ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_451320_1 # 3 # 1025 # -1 # ID=78235_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.391	k141_451320	3	1025	-	Strict	200	256.1	mdeA	44.74	3007011	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; aminoglycoside antibiotic; penam; tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	75.28	gnl|BL_ORD_ID|4658|hsp_num:0	5727			99	1122	ciprofloxacin; acriflavine; kanamycin A; tetracycline; oxacillin; ampicillin; nalidixic acid	
k141_187667_2 # 1318 # 1803 # 1 # ID=78245_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.442	k141_187667	1318	1803	+	Strict	150	179.5	nimJ	55.41	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	97.58	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	480	metronidazole	
k141_705116_1 # 41 # 922 # 1 # ID=78700_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.429	k141_705116	41	922	+	Strict	50	143.3	vanW gene in vanG cluster	31.56	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	104.27	gnl|BL_ORD_ID|4742|hsp_num:0	1622			15	747	vancomycin	
k141_320472_1 # 1 # 282 # 1 # ID=79010_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.387	k141_320472	1	282	+	Strict	50	91.3	vanY gene in vanB cluster	52.81	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	34.70	gnl|BL_ORD_ID|603|hsp_num:0	556			546	798	vancomycin	
k141_572970_1 # 690 # 875 # -1 # ID=79350_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495	k141_572970	690	875	-	Strict	100	102.4	rsmA	85.25	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_978581_3 # 1251 # 2453 # 1 # ID=79739_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.413	k141_978581	1251	2453	+	Perfect	780	763.5	tet(H)	100.0	3000175	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1037|hsp_num:0	1027			0	1200	tetracycline	
k141_188918_2 # 814 # 1350 # -1 # ID=79865_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.523	k141_188918	814	1350	-	Strict	300	355.5	tet(W/N/W)	95.48	3004442	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	27.86	gnl|BL_ORD_ID|2493|hsp_num:0	2882			1383	1914	tetracycline; minocycline; chlortetracycline	
k141_57577_1 # 2 # 1375 # 1 # ID=81298_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.507	k141_57577	2	1375	+	Strict	50	108.6	vanW gene in vanI cluster	37.98	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	122.79	gnl|BL_ORD_ID|4747|hsp_num:0	2242			450	1050	vancomycin; teicoplanin	
k141_454421_2 # 676 # 1716 # 1 # ID=82303_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.634	k141_454421	676	1716	+	Strict	250	397.1	vanG	57.68	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	99.14	gnl|BL_ORD_ID|1070|hsp_num:0	1157			9	1044	vancomycin	
k141_707408_14 # 12130 # 13149 # 1 # ID=82410_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.360	k141_707408	12130	13149	+	Strict	200	205.3	vanH gene in vanB cluster	39.46	3002943	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	104.95	gnl|BL_ORD_ID|4674|hsp_num:0	626			57	948	vancomycin	
k141_323737_1 # 192 # 1037 # 1 # ID=83618_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	k141_323737	192	1037	+	Strict	450	555.8	aadA6	99.29	3002606	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|1852|hsp_num:0	2009			0	843	spectinomycin; streptomycin	
k141_456588_2 # 287 # 1414 # 1 # ID=85088_2;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.648	k141_456588	287	1414	+	Strict	175	205.7	vanT gene in vanG cluster	33.78	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.67	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_325754_2 # 496 # 1425 # 1 # ID=86191_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.634	k141_325754	496	1425	+	Strict	175	209.1	vanT gene in vanG cluster	39.26	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	43.54	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	1893	vancomycin	
k141_458292_2 # 313 # 648 # 1 # ID=87419_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.676	k141_458292	313	648	+	Strict	75	87.8	qacJ	40.0	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4661|hsp_num:0	5730			3	318	benzalkonium chloride	
k141_458311_2 # 316 # 648 # 1 # ID=87436_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.610	k141_458311	316	648	+	Strict	75	83.2	qacG	38.1	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	318	benzalkonium chloride	
k141_327265_2 # 1020 # 2960 # 1 # ID=88290_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.333	k141_327265	1020	2960	+	Strict	300	1273.8	tet(S)	99.84	3000192	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.78	gnl|BL_ORD_ID|1525|hsp_num:0	1553			0	1923	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_459092_4 # 3222 # 3569 # 1 # ID=88503_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.618	k141_459092	3222	3569	+	Strict	75	87.8	qacG	41.35	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	107.48	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_327549_2 # 1574 # 2458 # 1 # ID=88682_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.368	k141_327549	1574	2458	+	Strict	500	540.8	mphG	89.12	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_986787_2 # 767 # 1114 # 1 # ID=90603_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.468	k141_986787	767	1114	+	Strict	150	154.1	nimG	61.06	3007109	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	70.73	gnl|BL_ORD_ID|4787|hsp_num:0	5782			0	339	metronidazole	
k141_712259_7 # 5179 # 6741 # 1 # ID=90627_7;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.461	k141_712259	5179	6741	+	Strict	50	106.7	vanW gene in vanI cluster	28.93	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	139.41	gnl|BL_ORD_ID|4747|hsp_num:0	2242			57	1050	vancomycin; teicoplanin	
k141_987129_19 # 19721 # 22888 # -1 # ID=91179_19;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.489	k141_987129	19721	22888	-	Strict	750	757.3	adeF	41.39	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.62	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3165	tetracycline	
k141_461239_5 # 2316 # 3092 # -1 # ID=91302_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.583	k141_461239	2316	3092	-	Strict	50	92.8	vanY gene in vanB cluster	31.63	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	96.27	gnl|BL_ORD_ID|603|hsp_num:0	556			162	789	vancomycin	
k141_579584_1 # 2 # 892 # -1 # ID=91553_1;partial=10;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.499	k141_579584	2	892	-	Strict	50	144.1	vanY gene in vanG cluster	42.19	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	106.45	gnl|BL_ORD_ID|4731|hsp_num:0	298			291	834	vancomycin	
k141_65459_2 # 728 # 1627 # -1 # ID=92112_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.314	k141_65459	728	1627	-	Perfect	550	587.4	VEB-9	100.0	3002378	protein homolog model	n/a	n/a	monobactam; cephalosporin	antibiotic inactivation	VEB beta-lactamase	100.00	gnl|BL_ORD_ID|828|hsp_num:0	898			0	897		
k141_199351_2 # 697 # 1053 # -1 # ID=93955_2;partial=00;start_type=TTG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.395	k141_199351	697	1053	-	Strict	75	77.0	qacJ	38.46	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	110.28	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_989881_1 # 491 # 820 # -1 # ID=94834_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.318	k141_989881	491	820	-	Strict	75	104.0	qacJ	47.52	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	303	benzalkonium chloride	
k141_714754_10 # 11642 # 12736 # -1 # ID=94909_10;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.421	k141_714754	11642	12736	-	Strict	50	147.5	vanY gene in vanB cluster	39.49	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	135.82	gnl|BL_ORD_ID|603|hsp_num:0	556			225	789	vancomycin	
k141_843914_3 # 1606 # 2373 # -1 # ID=95926_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.475	k141_843914	1606	2373	-	Strict	50	82.8	vanW gene in vanI cluster	34.81	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	68.36	gnl|BL_ORD_ID|4747|hsp_num:0	2242			630	1002	vancomycin; teicoplanin	
k141_715522_2 # 304 # 648 # -1 # ID=96364_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.409	k141_715522	304	648	-	Strict	75	96.3	qacG	48.08	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_992963_1 # 1 # 1485 # -1 # ID=99025_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.323	k141_992963	1	1485	-	Strict	800	968.0	lsaE	98.18	3003206	protein homolog model	n/a	n/a	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection	lsa-type ABC-F protein	100.00	gnl|BL_ORD_ID|237|hsp_num:0	264			0	1482	lincomycin; pleuromutilin	
k141_204032_4 # 2721 # 3605 # -1 # ID=100171_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_204032	2721	3605	-	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_204032_5 # 3661 # 5136 # -1 # ID=100171_5;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.399	k141_204032	3661	5136	-	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_468138_3 # 1025 # 1360 # -1 # ID=100564_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.565	k141_468138	1025	1360	-	Strict	75	89.7	qacG	42.31	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_847155_3 # 892 # 1053 # -1 # ID=101373_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.235	k141_847155	892	1053	-	Strict	50	65.5	vanY gene in vanB cluster	60.87	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	19.78	gnl|BL_ORD_ID|603|hsp_num:0	556			651	789	vancomycin	
k141_847884_4 # 1383 # 2381 # -1 # ID=102661_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.227	k141_847884	1383	2381	-	Strict	50	111.3	vanY gene in vanB cluster	36.02	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	123.88	gnl|BL_ORD_ID|603|hsp_num:0	556			252	789	vancomycin	
k141_469765_2 # 1999 # 3186 # -1 # ID=102760_2;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.405	k141_469765	1999	3186	-	Perfect	750	746.5	tet(39)	100.0	3000566	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1038|hsp_num:0	1092			0	1185	tetracycline	
k141_470471_4 # 2499 # 3251 # 1 # ID=103687_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.571	k141_470471	2499	3251	+	Strict	50	132.1	vanY gene in vanB cluster	38.66	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	93.28	gnl|BL_ORD_ID|603|hsp_num:0	556			240	804	vancomycin	
k141_996599_1 # 3 # 1967 # 1 # ID=103905_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.489	k141_996599	3	1967	+	Strict	175	202.6	vanT gene in vanG cluster	35.47	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	91.85	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_74768_2 # 901 # 1461 # 1 # ID=104764_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.624	k141_74768	901	1461	+	Strict	50	56.6	vanY gene in vanM cluster	34.82	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	80.26	gnl|BL_ORD_ID|1674|hsp_num:0	1713			147	474	vancomycin; teicoplanin	
k141_721033_2 # 566 # 1567 # 1 # ID=105731_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.446	k141_721033	566	1567	+	Strict	50	68.2	vanY gene in vanG cluster	30.61	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	119.35	gnl|BL_ORD_ID|4731|hsp_num:0	298			399	810	vancomycin	
k141_850056_13 # 13029 # 13847 # -1 # ID=106456_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.695	k141_850056	13029	13847	-	Strict	50	74.7	vanY gene in vanM cluster	35.71	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	116.74	gnl|BL_ORD_ID|1674|hsp_num:0	1713			108	480	vancomycin; teicoplanin	
k141_722393_12 # 5840 # 7045 # 1 # ID=107846_12;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.663	k141_722393	5840	7045	+	Strict	175	195.7	vanT gene in vanG cluster	33.86	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	56.32	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_590426_1 # 152 # 640 # -1 # ID=109886_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.458	k141_590426	152	640	-	Strict	150	158.3	nimJ	50.31	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	98.18	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	495	metronidazole	
k141_475412_2 # 2154 # 3626 # -1 # ID=110227_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.485	k141_475412	2154	3626	-	Strict	50	130.2	vanW gene in vanI cluster	34.51	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	131.37	gnl|BL_ORD_ID|4747|hsp_num:0	2242			228	978	vancomycin; teicoplanin	
k141_476157_3 # 888 # 1373 # 1 # ID=111137_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.412	k141_476157	888	1373	+	Strict	150	198.0	nimG	57.86	3007109	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	98.17	gnl|BL_ORD_ID|4787|hsp_num:0	5782			0	471	metronidazole	
k141_1002252_1 # 1 # 1656 # -1 # ID=111241_1;partial=10;start_type=TTG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.642	k141_1002252	1	1656	-	Strict	750	775.0	adeF	74.86	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	52.12	gnl|BL_ORD_ID|133|hsp_num:0	153			93	1734	tetracycline	
k141_79752_2 # 673 # 999 # 1 # ID=111681_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.645	k141_79752	673	999	+	Strict	75	85.9	qacG	37.86	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.93	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	312	benzalkonium chloride	
k141_853522_2 # 316 # 1449 # -1 # ID=112558_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.451	k141_853522	316	1449	-	Strict	175	216.9	vanT gene in vanG cluster	34.6	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.95	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1044	2046	vancomycin	
k141_213897_3 # 2179 # 2511 # 1 # ID=113497_3;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.652	k141_213897	2179	2511	+	Strict	75	82.4	qacG	36.54	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_214217_2 # 2149 # 2508 # 1 # ID=113909_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.628	k141_214217	2149	2508	+	Strict	75	90.5	qacG	43.4	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	111.21	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	318	benzalkonium chloride	
k141_81440_1 # 1 # 798 # 1 # ID=113984_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.291	k141_81440	1	798	+	Strict	50	91.3	vanY gene in vanA cluster	31.8	3002955	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	87.46	gnl|BL_ORD_ID|4668|hsp_num:0	89			96	663	vancomycin; teicoplanin	
k141_346993_2 # 445 # 1299 # -1 # ID=115051_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.621	k141_346993	445	1299	-	Strict	50	144.1	vanW gene in vanG cluster	35.9	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	101.07	gnl|BL_ORD_ID|4742|hsp_num:0	1622			81	666	vancomycin	
k141_82655_2 # 509 # 1333 # 1 # ID=115737_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.259	k141_82655	509	1333	+	Perfect	500	551.6	OXA-347	100.0	3001777	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|638|hsp_num:0	690			0	822	cloxacillin; oxacillin; cefalotin	
k141_348547_4 # 2284 # 2610 # -1 # ID=117088_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.379	k141_348547	2284	2610	-	Strict	75	89.0	qacG	42.86	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.93	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	321	benzalkonium chloride	
k141_481713_2 # 1048 # 1818 # 1 # ID=118732_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.345	k141_481713	1048	1818	+	Strict	400	429.1	LnuH	82.81	3004600	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	98.46	gnl|BL_ORD_ID|4923|hsp_num:0	5916			0	768		
k141_350029_2 # 338 # 1222 # -1 # ID=119052_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.377	k141_350029	338	1222	-	Strict	500	540.0	mphG	89.8	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_218953_18 # 11784 # 12881 # 1 # ID=120309_18;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.282	k141_218953	11784	12881	+	Strict	175	194.9	vanT gene in vanG cluster	32.34	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.26	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2118	vancomycin	
k141_730424_1 # 2 # 1138 # -1 # ID=121150_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.349	k141_730424	2	1138	-	Strict	300	469.9	tet(Q)	61.21	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	57.69	gnl|BL_ORD_ID|1220|hsp_num:0	1183			261	1398	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_731268_1 # 3 # 1169 # 1 # ID=122555_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.428	k141_731268	3	1169	+	Strict	175	191.0	vanT gene in vanG cluster	31.44	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.49	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_731809_5 # 2795 # 3922 # -1 # ID=123507_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652	k141_731809	2795	3922	-	Strict	200	203.0	vanT gene in vanC cluster	34.32	3002970	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.72	gnl|BL_ORD_ID|4676|hsp_num:0	734			1011	2079	vancomycin	
k141_353553_16 # 15710 # 16189 # 1 # ID=123716_16;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.635	k141_353553	15710	16189	+	Strict	150	178.3	nimJ	54.43	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	96.36	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	483	metronidazole	
