card_subject_id	total_read_hits	R1_read_hits	R2_read_hits	mean_percent_identity	maximum_alignment_length	minimum_evalue	maximum_bitscore
gb|QWA20204.1|ARO:3008425|OXA-1004	5	3	2	87.0600	50	5.98e-28	97.8000
gb|WP_063865154.1|ARO:3006211|VEB-14	5	3	2	100.0000	50	1.34e-30	105.0000
gb|AAB60941.1|ARO:3005099|Spyo_ErmA_MLSb	4	1	3	89.6500	42	8.31e-19	73.2000
gb|AAC61671.1|ARO:3002842|vatC	4	2	2	81.5500	35	7.23e-13	57.0000
gb|AAC66824.2|ARO:3003777|Bbur_mur_FOF	4	0	4	80.9000	50	3.91e-22	84.0000
gb|AAK15582.1|ARO:3001428|OXA-34	4	2	2	100.0000	50	9.85e-33	109.0000
gb|AAM77075.1|ARO:3002695|cmlA5	4	1	3	97.4000	50	6.54e-27	97.1000
gb|AAN34365.1|ARO:3002604|aadA4	4	2	2	92.5250	49	1.98e-29	101.0000
gb|AAP93922.1|ARO:3000569|tet(41)	4	4	0	81.1250	39	6.74e-15	63.5000
gb|AAZ04368.1|ARO:3002385|BEL-1	4	2	2	100.0000	50	7.22e-31	105.0000
gb|ABA71728.1|ARO:3002937|vanS_in_vanG_cl	4	2	2	85.1750	50	1.02e-21	82.4000
gb|ABG48543.1|ARO:3005052|LpsA	4	2	2	81.2750	34	7.94e-14	60.1000
gb|ABU55430.1|ARO:3002591|AAC_6_IB_Su	4	3	1	98.9500	50	2.03e-32	106.0000
gb|ABX54691.1|ARO:3002927|vanR_in_vanL_cl	4	3	1	81.0000	21	3.44e-06	38.9000
gb|ACD56151.1|ARO:3002848|arr-3	4	2	2	100.0000	50	9.71e-34	109.0000
gb|ACJ59254.1|ARO:3000768|abeS	4	0	4	80.5750	27	9.02e-09	44.7000
gb|AEG78825.1|ARO:3002872|FosA3	4	3	1	82.5750	47	9.46e-27	91.3000
gb|AFH36332.1|ARO:3001677|OXA-236	4	2	2	91.4250	50	5.78e-28	97.8000
gb|AIT76106.1|ARO:3002146|DHA-15	4	0	4	81.1000	26	1.78e-08	45.4000
gb|AQX36338.1|ARO:3004379|QepA4	4	3	1	84.1000	50	9.16e-23	85.9000
gb|BAC67143.1|ARO:3000166|tet(B)	4	2	2	94.4500	50	4.13e-29	102.0000
gb|BAD95494.1|ARO:3002895|SAT-2	4	2	2	100.0000	50	5.72e-35	113.0000
gb|CAA33795.1|ARO:3003563|RCP-1	4	2	2	100.0000	50	3.39e-30	103.0000
gb|CAE51638.1|ARO:3002641|APH(3')-Ia	4	3	1	99.0000	50	1.46e-31	107.0000
gb|CAJ77855.1|ARO:3000779|adeH	4	1	3	92.8250	50	1.28e-26	96.7000
gb|CAK55557.1|ARO:3002585|AAC(6')-31	4	2	2	91.6250	50	1.52e-29	99.4000
gb|NP_216761.1|ARO:3003463|Mtub_kasA_INH	4	1	3	86.8500	50	2.28e-25	92.8000
gb|NP_218310.1|ARO:3003327|Mtub_embC_EMB	4	2	2	86.3750	50	4.96e-30	106.0000
gb|QIH19826.1|ARO:3005004|Ngon_mtrC_AZM	4	1	3	84.0250	45	7.04e-18	72.0000
gb|UXD71803.1|ARO:3007459|EstT	4	2	2	92.7250	50	5.96e-30	103.0000
gb|WP_063860228.1|ARO:3006874|EC-13	4	1	3	99.0000	50	7.65e-33	112.0000
gb|WP_087587939.1|ARO:3005772|OXA-548	4	1	3	96.6750	50	7.57e-32	108.0000
gb|WP_114999921.1|ARO:3005462|EBR-4	4	3	1	92.3750	50	2.68e-31	105.0000
gb|WP_128268281.1|ARO:3006981|RSA2-1	4	2	2	86.7500	50	2.79e-26	94.0000
gb|YP_177687.1|ARO:3004960|Mtub_ponA1_RFB	4	2	2	88.2750	50	1.62e-26	96.7000
gb|AAA23018.1|ARO:3004454|Ccol_ACT_CHL	3	2	1	95.0667	48	5.03e-29	99.0000
gb|AAA25550.1|ARO:3003105|dfrA3	3	1	2	89.5333	49	1.39e-30	101.0000
gb|AAA26830.1|ARO:3007127|otr(A)S.liv	3	1	2	81.0000	21	1.92e-06	39.7000
gb|AAC78336.1|ARO:3002826|EreA2	3	2	1	98.6667	50	8.16e-29	102.0000
gb|AAF93177.1|ARO:3001874|CTX-M-11	3	1	2	100.0000	50	1.28e-31	107.0000
gb|AAG07762.1|ARO:3003030|MexV	3	2	1	80.1333	46	2.69e-20	78.6000
gb|AAG33665.1|ARO:3001431|OXA-37	3	2	1	96.8667	36	3.14e-18	72.0000
gb|AAK37618.1|ARO:3005008|TxR	3	1	2	89.4000	30	6.1e-11	52.4000
gb|AAL00321.1|ARO:3003042|Spne_PBP2b_AMX	3	1	2	89.2667	50	5.04e-28	100.0000
gb|AAM09851.1|ARO:3002923|vanR_in_vanD_cl	3	1	2	84.7000	50	3.01e-26	92.4000
gb|AAN06707.1|ARO:3000165|tet(A)	3	3	0	100.0000	49	2.29e-25	92.8000
gb|AAO82019.1|ARO:3004254|vanV_in_vanB_cl	3	2	1	81.8000	49	4.05e-26	89.0000
gb|AAV85981.1|ARO:3000533|macA	3	1	2	81.1667	48	2.05e-19	76.3000
gb|ABG49324.1|ARO:3002609|aadA9	3	0	3	92.2667	22	1.23e-08	45.8000
gb|ABO40886.1|ARO:3004645|dfrI	3	2	1	80.5333	26	1.67e-10	50.4000
gb|ABW91178.1|ARO:3002613|aadA13	3	1	2	97.7000	50	7.15e-31	105.0000
gb|ACM47284.1|ARO:3002934|vanS_in_vanD_cl	3	2	1	88.2333	50	2.62e-24	87.4000
gb|ACS71746.1|ARO:3002737|QnrB22	3	1	2	87.3667	45	1.74e-21	79.7000
gb|AEE61368.1|ARO:3001487|OXA-210	3	0	3	81.0667	47	2.05e-23	85.9000
gb|AEP40503.1|ARO:3002929|vanR_in_vanN_cl	3	1	2	81.7000	32	3.19e-13	58.2000
gb|AET10445.1|ARO:3004033|tetB(46)	3	2	1	81.4667	50	1.25e-24	91.3000
gb|AHF82024.1|ARO:3004648|AQU-3	3	1	2	85.5333	45	2.89e-20	78.6000
gb|AKD43328.1|ARO:3004757|BKC-1	3	0	3	87.2333	50	9.39e-30	103.0000
gb|ANZ79476.1|ARO:3003908|Erm(47)	3	1	2	98.0000	50	2.85e-29	100.0000
gb|ASU10319.1|ARO:3004662|MCR-3.3	3	2	1	100.0000	50	1.73e-32	113.0000
gb|BAC11901.1|ARO:3004455|Ssui_ACT_CHL	3	1	2	95.5333	50	7.78e-30	101.0000
gb|BCG06510.1|ARO:3007266|MCR-3.20	3	1	2	93.8667	50	3.34e-33	114.0000
gb|CAA38525.1|ARO:3002535|AAC(3)-IIc	3	1	2	94.0000	50	1.07e-30	105.0000
gb|CAA53242.1|ARO:3001402|OXA-7	3	3	0	100.0000	50	1.32e-31	107.0000
gb|CAA77936.1|ARO:3004039|Ecol_emrE	3	2	1	82.8667	50	7.57e-21	75.5000
gb|CAB51471.1|ARO:3004359|ACI-1	3	1	2	97.9667	49	1.63e-28	99.4000
gb|CAC17627.1|ARO:3002520|OCH-7	3	1	2	80.2000	45	2.29e-21	81.6000
gb|CAG39240.1|ARO:3003902|Saur_UhpT_FOF	3	1	2	84.2333	49	1.06e-21	82.8000
gb|EKE23052.1|ARO:3001737|OXA-282	3	0	3	82.1667	50	1.49e-23	86.3000
gb|ENV74419.1|ARO:3001735|OXA-280	3	1	2	100.0000	50	5.01e-29	100.0000
gb|EPH38243.1|ARO:3001730|OXA-274	3	3	0	91.8000	49	2.01e-29	101.0000
gb|MBJ8450702.1|ARO:3008609|OXA-1194	3	3	0	83.1667	25	3.25e-08	44.7000
gb|NP_216000.1|ARO:3003393|Mtub_inhA_INH	3	1	2	85.7333	50	2.15e-26	93.6000
gb|NP_216210.1|ARO:3003445|Mtub_tlyA_AMG	3	1	2	82.9000	50	3.48e-23	85.1000
gb|NP_216646.1|ARO:3004927|Mtub_mshC_INH	3	1	2	83.4000	49	7.87e-25	91.3000
gb|NP_216963.1|ARO:3004157|Mtub_folC_PAS	3	1	2	82.4000	50	1.2e-25	94.0000
gb|NP_217051.1|ARO:3007692|Mtub_Rv2535_BDQ	3	0	3	81.8667	50	8.38e-25	90.9000
gb|NP_217372.1|ARO:3007659|Rv2856	3	2	1	85.8667	49	2.16e-25	92.4000
gb|NP_217449.1|ARO:3004975|Mtub_ppsC_PZA	3	0	3	87.1667	24	7.03e-09	46.6000
gb|NP_217715.1|ARO:3004931|Mtub_nudC_INH	3	3	0	83.3333	50	1.11e-26	95.1000
gb|NP_218323.1|ARO:3004950|Mtub_ubiA_EMB	3	2	1	83.2667	50	1.05e-24	89.7000
gb|QIB98918.1|ARO:3005012|IDC-1	3	1	2	82.7000	45	3.32e-17	70.1000
gb|QIU91361.1|ARO:3009096|YOC-1	3	2	1	89.1667	50	4.7e-28	99.8000
gb|QUW44775.1|ARO:3008383|MOX-15	3	1	2	90.2333	48	1.23e-25	93.2000
gb|WP_002289367.1|ARO:3007011|mdeA	3	1	2	83.7667	50	4.21e-22	84.0000
gb|WP_013846594.1|ARO:3006990|SGM-4	3	0	3	94.4000	42	3.39e-19	75.1000
gb|WP_045286607.1|ARO:3006245|ACT-50	3	2	1	92.2333	50	4.65e-29	102.0000
gb|WP_058951457.1|ARO:3005868|OXA-652	3	2	1	96.6667	50	3.06e-31	106.0000
gb|WP_063857778.1|ARO:3001854|ACT-34	3	2	1	99.3333	50	1.65e-29	103.0000
gb|WP_063860454.1|ARO:3006881|EC-8	3	1	2	92.5333	49	5.8e-30	104.0000
gb|WP_063864748.1|ARO:3006998|SPU-1	3	3	0	80.3000	50	3.83e-22	82.8000
gb|WP_064987478.1|ARO:3006392|ADC-223	3	1	2	90.5000	27	9.1e-09	46.2000
gb|WP_099337823.1|ARO:3005792|OXA-568	3	3	0	82.7667	49	1.77e-25	91.3000
gb|WP_116786835.1|ARO:3005933|OXA-728	3	1	2	82.4000	50	1.12e-24	89.4000
gb|WP_213603971.1|ARO:3007374|PJM-1	3	1	2	84.4333	50	9.83e-26	92.4000
gb|XAJ73551.1|ARO:3007940|ACT-177	3	1	2	100.0000	50	1.22e-29	103.0000
gb|AAA26412.1|ARO:3002642|APH(3')-Ib	2	1	1	92.0000	50	1.38e-23	86.3000
gb|AAA92126.1|ARO:3004761|BRO-1	2	1	1	94.0000	50	1.4e-28	100.0000
gb|AAB05623.1|ARO:3002932|vanS_in_vanB_cl	2	1	1	97.6500	49	2.06e-26	95.9000
gb|AAB37395.2|ARO:3001068|SHV-9	2	1	1	100.0000	41	8.65e-24	87.0000
gb|AAB51421.1|ARO:3002686|catP	2	1	1	94.2000	50	3.96e-31	104.0000
gb|AAC64366.1|ARO:3002847|arr-2	2	1	1	100.0000	49	9.3e-34	109.0000
gb|AAD19217.1|ARO:3002245|CARB-6	2	1	1	100.0000	50	2.62e-32	109.0000
gb|AAD51347.1|ARO:3003067|smeS	2	2	0	80.4000	46	1.38e-17	71.2000
gb|AAF86697.1|ARO:3001817|ACC-3	2	1	1	80.3000	40	4.54e-18	72.4000
gb|AAK01167.1|ARO:3002819|msrC	2	0	2	85.0000	20	3.75e-06	38.9000
gb|AAK52604.1|ARO:3001425|OXA-31	2	0	2	97.4000	47	4.57e-26	92.8000
gb|AAK76136.1|ARO:3000025|patB	2	0	2	81.3000	48	1.3e-19	77.0000
gb|AAK99775.1|ARO:3000614|mef(E)	2	1	1	82.8500	50	9.29e-22	82.8000
gb|AAL19306.1|ARO:3000789|mdsA	2	1	1	81.6500	50	1.38e-22	85.1000
gb|AAL27445.1|ARO:3002924|vanR_in_vanE_cl	2	2	0	81.1500	27	1.61e-10	50.8000
gb|AAL78161.1|ARO:3002410|OXY-4-1	2	1	1	100.0000	49	6.55e-29	100.0000
gb|AAM92464.1|ARO:3002594|AAC(6')-IIa	2	1	1	100.0000	50	2.66e-32	106.0000
gb|AAN05030.1|ARO:3002475|LEN-3	2	1	1	99.0000	50	3.65e-29	100.0000
gb|AAN33774.1|ARO:3003772|Bsui_mprF	2	1	1	87.5000	48	3.66e-25	92.8000
gb|AAP22374.1|ARO:3002248|CARB-9	2	1	1	85.7500	49	1.2e-24	89.4000
gb|AAP43641.1|ARO:3001810|OXA-53	2	0	2	91.4000	47	1.05e-23	86.7000
gb|AAP69913.1|ARO:3003101|cphA5	2	1	1	98.0000	50	8.05e-31	104.0000
gb|AAR21614.1|ARO:3002529|AAC(3)-Id	2	1	1	89.7000	49	1.52e-26	91.3000
gb|AAS07017.3|ARO:3002494|SRT-2	2	1	1	85.7500	49	8.52e-27	96.3000
gb|AAU10334.1|ARO:3002628|aad(6)	2	1	1	90.0000	50	1.4e-32	109.0000
gb|AAW82618.1|ARO:3004808|GOB-16	2	1	1	87.8500	50	3.99e-27	95.9000
gb|AAX46054.1|ARO:3004549|dfrB5	2	1	1	100.0000	50	5.05e-34	107.0000
gb|AAY32951.1|ARO:3002837|lnuC	2	1	1	87.0000	50	1.89e-31	103.0000
gb|ABA71733.1|ARO:3002972|vanT_in_vanG_cl	2	1	1	98.0000	50	5.97e-29	103.0000
gb|ABF47470.1|ARO:3002791|QnrS2	2	2	0	100.0000	50	1.14e-32	108.0000
gb|ABG65740.1|ARO:3002879|linG	2	1	1	100.0000	50	2.25e-34	114.0000
gb|ABG72894.1|ARO:3002621|aadA24	2	1	1	95.0000	50	2.23e-27	95.9000
gb|ACC85616.1|ARO:3002804|FosA2	2	1	1	100.0000	50	1.52e-33	108.0000
gb|ACD35503.1|ARO:3000572|tet(42)	2	1	1	94.8000	50	3.22e-24	89.7000
gb|ACF30254.1|ARO:3000817|mtrR	2	1	1	87.8500	32	2.61e-14	60.8000
gb|ACH50230.1|ARO:3003379|Sent_ramR	2	2	0	87.7500	49	4.94e-23	83.2000
gb|ACJ63260.1|ARO:3000413|sul3	2	1	1	96.3000	50	3.24e-28	98.2000
gb|ACL13298.1|ARO:3003110|catB10	2	2	0	81.8000	22	9.21e-07	40.4000
gb|ACS44716.1|ARO:3002862|dfrA7	2	1	1	99.0000	49	6.04e-31	102.0000
gb|ACS83748.1|ARO:3000573|tet(43)	2	1	1	87.9000	49	5.47e-24	89.4000
gb|ADV91011.1|ARO:3000245|RbpA	2	1	1	82.3000	50	8.16e-26	88.2000
gb|AEL00451.1|ARO:3002748|QnrB33	2	2	0	93.9000	49	4.48e-31	104.0000
gb|AFI56422.1|ARO:3004777|CMH-1	2	2	0	95.9000	50	1.25e-28	101.0000
gb|AFM55001.1|ARO:3001691|OXA-228	2	2	0	90.8000	49	3.25e-26	93.2000
gb|AFQ93498.1|ARO:3002676|catB3	2	1	1	89.6000	50	2.4e-27	94.7000
gb|AFU25635.1|ARO:3002083|CMY-70	2	2	0	100.0000	50	9.16e-27	96.3000
gb|AGP27106.1|ARO:3007010|norC	2	1	1	82.7000	41	1.89e-17	70.9000
gb|AGZ83153.1|ARO:3001544|OXA-357	2	1	1	81.8500	39	1.27e-17	70.5000
gb|AJP77071.1|ARO:3003714|PEDO-2	2	0	2	85.7000	49	3.28e-28	98.6000
gb|ALL09868.1|ARO:3003092|Efac_cls_DAP	2	1	1	82.1500	24	1.25e-08	45.8000
gb|AMR95642.1|ARO:3003805|Efae_gshF_DAP	2	1	1	81.3500	47	8.45e-19	74.7000
gb|APB03215.1|ARO:3003981|tetB(58)	2	0	2	83.7000	49	9.44e-24	86.7000
gb|AQA08261.1|ARO:3004097|Smit_CdsA_DAP	2	1	1	82.2000	46	4.71e-24	87.4000
gb|ASK49942.1|ARO:3004501|MCR-6.1	2	1	1	80.5000	30	3.08e-13	58.9000
gb|AUI38915.1|ARO:3004695|MCR-4.3	2	1	1	84.0000	50	1.3e-28	102.0000
gb|AUR80098.1|ARO:3004517|MCR-7.1	2	1	1	82.4000	47	8.07e-19	74.7000
gb|AVM85875.1|ARO:3004698|MCR-5.2	2	1	1	80.9000	50	1.1e-23	88.6000
gb|BAD00739.1|ARO:3002607|aadA7	2	2	0	96.0000	50	8.59e-29	99.8000
gb|BAJ17544.1|ARO:3002069|CMY-59	2	0	2	91.3000	23	3.36e-11	53.1000
gb|BAL40892.1|ARO:3004768|CIA-1	2	1	1	86.9000	50	2.14e-26	94.0000
gb|CAA03986.1|ARO:3000343|tap	2	1	1	86.8500	50	9.52e-22	82.8000
gb|CAA37052.1|ARO:3002995|ROB-1	2	1	1	100.0000	50	5.05e-32	108.0000
gb|CAC29732.1|ARO:3003389|Mlep_folP_DAO	2	2	0	85.4000	48	1.25e-22	84.0000
gb|CAD12227.2|ARO:3000478|tet(33)	2	2	0	80.5000	41	2.77e-15	64.7000
gb|CAG27800.1|ARO:3003203|TLA-2	2	0	2	83.7000	42	1.68e-19	75.9000
gb|CAG28417.1|ARO:3001956|CTX-M-96	2	2	0	96.9500	49	4.61e-24	87.8000
gb|CAL30186.1|ARO:3002699|cmlB1	2	0	2	94.4000	50	1.46e-22	85.1000
gb|CCP45647.1|ARO:3003955|efpA	2	2	0	98.0000	49	1.27e-25	94.0000
gb|ENX19403.1|ARO:3001750|OXA-295	2	0	2	81.7500	41	2.4e-19	75.1000
gb|KAF1723741.1|ARO:3009029|PJM-2	2	1	1	82.2000	50	2.82e-24	88.6000
gb|KEC85091.1|ARO:3005158|OXA-668	2	1	1	88.9000	50	1.34e-26	94.4000
gb|MBO4158890.1|ARO:3007275|MCR-10.3	2	0	2	100.0000	50	9.07e-33	114.0000
gb|MBS2780954.1|ARO:3008733|OXA-956	2	0	2	99.0000	50	2.77e-26	93.2000
gb|NP_214856.1|ARO:3003448|Mtub_iniA_EMB	2	1	1	86.1500	47	3.18e-22	84.3000
gb|NP_215000.1|ARO:3004925|Mtub_mshA_INH	2	1	1	91.0000	50	1.56e-30	107.0000
gb|NP_215831.1|ARO:3003784|Mtub_murA_FOF	2	1	1	89.0000	30	7.73e-10	49.3000
gb|NP_216425.2|ARO:3004923|Mtub_furA_INH	2	2	0	80.8000	50	2.64e-25	87.8000
gb|NP_217456.1|ARO:3004978|Mtub_mas_PZA	2	1	1	80.0000	45	9.21e-19	74.3000
gb|QBQ85438.1|ARO:3004719|tet(X3)	2	1	1	86.0000	50	1.36e-27	98.6000
gb|QNR09091.1|ARO:3007044|mef(F)	2	1	1	83.0500	51	1.02e-24	90.9000
gb|QQM99828.1|ARO:3007041|Erm(52)	2	1	1	100.0000	49	4.45e-18	72.0000
gb|QWA20206.1|ARO:3008427|OXA-1006	2	1	1	100.0000	50	1.58e-31	107.0000
gb|QWW93430.1|ARO:3008833|PDC-486	2	1	1	82.7500	27	1.45e-09	48.5000
gb|UOM32497.1|ARO:3008528|OXA-1110	2	1	1	100.0000	50	1.48e-28	99.4000
gb|UTS94222.1|ARO:3007993|ADC-277	2	0	2	81.8500	43	1.47e-19	76.6000
gb|UUM03677.1|ARO:3008562|OXA-1144	2	1	1	83.3000	49	4.57e-26	92.8000
gb|WGF22896.1|ARO:3007648|PSZ-1	2	0	2	80.8000	26	8.56e-08	43.5000
gb|WP_009821475.1|ARO:3006987|SGM-1	2	1	1	82.0500	46	3.61e-20	77.8000
gb|WP_020848173.1|ARO:3005725|OXA-491	2	2	0	80.4000	46	1.11e-22	83.6000
gb|WP_063860233.1|ARO:3006875|EC-14	2	2	0	100.0000	49	7.61e-32	109.0000
gb|WP_063860263.1|ARO:3006879|EC-19	2	2	0	99.0000	50	2.14e-30	105.0000
gb|WP_063860495.1|ARO:3002165|FOX-12	2	1	1	92.7500	49	1.16e-23	87.8000
gb|WP_063865145.1|ARO:3007001|TER-1	2	1	1	100.0000	50	1.12e-29	102.0000
gb|WP_063865146.1|ARO:3007007|TER-2	2	1	1	100.0000	50	3.72e-31	106.0000
gb|WP_063865204.1|ARO:3006224|CepA-29	2	2	0	100.0000	50	1.18e-32	110.0000
gb|WP_087587940.1|ARO:3005773|OXA-549	2	1	1	99.0000	50	3.66e-32	108.0000
gb|WP_101244937.1|ARO:3006338|ADC-166	2	1	1	85.4500	27	7.72e-10	49.3000
gb|WP_109545072.1|ARO:3005333|OXA-641	2	2	0	91.3000	23	9.52e-10	48.9000
gb|WP_122630830.1|ARO:3006995|SPN79-1	2	1	1	84.2000	19	8.39e-08	43.5000
gb|WP_148044424.1|ARO:3006964|PAU-1	2	1	1	83.0000	50	8.74e-26	92.4000
gb|WP_161507793.1|ARO:3006103|OXA-917	2	0	2	100.0000	50	2.27e-32	108.0000
gb|WP_168247892.1|ARO:3006776|PDC-406	2	2	0	82.4000	34	3.98e-16	67.0000
gb|WP_204376239.1|ARO:3006128|OXA-949	2	1	1	86.7500	49	6.58e-26	92.4000
gb|AAA26683.1|ARO:3002840|vatA	1	1	0	81.8000	22	1.86e-06	39.7000
gb|AAA83417.1|ARO:3001407|OXA-12	1	0	1	100.0000	49	1.54e-32	109.0000
gb|AAB41059.1|ARO:3002884|iri	1	0	1	80.0000	45	1.27e-19	77.0000
gb|AAB53259.1|ARO:3002671|Lreu_cat-TC	1	1	0	94.4000	18	4.97e-06	38.5000
gb|AAB95639.1|ARO:3000118|vgaB	1	1	0	81.0000	21	1.46e-06	40.0000
gb|AAC46344.1|ARO:3001408|OXA-13	1	1	0	100.0000	50	2.61e-31	106.0000
gb|AAD08227.1|ARO:3003964|hp1181	1	0	1	83.3000	24	5.66e-07	41.2000
gb|AAD09860.1|ARO:3000561|tet(30)	1	1	0	81.8000	22	1.3e-08	45.8000
gb|AAD50818.2|ARO:3002019|CMY-8	1	0	1	91.8000	49	3.22e-24	89.4000
gb|AAD51344.1|ARO:3003051|smeA	1	1	0	80.8000	26	1.9e-09	48.1000
gb|AAD51346.1|ARO:3003053|smeC	1	1	0	80.0000	50	1.24e-22	85.5000
gb|AAF61147.1|ARO:3004751|BES-1	1	0	1	84.0000	50	4.88e-24	87.8000
gb|AAF67494.2|ARO:3002522|novA	1	0	1	83.3000	48	9.51e-20	77.4000
gb|AAF86642.1|ARO:3002933|vanS_in_vanC_cl	1	0	1	80.0000	50	5.29e-22	83.2000
gb|AAF89153.1|ARO:3004814|GOB-7	1	1	0	83.7000	49	1.65e-25	90.9000
gb|AAG03380.1|ARO:3002703|cmx	1	1	0	98.0000	50	1.35e-24	90.5000
gb|AAG06465.1|ARO:3005063|cprR	1	0	1	81.5000	27	5.56e-09	46.6000
gb|AAG08375.1|ARO:3004038|Paer_emrE	1	0	1	80.6000	31	7.28e-11	50.1000
gb|AAK37619.1|ARO:3000481|tet(35)	1	1	0	86.0000	43	5.17e-21	80.5000
gb|AAK96394.1|ARO:3002240|CARB-1	1	1	0	98.0000	50	2.57e-28	99.0000
gb|AAK99679.1|ARO:3000822|pmrA	1	1	0	80.0000	30	7.4e-10	49.3000
gb|AAL79549.2|ARO:3003003|CfxA3	1	1	0	100.0000	49	2.65e-30	104.0000
gb|AAM09849.1|ARO:3000005|vanD	1	0	1	80.0000	25	3.69e-09	47.4000
gb|AAM63403.1|ARO:3003093|cphA3	1	1	0	100.0000	49	4.72e-29	100.0000
gb|AAN05026.1|ARO:3000980|TEM-117	1	1	0	100.0000	50	5.71e-31	105.0000
gb|AAP69915.1|ARO:3003103|cphA7	1	0	1	96.0000	50	3.5e-29	100.0000
gb|AAP74961.2|ARO:3002854|dfrA1	1	0	1	100.0000	50	2.73e-32	105.0000
gb|AAS48620.1|ARO:3002372|VEB-3	1	0	1	100.0000	50	4.05e-29	101.0000
gb|AAT01223.1|ARO:3001110|SHV-53	1	0	1	100.0000	49	3.33e-30	102.0000
gb|AAT68580.1|ARO:3004805|GOB-13	1	0	1	82.5000	40	1.43e-19	75.9000
gb|AAT90846.1|ARO:3003556|SLB-1	1	1	0	81.0000	42	2.35e-19	74.7000
gb|AAU95779.1|ARO:3002169|MIR-3	1	1	0	100.0000	49	4.42e-24	89.0000
gb|ABA71726.1|ARO:3004253|vanU_in_vanG_cl	1	0	1	88.9000	18	3.3e-06	37.4000
gb|ABA71729.1|ARO:3002959|vanY_in_vanG_cl	1	1	0	86.0000	50	9.2e-27	94.7000
gb|ABA71730.1|ARO:3002965|vanW_in_vanG_cl	1	0	1	86.0000	50	1.34e-26	94.4000
gb|ABV26705.1|ARO:3002849|arr-4	1	0	1	80.6000	31	1.01e-14	60.8000
gb|ABX00624.1|ARO:3002881|lmrC	1	0	1	81.1000	37	1.65e-13	59.7000
gb|ABX72227.1|ARO:3002730|QnrB15	1	1	0	87.8000	49	1.63e-27	95.5000
gb|ACF70723.1|ARO:3004103|QepA2	1	1	0	85.7000	49	3.53e-20	78.6000
gb|ACH58999.1|ARO:3002489|LRA-10	1	0	1	80.4000	46	1.31e-18	73.9000
gb|ACI89425.1|ARO:3002184|MOX-4	1	0	1	81.5000	27	7.39e-10	49.3000
gb|ACJ65711.1|ARO:3002055|CMY-44	1	1	0	100.0000	49	1.1e-30	106.0000
gb|ACS44783.1|ARO:3002188|MOX-5	1	1	0	80.0000	35	5.09e-15	63.9000
gb|ACV32634.1|ARO:3001171|SHV-124	1	1	0	100.0000	50	5.72e-27	95.1000
gb|ACV32635.1|ARO:3001172|SHV-125	1	0	1	100.0000	49	3.03e-30	103.0000
gb|ACV32636.1|ARO:3001173|SHV-126	1	1	0	100.0000	48	2.29e-25	90.9000
gb|ACX92987.1|ARO:3002845|vatH	1	0	1	80.0000	50	1.53e-26	92.8000
gb|ADI46626.1|ARO:3002739|QnrB24	1	0	1	100.0000	50	5.5e-32	107.0000
gb|ADO96486.1|ARO:3003953|hmrM	1	0	1	85.1000	47	3.71e-24	89.7000
gb|ADQ43421.1|ARO:3002646|APH(3')-IIc	1	0	1	80.6000	31	7.99e-12	54.7000
gb|ADY06444.1|ARO:3001783|OXA-163	1	1	0	100.0000	29	4.2e-13	58.2000
gb|AEG74318.1|ARO:3002795|QnrS6	1	1	0	98.0000	50	2.57e-31	105.0000
gb|AEG74319.1|ARO:3002794|QnrS5	1	0	1	90.0000	50	2.16e-19	74.3000
gb|AEM44650.1|ARO:3001967|CTX-M-107	1	0	1	94.9000	39	7.13e-19	73.9000
gb|AEQ59620.1|ARO:3001052|TEM-192	1	0	1	80.0000	40	3.64e-17	68.9000
gb|AET10444.1|ARO:3004032|tetA(46)	1	1	0	84.0000	50	5.73e-21	80.9000
gb|AET15272.1|ARO:3003197|aadA25	1	0	1	93.5000	31	7.47e-11	52.0000
gb|AEZ36150.1|ARO:3000448|QepA1	1	1	0	82.0000	50	2.72e-23	87.4000
gb|AFA51700.1|ARO:3001981|CTX-M-122	1	0	1	83.7000	49	5.03e-23	85.1000
gb|AFN20670.1|ARO:3001499|OXA-240	1	0	1	93.9000	49	8.38e-29	99.8000
gb|AFN65709.1|ARO:3001498|OXA-239	1	0	1	82.0000	50	2.79e-23	85.5000
gb|AFU25658.1|ARO:3002762|QnrB47	1	0	1	95.9000	49	2.83e-29	99.8000
gb|AGD91915.1|ARO:3001778|OXA-232	1	0	1	98.0000	50	3.61e-31	105.0000
gb|AGI65307.1|ARO:3001681|OXA-278	1	1	0	88.0000	50	1e-24	89.4000
gb|AGL39360.1|ARO:3004493|ADC-68	1	1	0	91.3000	23	8.2e-08	43.5000
gb|AGT57825.1|ARO:3003762|lnuE	1	1	0	96.8000	31	1.47e-18	71.2000
gb|AGW16404.1|ARO:3001510|OXA-322	1	0	1	100.0000	30	4.49e-13	58.2000
gb|AGW83452.1|ARO:3001541|OXA-354	1	1	0	100.0000	49	6.1e-26	92.4000
gb|AGZ83156.1|ARO:3001547|OXA-360	1	0	1	100.0000	50	4.11e-28	98.2000
gb|AHA41504.1|ARO:3002941|vanS_in_vanO_cl	1	0	1	80.0000	50	4.5e-20	77.8000
gb|AHB39758.1|ARO:3003013|dfrA15	1	1	0	100.0000	50	5.12e-30	100.0000
gb|AHE40557.1|ARO:3002626|ANT(6)-Ia	1	0	1	100.0000	49	1.24e-32	110.0000
gb|AHE41345.1|ARO:3002797|QnrS8	1	1	0	91.3000	46	3.18e-26	92.0000
