seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_93182	3852	No terminal repeats	6	11	0.9412	NA	0	2.4737	NA	NA
k141_1955290	1906	No terminal repeats	2	11	0.9410	NA	1	1.7114	NA	NA
k141_324438	4950	No terminal repeats	6	11	0.9410	NA	0	0.9943	NA	NA
k141_324359	4564	No terminal repeats	10	11	0.9410	NA	0	0.4841	NA	NA
k141_1081825	1133	No terminal repeats	3	11	0.9410	NA	1	2.2753	NA	NA
k141_548916	2971	No terminal repeats	4	11	0.9409	NA	0	2.0103	NA	NA
k141_1953434	11048	No terminal repeats	11	11	0.9409	NA	0	1.4375	NA	NA
k141_249468	4608	No terminal repeats	6	11	0.9408	NA	0	4.5349	NA	NA
k141_994783	4559	No terminal repeats	4	11	0.9408	NA	0	0.9589	NA	NA
k141_1304762	1128	No terminal repeats	1	11	0.9407	NA	1	1.1528	F_trbC	NA
k141_1675146	3504	No terminal repeats	3	11	0.9407	NA	1	0.2854	NA	NA
k141_533417	2982	No terminal repeats	5	11	0.9406	NA	0	2.3420	NA	NA
k141_2130205	4006	No terminal repeats	7	11	0.9406	NA	0	1.6167	NA	NA
k141_608163	1550	No terminal repeats	1	11	0.9406	NA	1	1.2242	MOBP1	NA
k141_1648201	8775	No terminal repeats	11	11	0.9406	NA	1	2.5586	F_traE	NA
k141_433590	2234	No terminal repeats	3	11	0.9406	NA	1	1.6654	MOBP2	NA
k141_1127398	8484	No terminal repeats	6	11	0.9405	NA	0	2.4225	NA	NA
k141_1010221	3377	No terminal repeats	5	11	0.9405	NA	0	2.1038	NA	NA
k141_37676	1034	No terminal repeats	1	11	0.9404	NA	1	0.5876	MOBV	NA
k141_24054	9655	No terminal repeats	12	11	0.9404	NA	0	1.1660	NA	NA
k141_552370	5279	No terminal repeats	6	11	0.9403	NA	0	1.6167	NA	NA
k141_2032884	2239	No terminal repeats	3	11	0.9403	NA	1	0.1938	NA	NA
k141_508912	2845	No terminal repeats	3	11	0.9403	NA	2	3.2408	virb4;G_tfc15;G_tfc14	NA
k141_1961010	6360	No terminal repeats	6	11	0.9402	NA	0	1.4720	NA	NA
k141_1771136	3042	No terminal repeats	6	11	0.9402	NA	0	0.4950	NA	NA
k141_878318	8920	No terminal repeats	10	11	0.9401	NA	0	1.9267	NA	NA
k141_1533007	3912	No terminal repeats	5	11	0.9401	NA	1	0.9618	NA	NA
k141_1128105	3408	No terminal repeats	5	11	0.9401	NA	0	2.5223	NA	NA
k141_1553615	18738	No terminal repeats	19	11	0.9401	NA	7	8.0245	G_tfc7;t4cp1;MOBH;F_traE;F_traK;F_traB;F_traV	NA
k141_68327	2533	No terminal repeats	4	11	0.9401	NA	0	1.7009	NA	NA
k141_715851	4878	No terminal repeats	6	11	0.9400	NA	1	0.1557	NA	NA
k141_636202	15656	No terminal repeats	14	11	0.9400	NA	0	3.0394	NA	NA
k141_362992	2832	No terminal repeats	3	11	0.9399	NA	0	1.6807	NA	NA
k141_386245	2910	No terminal repeats	4	11	0.9399	NA	0	0.8581	NA	NA
k141_653290	3160	No terminal repeats	4	11	0.9399	NA	1	1.2286	G_tfc2	NA
k141_1627571	1068	No terminal repeats	1	11	0.9398	NA	1	1.1528	F_trbC	NA
k141_262999	3007	No terminal repeats	9	11	0.9397	NA	0	1.2689	NA	NA
k141_431858	3133	No terminal repeats	4	11	0.9397	NA	0	1.5428	NA	NA
k141_1712279	21866	No terminal repeats	15	11	0.9396	NA	0	1.8223	NA	NA
k141_1555183	1399	No terminal repeats	3	11	0.9396	NA	2	2.5320	F_traE;F_traK	NA
k141_1023369	2200	No terminal repeats	4	11	0.9396	NA	1	1.8253	NA	NF040806
k141_801716	14371	No terminal repeats	15	11	0.9396	NA	2	5.0689	MOBP1	NA
k141_1512418	5255	No terminal repeats	12	11	0.9396	NA	0	0.4145	NA	NA
k141_365987	5816	No terminal repeats	7	11	0.9395	NA	0	1.0846	NA	NA
k141_348009	4649	No terminal repeats	9	11	0.9394	NA	0	3.1301	NA	NA
k141_1895529	3092	No terminal repeats	6	11	0.9394	NA	0	2.5247	NA	NA
k141_1574264	10000	No terminal repeats	9	11	0.9394	NA	1	2.0254	NA	NA
k141_168413	1676	No terminal repeats	2	11	0.9393	NA	1	1.6142	NA	NA
k141_1138274	3173	No terminal repeats	3	11	0.9392	NA	0	2.0421	NA	NA
k141_1549443	1240	No terminal repeats	2	11	0.9392	NA	1	1.2722	MOBQ	NA
k141_1956376	1222	No terminal repeats	2	11	0.9392	NA	1	0.2794	NA	NA
k141_1065287	3341	No terminal repeats	6	11	0.9391	NA	0	1.6942	NA	NA
k141_1614593	1185	No terminal repeats	2	11	0.9390	NA	1	1.1540	NA	NA
k141_684355	5942	No terminal repeats	6	11	0.9390	NA	0	1.3294	NA	NA
k141_930662	1974	No terminal repeats	5	11	0.9390	NA	1	1.3753	NA	NA
k141_419927	2072	No terminal repeats	2	11	0.9390	NA	1	0.9724	virb4	NA
k141_1452128	7560	No terminal repeats	10	11	0.9390	NA	0	1.4564	NA	NA
k141_325034	1191	No terminal repeats	3	11	0.9389	NA	1	1.6611	NA	NA
k141_1561794	5141	No terminal repeats	7	11	0.9388	NA	0	2.6921	NA	NA
k141_1946335	11550	No terminal repeats	16	11	0.9388	NA	0	2.0004	NA	NA
k141_479308	10815	No terminal repeats	10	11	0.9387	NA	0	2.6022	NA	NA
k141_1114531	1210	No terminal repeats	1	11	0.9386	NA	1	1.7183	NA	NA
k141_1944359	12457	No terminal repeats	12	11	0.9384	NA	0	1.4945	NA	NA
k141_766259	4688	No terminal repeats	6	11	0.9384	NA	0	0.6979	NA	NA
k141_20629	1272	No terminal repeats	2	11	0.9383	NA	1	1.7183	NA	NA
k141_562461	2885	No terminal repeats	4	11	0.9383	NA	0	1.3211	NA	NA
k141_1224361	1024	No terminal repeats	3	11	0.9383	NA	1	1.7183	NA	NA
k141_65905	15181	No terminal repeats	16	11	0.9383	NA	0	1.8862	NA	NA
k141_1396433	4211	DTR	7	11	0.9382	NA	0	3.4366	NA	NA
k141_1099771	3655	No terminal repeats	8	11	0.9382	NA	0	0.6529	NA	NA
k141_873382	1502	No terminal repeats	3	11	0.9382	NA	1	2.8648	NA	NA
k141_165455	3716	No terminal repeats	4	11	0.9382	NA	0	1.3878	NA	NA
k141_1418255	8491	No terminal repeats	11	11	0.9381	NA	0	0.5306	NA	NA
k141_1817859	1930	No terminal repeats	2	11	0.9380	NA	1	1.6611	NA	NA
k141_1767768	1680	No terminal repeats	3	11	0.9380	NA	1	0.9975	NA	NA
k141_879693	6750	No terminal repeats	8	11	0.9380	NA	2	0.5963	MOBP1	NA
k141_2082377	2134	No terminal repeats	5	11	0.9379	NA	2	2.3894	T_virB8;T_virB6	NA
k141_1899422	2160	No terminal repeats	2	11	0.9378	NA	1	1.4688	NA	NA
k141_289038	1514	No terminal repeats	3	11	0.9378	NA	1	1.2425	NA	NA
k141_986352	3068	No terminal repeats	6	11	0.9377	NA	0	3.2167	NA	NA
k141_1365198	2736	No terminal repeats	5	11	0.9377	NA	0	1.1273	NA	NA
k141_106456	3415	No terminal repeats	4	11	0.9377	NA	0	2.6776	NA	NA
k141_559226	16518	No terminal repeats	15	11	0.9377	NA	1	3.4934	NA	NA
k141_1101009	4297	No terminal repeats	5	11	0.9377	NA	0	1.2568	NA	NA
k141_1632787	1342	No terminal repeats	2	11	0.9376	NA	1	1.4079	NA	NA
k141_1656345	6007	No terminal repeats	5	11	0.9376	NA	0	1.2763	NA	NA
k141_43376	7879	No terminal repeats	11	11	0.9376	NA	0	0.1733	NA	NA
k141_1595253	2664	No terminal repeats	4	11	0.9376	NA	0	1.7106	NA	NA
k141_1201041	1019	No terminal repeats	2	11	0.9376	NA	1	0.2854	NA	NA
k141_323433	3647	No terminal repeats	6	11	0.9374	NA	0	0.6599	NA	NA
k141_25908	5642	No terminal repeats	6	11	0.9374	NA	0	4.6449	NA	NA
k141_587984	14031	No terminal repeats	14	11	0.9374	NA	0	0.2801	NA	NA
k141_66601	2769	No terminal repeats	4	11	0.9374	NA	0	0.4514	NA	NA
k141_1630259	2090	No terminal repeats	2	11	0.9373	NA	1	1.4636	F_traE	NA
k141_884971	14695	No terminal repeats	18	11	0.9371	NA	0	0.4798	NA	NA
k141_2127951	1621	No terminal repeats	2	11	0.9371	NA	1	1.7114	NA	NA
k141_1236073	1096	No terminal repeats	4	11	0.9370	NA	1	1.5384	B_traF	NA
k141_1724107	1192	No terminal repeats	2	11	0.9370	NA	1	0.4693	NA	NA
k141_1082869	4049	No terminal repeats	9	11	0.9369	NA	0	0.9780	NA	NA
k141_1986558	3057	No terminal repeats	5	11	0.9369	NA	0	3.4169	NA	NA
k141_1161348	1551	No terminal repeats	2	11	0.9368	NA	2	2.1659	T_virB8;T_virB6	NA
k141_273909	4592	No terminal repeats	4	11	0.9368	NA	0	2.0421	NA	NA
k141_2083508	2818	No terminal repeats	4	11	0.9368	NA	0	0.9881	NA	NA
k141_519701	1882	No terminal repeats	3	11	0.9368	NA	1	1.7134	NA	NA
k141_2052107	1054	No terminal repeats	3	11	0.9367	NA	1	2.3037	NA	NA
k141_835978	4821	No terminal repeats	6	11	0.9367	NA	0	1.4596	NA	NA
k141_2087088	2614	No terminal repeats	3	11	0.9366	NA	0	0.7783	NA	NA
k141_1486535	6226	No terminal repeats	7	11	0.9366	NA	0	1.7183	NA	NA
k141_1047601	4631	No terminal repeats	6	11	0.9366	NA	0	2.1867	NA	NA
k141_1106760	3326	No terminal repeats	4	11	0.9366	NA	0	0.9992	NA	NA
k141_178220	5348	No terminal repeats	5	11	0.9366	NA	0	1.3361	NA	NA
k141_1929993	1434	No terminal repeats	2	11	0.9366	NA	1	1.1679	NA	NA
k141_1818457	2654	No terminal repeats	4	11	0.9366	NA	0	1.2059	NA	NA
k141_2022918	3444	No terminal repeats	3	11	0.9366	NA	0	1.9513	NA	NA
k141_60093	11051	No terminal repeats	6	11	0.9366	NA	0	0.7909	NA	NA
k141_880826	1569	No terminal repeats	5	11	0.9365	NA	1	1.9808	T_virB10	NA
k141_2042266	3828	No terminal repeats	5	11	0.9364	NA	0	1.7101	NA	NA
k141_2118556	3702	No terminal repeats	7	11	0.9363	NA	0	1.1066	NA	NA
k141_1289366	5738	No terminal repeats	7	11	0.9363	NA	0	1.9907	NA	NF012178
k141_593399	1093	No terminal repeats	3	11	0.9363	NA	1	1.1968	NA	NA
k141_1766155	1229	No terminal repeats	2	11	0.9362	NA	1	1.6823	MOBQ	NA
k141_1577644	1112	No terminal repeats	1	11	0.9362	NA	1	0.5876	MOBV	NA
k141_1662721	5554	No terminal repeats	4	11	0.9361	NA	0	1.0301	NA	NA
k141_646537	2038	No terminal repeats	3	11	0.9361	NA	1	1.7183	NA	NA
k141_430462	1031	No terminal repeats	2	11	0.9361	NA	1	1.4963	NA	NA
k141_1345496	5673	No terminal repeats	5	11	0.9360	NA	0	1.4144	NA	NA
k141_1658284	1199	No terminal repeats	2	11	0.9360	NA	1	0.2854	NA	NA
k141_1948863	2616	No terminal repeats	3	11	0.9359	NA	0	1.7072	NA	NA
k141_1048175	1168	No terminal repeats	1	11	0.9359	NA	1	1.2651	F_traG	NA
k141_1113217	26786	No terminal repeats	22	11	0.9358	NA	0	2.6662	NA	NA
k141_830410	1030	No terminal repeats	3	11	0.9358	NA	1	0.4693	NA	NA
k141_641597	3356	No terminal repeats	3	11	0.9358	NA	0	1.6167	NA	NA
k141_1400604	5830	No terminal repeats	4	11	0.9357	NA	0	1.7012	NA	NA
k141_2002629	8860	No terminal repeats	8	11	0.9357	NA	1	1.8860	NA	NA
k141_1733822	5371	No terminal repeats	6	11	0.9356	NA	0	2.3559	NA	NA
k141_2030891	5672	No terminal repeats	4	11	0.9356	NA	0	1.2123	NA	NA
k141_1964712	3449	No terminal repeats	4	11	0.9355	NA	0	2.1418	NA	NA
k141_1919964	18985	No terminal repeats	20	11	0.9355	NA	3	3.4504	F_traF;F_traH;F_traG	NA
k141_142524	3574	No terminal repeats	4	11	0.9355	NA	0	0.6160	NA	NA
k141_860188	4217	No terminal repeats	8	11	0.9355	NA	0	1.6164	NA	NA
k141_1963182	1200	No terminal repeats	2	11	0.9354	NA	1	1.7183	NA	NA
k141_1286394	4309	No terminal repeats	4	11	0.9354	NA	1	2.8307	NA	NA
k141_823724	1206	No terminal repeats	3	11	0.9354	NA	1	1.0377	G_tfc5	NA
k141_257722	1053	No terminal repeats	3	11	0.9354	NA	1	1.4569	FA_orf13	NA
k141_1658024	3047	No terminal repeats	4	11	0.9353	NA	0	1.3185	NA	NA
k141_1598761	2790	No terminal repeats	3	11	0.9351	NA	0	0.1315	NA	NA
k141_217697	3797	No terminal repeats	5	11	0.9351	NA	0	1.5618	NA	NA
k141_1737835	1814	No terminal repeats	4	11	0.9350	NA	1	1.1576	NA	NF000402
k141_2024192	3106	No terminal repeats	4	11	0.9350	NA	0	0.7862	NA	NA
k141_637330	5597	No terminal repeats	6	11	0.9350	NA	0	0.7396	NA	NA
k141_2134134	1263	No terminal repeats	1	11	0.9349	NA	1	1.6920	MOBQ	NA
k141_1202659	6393	No terminal repeats	11	11	0.9349	NA	0	2.0100	NA	NA
k141_1746116	10757	No terminal repeats	13	11	0.9349	NA	0	0.8575	NA	NA
k141_984650	1039	No terminal repeats	2	11	0.9349	NA	1	1.0535	MOBV	NA
k141_820906	1519	No terminal repeats	2	11	0.9348	NA	1	0.9015	NA	NA
k141_2048023	2509	No terminal repeats	3	11	0.9348	NA	0	1.2150	NA	NA
k141_1315275	2372	No terminal repeats	4	11	0.9348	NA	4	4.4746	G_tfc13;G_tfc12;G_tfc11;G_tfc10	NA
k141_970705	3160	No terminal repeats	4	11	0.9347	NA	0	1.2194	NA	NA
k141_652920	2585	No terminal repeats	2	11	0.9346	NA	0	1.6043	NA	NA
k141_1562373	12525	No terminal repeats	10	11	0.9346	NA	0	1.6807	NA	NA
k141_2010958	4153	No terminal repeats	6	11	0.9346	NA	4	5.7231	F_traB;F_traK;F_traE;F_traL	NA
k141_1969816	4531	No terminal repeats	4	11	0.9346	NA	0	1.1449	NA	NA
k141_874253	1441	No terminal repeats	2	11	0.9346	NA	2	1.9515	T_virB9;T_virB10	NA
k141_1776037	3013	No terminal repeats	3	11	0.9345	NA	0	1.2202	NA	NA
k141_430800	1409	No terminal repeats	4	11	0.9345	NA	1	1.4323	NA	NA
k141_481739	2708	No terminal repeats	3	11	0.9345	NA	0	1.1223	NA	NA
k141_1488630	4007	No terminal repeats	3	11	0.9344	NA	0	1.6585	NA	NA
k141_26037	1785	No terminal repeats	2	11	0.9344	NA	1	1.7114	NA	NA
k141_1094848	9884	No terminal repeats	14	11	0.9344	NA	0	0.5053	NA	NA
k141_2015749	3596	No terminal repeats	3	11	0.9343	NA	0	1.3331	NA	NA
k141_301206	3374	No terminal repeats	3	11	0.9342	NA	0	1.5002	NA	NA
k141_1911806	1401	No terminal repeats	2	11	0.9342	NA	1	1.4636	F_traE	NA
k141_1440431	2574	No terminal repeats	6	11	0.9342	NA	0	0.8095	NA	NA
k141_837787	1171	No terminal repeats	3	11	0.9342	NA	1	1.5521	T_virB8	NA
k141_10158	4290	No terminal repeats	6	11	0.9341	NA	0	2.7643	NA	NA
k141_1411764	2300	No terminal repeats	2	11	0.9341	NA	1	1.2286	G_tfc2	NA
k141_181008	7826	No terminal repeats	12	11	0.9341	NA	0	0.7832	NA	NA
k141_1031591	4567	No terminal repeats	7	11	0.9339	NA	0	1.3978	NA	NA
k141_1456227	1208	No terminal repeats	1	11	0.9338	NA	1	1.2929	MOBV	NA
k141_1770568	3130	No terminal repeats	6	11	0.9337	NA	0	1.7109	NA	NA
k141_1485664	4871	No terminal repeats	8	11	0.9337	NA	0	1.5844	NA	NA
k141_2026222	2686	No terminal repeats	2	11	0.9337	NA	0	0.1780	NA	NA
k141_758197	2652	No terminal repeats	3	11	0.9336	NA	0	0.6036	NA	NA
k141_2027269	4005	No terminal repeats	6	11	0.9336	NA	0	4.6567	NA	NA
k141_1070433	2972	No terminal repeats	3	11	0.9336	NA	0	2.3121	NA	NA
k141_1890804	5480	No terminal repeats	5	11	0.9335	NA	0	2.3975	NA	NA
k141_1899980	4184	No terminal repeats	5	11	0.9335	NA	0	0.7406	NA	NA
k141_1007975	6008	No terminal repeats	9	11	0.9334	NA	0	2.0147	NA	NA
k141_1142413	5050	No terminal repeats	7	11	0.9334	NA	0	2.2958	NA	NA
k141_485241	1370	No terminal repeats	3	11	0.9334	NA	1	0.8746	NA	NA
k141_1526998	5434	No terminal repeats	7	11	0.9334	NA	0	0.7392	NA	NF040806
k141_1158805	4604	No terminal repeats	7	11	0.9333	NA	0	1.7286	NA	NA
k141_890860	1045	No terminal repeats	1	11	0.9333	NA	1	1.2651	F_traG	NA
k141_9326	17471	No terminal repeats	12	11	0.9333	NA	0	1.5943	NA	NA
k141_1518335	5078	No terminal repeats	6	11	0.9333	NA	0	0.5608	NA	NA
k141_866969	4146	No terminal repeats	5	11	0.9333	NA	0	1.0499	NA	NA
k141_843614	7400	No terminal repeats	5	11	0.9331	NA	0	1.7054	NA	NA
k141_308110	8556	No terminal repeats	10	11	0.9331	NA	0	0.7783	NA	NA
k141_1410615	2030	No terminal repeats	4	11	0.9330	NA	3	4.9897	F_traK;F_traE;F_traL	NA
k141_366170	1907	No terminal repeats	4	11	0.9330	NA	2	2.6329	F_traV;F_traB	NA
k141_1927354	3435	No terminal repeats	4	11	0.9330	NA	0	1.0163	NA	NA
k141_806614	8548	No terminal repeats	10	11	0.9329	NA	3	2.2582	T_virB10;T_virB9;T_virB8	NA
k141_1445195	2538	No terminal repeats	3	11	0.9329	NA	0	1.2957	NA	NA
k141_1898213	1532	No terminal repeats	3	11	0.9329	NA	1	1.4636	F_traE	NA
k141_553388	8852	No terminal repeats	10	11	0.9327	NA	0	3.4480	NA	NA
k141_1714259	3529	No terminal repeats	3	11	0.9327	NA	0	1.6883	NA	NA
k141_1416816	3141	No terminal repeats	4	11	0.9327	NA	0	1.7756	NA	NA
k141_295894	5230	No terminal repeats	2	11	0.9327	NA	0	1.5718	NA	NA
k141_634262	4298	No terminal repeats	6	11	0.9326	NA	0	3.3988	NA	NA
k141_1572666	2861	No terminal repeats	4	11	0.9326	NA	0	1.9877	NA	NA
k141_1109952	3604	No terminal repeats	4	11	0.9325	NA	0	0.8202	NA	NA
k141_1971885	2514	No terminal repeats	3	11	0.9325	NA	0	1.3017	NA	NA
k141_554005	3030	No terminal repeats	3	11	0.9324	NA	0	1.9472	NA	NA
k141_863227	3849	No terminal repeats	6	11	0.9324	NA	0	1.3937	NA	NA
k141_1168697	1212	No terminal repeats	2	11	0.9324	NA	1	1.2138	T_virB6	NA
k141_920552	3554	No terminal repeats	4	11	0.9324	NA	0	1.6131	NA	NA
k141_964438	5784	No terminal repeats	4	11	0.9323	NA	0	1.4248	NA	NA
k141_1635288	1284	No terminal repeats	4	11	0.9323	NA	1	1.6611	NA	NA
k141_502549	11927	No terminal repeats	7	11	0.9323	NA	2	3.7968	B_traQ;B_traN	NA
k141_1185530	5579	No terminal repeats	5	11	0.9322	NA	0	0.9591	NA	NA
k141_1519572	10967	No terminal repeats	10	11	0.9321	NA	0	2.1845	NA	NA
k141_1398159	16123	No terminal repeats	12	11	0.9321	NA	1	1.7894	NA	NA
k141_32480	5418	No terminal repeats	6	11	0.9321	NA	0	1.2481	NA	NA
k141_839113	6449	No terminal repeats	6	11	0.9321	NA	0	1.7800	NA	NA
k141_1692534	7900	No terminal repeats	14	11	0.9321	NA	1	1.4932	NA	NA
k141_593763	1679	No terminal repeats	2	11	0.9320	NA	2	2.0341	G_tfc7;t4cp1	NA
k141_20238	3792	No terminal repeats	4	11	0.9320	NA	0	1.7751	NA	NA
k141_1063794	1443	No terminal repeats	3	11	0.9320	NA	1	1.7029	NA	NA
k141_725425	4377	No terminal repeats	5	11	0.9319	NA	0	2.2643	NA	NA
k141_1608528	2570	No terminal repeats	4	11	0.9318	NA	0	1.0349	NA	NA
k141_1770505	5037	No terminal repeats	7	11	0.9317	NA	0	1.3647	NA	NF000496
k141_834702	5595	No terminal repeats	4	11	0.9317	NA	0	0.8311	NA	NA
k141_1862700	3318	No terminal repeats	3	11	0.9317	NA	1	1.2651	F_traG	NA
k141_16516	2970	No terminal repeats	6	11	0.9317	NA	0	1.6167	NA	NA
k141_1355547	2754	No terminal repeats	2	11	0.9317	NA	0	0.9331	NA	NA
k141_1725435	1305	No terminal repeats	3	11	0.9317	NA	1	0.9934	NA	NA
k141_974390	4463	No terminal repeats	5	11	0.9317	NA	0	0.4697	NA	NA
k141_1027748	3397	No terminal repeats	5	11	0.9317	NA	0	0.7392	NA	NF040806
k141_59231	1142	No terminal repeats	3	11	0.9316	NA	1	1.4640	MOBP1	NA
k141_2003727	1993	No terminal repeats	2	11	0.9316	NA	1	1.7183	MOBV	NA
k141_1027094	4096	No terminal repeats	4	11	0.9314	NA	0	0.8360	NA	NA
k141_405069	2005	No terminal repeats	2	11	0.9314	NA	1	0.9020	NA	NA
k141_2116363	1008	No terminal repeats	1	11	0.9313	NA	1	1.6750	NA	NA
k141_1211814	1089	No terminal repeats	2	11	0.9313	NA	1	1.6611	NA	NA
k141_1239505	13411	No terminal repeats	7	11	0.9313	NA	0	2.7509	NA	NA
k141_2122267	2692	No terminal repeats	4	11	0.9312	NA	1	2.7122	F_traE	NA
k141_411549	1341	No terminal repeats	1	11	0.9311	NA	1	0.8585	MOBV	NA
k141_2060979	1672	No terminal repeats	2	11	0.9311	NA	2	2.2372	t4cp1;G_tfc7	NA
k141_944342	3176	No terminal repeats	5	11	0.9311	NA	0	1.0816	NA	NA
k141_1903859	3339	No terminal repeats	6	11	0.9310	NA	0	1.5585	NA	NA
k141_1615760	1446	No terminal repeats	2	11	0.9310	NA	1	1.2017	F_traH	NA
k141_1449343	7246	No terminal repeats	9	11	0.9310	NA	1	4.3487	NA	NA
k141_866644	6488	No terminal repeats	9	11	0.9309	NA	0	2.1134	NA	NA
k141_353930	4490	No terminal repeats	6	11	0.9309	NA	1	1.1968	NA	NA
k141_926733	11951	No terminal repeats	8	11	0.9308	NA	0	0.8170	NA	NA
k141_998151	4756	No terminal repeats	7	11	0.9307	NA	0	0.7980	NA	NA
k141_1674682	2618	No terminal repeats	4	11	0.9307	NA	2	3.4366	NA	NA
k141_752882	3790	No terminal repeats	4	11	0.9307	NA	0	0.3830	NA	NA
k141_575477	4000	No terminal repeats	6	11	0.9304	NA	2	2.0978	MOBP1	NA
k141_1621442	1016	No terminal repeats	2	11	0.9304	NA	1	1.9808	T_virB10	NA
k141_1897835	10352	No terminal repeats	9	11	0.9304	NA	0	1.2322	NA	NA
k141_27323	1234	No terminal repeats	2	11	0.9304	NA	1	1.7114	NA	NA
k141_987791	5406	No terminal repeats	7	11	0.9304	NA	0	0.8366	NA	NA
k141_1508176	4781	No terminal repeats	3	11	0.9303	NA	0	0.9277	NA	NA
k141_327175	4370	No terminal repeats	4	11	0.9302	NA	0	1.2481	NA	NA
k141_911644	3825	No terminal repeats	6	11	0.9302	NA	1	0.2989	NA	NA
k141_1706736	7318	No terminal repeats	11	11	0.9302	NA	2	3.4794	MOBP1	NA
k141_334233	24866	No terminal repeats	20	11	0.9301	NA	1	2.3563	NA	NA
k141_1540869	3468	No terminal repeats	3	11	0.9301	NA	0	1.2267	NA	NA
k141_2019776	3478	No terminal repeats	3	11	0.9301	NA	0	1.3813	NA	NA
k141_1675530	2568	No terminal repeats	5	11	0.9300	NA	0	1.2251	NA	NA
k141_120119	3041	No terminal repeats	4	11	0.9300	NA	0	0.6452	NA	NA
k141_1420224	11065	No terminal repeats	8	11	0.9300	NA	0	1.6357	NA	NA
k141_937982	7891	No terminal repeats	5	11	0.9299	NA	0	3.9936	NA	NA
k141_1826328	3317	No terminal repeats	3	11	0.9299	NA	0	1.1260	NA	NA
k141_1562229	2927	No terminal repeats	5	11	0.9299	NA	0	2.4841	NA	NA
k141_536193	3263	No terminal repeats	4	11	0.9298	NA	0	1.5618	NA	NA
k141_654448	2631	No terminal repeats	4	11	0.9298	NA	0	1.6597	NA	NA
k141_945299	2562	No terminal repeats	4	11	0.9297	NA	0	1.7101	NA	NA
k141_739836	1774	No terminal repeats	2	11	0.9296	NA	1	0.9020	NA	NA
k141_872381	3484	No terminal repeats	4	11	0.9296	NA	0	0.9787	NA	NA
k141_1803410	1197	No terminal repeats	3	11	0.9296	NA	1	1.9436	NA	NA
k141_874498	6762	No terminal repeats	4	11	0.9296	NA	0	0.9452	NA	NA
k141_1651115	11433	No terminal repeats	14	11	0.9296	NA	0	2.2076	NA	NA
k141_1641169	16657	No terminal repeats	13	11	0.9296	NA	0	5.0007	NA	NA
k141_2035581	6008	No terminal repeats	5	11	0.9296	NA	1	2.0828	F_traE	NA
k141_619813	4295	No terminal repeats	7	11	0.9294	NA	0	4.2133	NA	NA
k141_1740329	1195	No terminal repeats	3	11	0.9293	NA	1	1.7183	NA	NA
k141_1575680	6940	No terminal repeats	10	11	0.9293	NA	0	0.5493	NA	NA
k141_1618672	3477	No terminal repeats	4	11	0.9293	NA	0	1.4322	NA	NA
k141_4661	4974	No terminal repeats	5	11	0.9292	NA	0	1.7183	NA	NA
k141_1662215	1629	No terminal repeats	2	11	0.9292	NA	2	2.4284	F_traF;F_traH	NA
k141_2149617	3612	No terminal repeats	3	11	0.9292	NA	2	1.9784	T_virB10;T_virB9	NA
k141_505816	1554	No terminal repeats	3	11	0.9291	NA	1	2.1867	G_tfc14;G_tfc15	NA
k141_1492499	2893	No terminal repeats	4	11	0.9291	NA	0	1.5427	NA	NA
k141_420250	3935	No terminal repeats	5	11	0.9290	NA	0	2.6947	NA	NA
k141_273581	8859	No terminal repeats	9	11	0.9289	NA	2	2.4532	T_virB1	NA
k141_470028	2025	No terminal repeats	3	11	0.9289	NA	2	2.4284	F_traF;F_traH	NA
k141_2091314	6159	No terminal repeats	5	11	0.9289	NA	0	0.1453	NA	NA
k141_1636661	1391	No terminal repeats	2	11	0.9288	NA	1	1.0872	NA	NA
k141_1410717	1230	No terminal repeats	2	11	0.9288	NA	1	0.6738	MOBP1	NA
k141_2041905	2890	No terminal repeats	6	11	0.9288	NA	2	0.6961	MOBP1	NA
k141_56271	4326	No terminal repeats	6	11	0.9286	NA	0	0.5152	NA	NA
k141_767531	5237	No terminal repeats	5	11	0.9286	NA	1	0.8285	NA	NA
k141_871172	1012	No terminal repeats	3	11	0.9286	NA	1	2.3358	NA	NA
k141_112626	7945	No terminal repeats	8	11	0.9286	NA	0	0.2661	NA	NA
k141_724945	1026	No terminal repeats	2	11	0.9286	NA	2	2.1659	T_virB6;T_virB8	NA
k141_2138997	1008	No terminal repeats	1	11	0.9285	NA	1	1.1605	traU	NA
k141_1953759	5730	No terminal repeats	4	11	0.9284	NA	0	1.3716	NA	NA
k141_1820833	4965	No terminal repeats	7	11	0.9283	NA	0	1.4385	NA	NA
k141_1970360	1896	No terminal repeats	3	11	0.9283	NA	2	2.4073	G_tfc24;G_tfc23	NA
k141_26357	2249	No terminal repeats	4	11	0.9282	NA	1	1.6894	NA	NA
k141_1181700	7665	No terminal repeats	9	11	0.9281	NA	0	0.3072	NA	NA
k141_819903	5976	No terminal repeats	8	11	0.9281	NA	0	0.4950	NA	NA
k141_827526	4909	No terminal repeats	4	11	0.9281	NA	1	1.5023	NA	NA
k141_929799	3886	No terminal repeats	5	11	0.9281	NA	0	1.0564	NA	NA
k141_1126545	6171	No terminal repeats	8	11	0.9280	NA	0	1.3822	NA	NA
k141_1543857	1206	No terminal repeats	1	11	0.9280	NA	1	1.4688	NA	NA
