seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_436180	2032	No terminal repeats	NA	4	11	0.9589	NA	1	3.4340	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_367771	2756	No terminal repeats	NA	6	11	0.9589	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_254351	3125	No terminal repeats	NA	5	11	0.9589	NA	0	2.8625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Fredfastierviridae
k141_455442	3606	No terminal repeats	NA	5	11	0.9588	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_578893	1902	No terminal repeats	NA	3	11	0.9588	NA	1	2.8684	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_181923	3133	No terminal repeats	NA	5	11	0.9588	NA	0	4.5297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1038376	2603	No terminal repeats	NA	3	11	0.9588	NA	0	2.5885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_170952	2931	No terminal repeats	NA	3	15	0.9588	NA	0	3.4269	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_840507	2466	No terminal repeats	NA	3	11	0.9588	NA	1	2.9288	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_351872	2189	No terminal repeats	NA	3	11	0.9588	NA	1	3.0348	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_344014	1697	No terminal repeats	NA	2	11	0.9588	NA	1	3.2226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_659514	1153	No terminal repeats	NA	3	11	0.9588	NA	1	5.1264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_793551	1705	No terminal repeats	NA	4	11	0.9587	NA	1	5.1754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_524183	2749	No terminal repeats	NA	5	11	0.9587	NA	0	2.7658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_126976	1703	No terminal repeats	NA	3	11	0.9587	NA	1	3.9242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_954806	12575	No terminal repeats	NA	11	11	0.9587	NA	1	6.3595	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_596876	8654	No terminal repeats	NA	12	11	0.9587	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_203759	1368	No terminal repeats	NA	2	11	0.9587	NA	1	3.4354	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_691663	1258	No terminal repeats	NA	3	11	0.9587	NA	1	3.1880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_292484	1271	No terminal repeats	NA	3	11	0.9587	NA	1	3.0808	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1025744	2804	No terminal repeats	NA	5	11	0.9586	NA	0	3.3878	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_697805	2743	No terminal repeats	NA	7	11	0.9586	NA	0	4.4610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_282931	1118	No terminal repeats	NA	4	11	0.9586	NA	2	3.0466	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_818529	4056	No terminal repeats	NA	6	11	0.9586	NA	1	2.9260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_580056	3587	No terminal repeats	NA	2	11	0.9586	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_291538	8226	No terminal repeats	NA	3	11	0.9586	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_98016	5768	No terminal repeats	NA	11	11	0.9586	NA	1	9.1662	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_965831	3798	No terminal repeats	NA	4	11	0.9586	NA	0	2.4949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_33789	3719	No terminal repeats	NA	3	11	0.9586	NA	0	1.3466	Unclassified
k141_779304	1320	No terminal repeats	NA	2	11	0.9585	NA	1	3.3928	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_499652	6504	No terminal repeats	NA	8	11	0.9585	NA	3	8.7194	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_837218	65172	No terminal repeats	NA	86	11	0.9585	NA	3	26.1361	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48104	14958	No terminal repeats	NA	21	11	0.9585	NA	5	21.5276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27087	1376	No terminal repeats	NA	3	11	0.9585	NA	1	1.5091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_997835	1353	No terminal repeats	NA	2	15	0.9585	NA	1	2.8785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_265657	1234	No terminal repeats	NA	2	11	0.9585	NA	1	2.4848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_412128	1082	No terminal repeats	NA	1	11	0.9585	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_400218	4067	No terminal repeats	NA	8	11	0.9584	NA	0	3.3620	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_45209	2674	No terminal repeats	NA	5	11	0.9584	NA	1	6.3058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1018966	1156	No terminal repeats	NA	2	11	0.9584	NA	1	1.5156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_175192	6871	No terminal repeats	NA	12	11	0.9584	NA	0	2.8486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_417559	4472	No terminal repeats	NA	11	11	0.9583	NA	0	4.5804	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_689738	1158	No terminal repeats	NA	2	11	0.9583	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_124801	1632	No terminal repeats	NA	3	15	0.9583	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_802315	1904	No terminal repeats	NA	4	11	0.9583	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_476254	1663	No terminal repeats	NA	4	11	0.9583	NA	1	6.6886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_608147	1503	No terminal repeats	NA	6	11	0.9583	NA	1	3.2876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8246	2744	No terminal repeats	NA	6	11	0.9583	NA	0	1.5906	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_635347	1387	No terminal repeats	NA	2	11	0.9582	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_17815	8364	No terminal repeats	NA	10	11	0.9582	NA	4	11.9471	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_611325	1185	No terminal repeats	NA	2	11	0.9582	NA	1	3.0587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_860162	1887	No terminal repeats	NA	2	11	0.9582	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1022356	1293	No terminal repeats	NA	3	11	0.9582	NA	1	2.8739	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_787455	1527	No terminal repeats	NA	2	11	0.9582	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_499514	1888	No terminal repeats	NA	2	11	0.9582	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_762580	5208	No terminal repeats	NA	15	11	0.9582	NA	0	4.8467	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_364022	2505	No terminal repeats	NA	5	11	0.9582	NA	1	4.3536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_179004	3911	No terminal repeats	NA	1	11	0.9582	NA	0	1.1971	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_814230	3339	No terminal repeats	NA	6	11	0.9581	NA	0	4.3202	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_788241	1391	No terminal repeats	NA	3	11	0.9581	NA	1	3.2507	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_858612	3174	No terminal repeats	NA	5	11	0.9581	NA	0	4.3491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_624558	3385	No terminal repeats	NA	8	11	0.9581	NA	5	7.9446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_180568	4641	No terminal repeats	NA	5	11	0.9581	NA	1	4.8709	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_450694	3095	No terminal repeats	NA	6	11	0.9581	NA	1	6.4393	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_824183	1196	No terminal repeats	NA	3	11	0.9581	NA	1	4.4198	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46375	1351	No terminal repeats	NA	2	4	0.9580	NA	2	2.0759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_911027	8205	No terminal repeats	NA	16	11	0.9580	NA	2	11.3844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_698784	2536	No terminal repeats	NA	9	11	0.9580	NA	0	3.4340	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_170007	2264	No terminal repeats	NA	4	11	0.9579	NA	1	5.8091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_683527	1672	No terminal repeats	NA	3	11	0.9579	NA	1	2.7747	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_115624	1111	No terminal repeats	NA	2	11	0.9579	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_37298	2254	No terminal repeats	NA	1	11	0.9579	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_539449	1737	No terminal repeats	NA	2	11	0.9579	NA	1	3.4160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_934912	3128	No terminal repeats	NA	10	11	0.9579	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_259080	1726	No terminal repeats	NA	2	11	0.9578	NA	2	3.2536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_593907	1794	No terminal repeats	NA	4	11	0.9578	NA	3	5.7426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_324623	1461	No terminal repeats	NA	2	11	0.9578	NA	1	3.1273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_315674	1333	No terminal repeats	NA	2	11	0.9577	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_151968	1281	No terminal repeats	NA	2	11	0.9577	NA	1	3.4344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_797401	1343	No terminal repeats	NA	2	11	0.9577	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_688810	2841	No terminal repeats	NA	3	11	0.9577	NA	0	2.9632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_525540	1338	No terminal repeats	NA	2	11	0.9577	NA	2	2.7636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11166	1487	No terminal repeats	NA	2	11	0.9577	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_772671	2532	No terminal repeats	NA	3	15	0.9577	NA	1	3.0277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_102221	133438	DTR	NA	150	11	0.9576	NA	5	63.4502	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
k141_672005	1841	No terminal repeats	NA	4	11	0.9576	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_145112	2759	No terminal repeats	NA	5	11	0.9576	NA	0	3.4266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_298280	9606	No terminal repeats	NA	16	11	0.9576	NA	1	16.7704	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_1012	4683	No terminal repeats	NA	4	11	0.9576	NA	1	4.7290	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_308670	1548	No terminal repeats	NA	3	11	0.9576	NA	1	4.6044	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_356934	1669	No terminal repeats	NA	2	11	0.9576	NA	1	2.9359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_82296	2049	No terminal repeats	NA	3	11	0.9576	NA	1	3.4346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_134055	1817	No terminal repeats	NA	3	11	0.9576	NA	1	2.3760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_295025	3243	No terminal repeats	NA	8	11	0.9576	NA	0	3.7005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_271671	6445	No terminal repeats	NA	11	11	0.9576	NA	0	7.2624	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61176	1106	No terminal repeats	NA	1	11	0.9576	NA	1	1.4739	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_375846	4055	No terminal repeats	NA	10	11	0.9575	NA	0	1.7177	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_856369	1180	No terminal repeats	NA	3	11	0.9575	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_741464	13693	No terminal repeats	NA	16	11	0.9575	NA	3	8.4425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_350109	1129	No terminal repeats	NA	4	11	0.9574	NA	1	1.7160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_941472	1171	No terminal repeats	NA	2	11	0.9574	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55601	5833	No terminal repeats	NA	11	11	0.9574	NA	3	11.1534	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_90428	1420	No terminal repeats	NA	2	11	0.9574	NA	1	2.6940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_474807	1475	No terminal repeats	NA	2	11	0.9574	NA	1	2.4394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_680492	2570	No terminal repeats	NA	6	11	0.9574	NA	1	8.3971	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_359550	5908	No terminal repeats	NA	19	11	0.9574	NA	0	2.3243	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_880120	1176	No terminal repeats	NA	2	11	0.9574	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_333723	1218	No terminal repeats	NA	2	11	0.9574	NA	1	1.4660	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_754394	1103	No terminal repeats	NA	2	15	0.9574	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_742098	2800	No terminal repeats	NA	4	15	0.9573	NA	0	3.2791	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25710	2622	No terminal repeats	NA	6	11	0.9573	NA	0	6.8463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_213335	1526	No terminal repeats	NA	3	11	0.9573	NA	3	4.3514	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_815448	1503	No terminal repeats	NA	4	11	0.9573	NA	1	5.1525	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_136482	2406	No terminal repeats	NA	5	11	0.9573	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6734	6579	No terminal repeats	NA	12	11	0.9572	NA	1	5.1342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_893422	1075	No terminal repeats	NA	2	11	0.9572	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_440385	4518	No terminal repeats	NA	6	11	0.9572	NA	5	8.3152	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_101460	1296	No terminal repeats	NA	2	11	0.9572	NA	1	2.6918	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_271571	2786	No terminal repeats	NA	4	11	0.9572	NA	1	4.9573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_921838	10236	No terminal repeats	NA	19	11	0.9572	NA	1	20.4182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25386	1132	No terminal repeats	NA	1	15	0.9571	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_424298	1476	No terminal repeats	NA	2	11	0.9571	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_754592	1782	No terminal repeats	NA	4	11	0.9571	NA	1	4.7769	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_268665	1301	No terminal repeats	NA	2	11	0.9571	NA	1	2.8621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_151588	1096	No terminal repeats	NA	2	11	0.9571	NA	1	3.0158	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1022727	2990	No terminal repeats	NA	6	11	0.9571	NA	0	6.4623	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_219570	3039	No terminal repeats	NA	4	11	0.9571	NA	0	3.4344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_216460	1448	No terminal repeats	NA	2	11	0.9570	NA	1	3.1136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_867496	30265	No terminal repeats	NA	33	11	0.9570	NA	0	10.6710	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_608416	2945	No terminal repeats	NA	6	11	0.9570	NA	0	1.6797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25485	1781	No terminal repeats	NA	5	11	0.9570	NA	1	6.5324	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_236726	2281	No terminal repeats	NA	4	11	0.9570	NA	2	2.7892	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_884273	1679	No terminal repeats	NA	3	11	0.9570	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1019282	2682	No terminal repeats	NA	6	11	0.9570	NA	0	4.8048	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_126565	14739	No terminal repeats	NA	21	11	0.9570	NA	7	14.8615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_794333	2175	No terminal repeats	NA	3	11	0.9570	NA	1	3.3338	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_177675	4082	No terminal repeats	NA	1	11	0.9570	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_106512	3128	No terminal repeats	NA	4	11	0.9570	NA	2	5.1205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_998643	1025	No terminal repeats	NA	2	11	0.9569	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_271364	1356	No terminal repeats	NA	1	11	0.9569	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_345375	1537	No terminal repeats	NA	2	11	0.9569	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_115690	1086	No terminal repeats	NA	1	11	0.9569	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_294213	2568	No terminal repeats	NA	2	15	0.9569	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_91943	1609	No terminal repeats	NA	2	11	0.9569	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_246451	3334	No terminal repeats	NA	5	11	0.9569	NA	2	3.8801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_754393	1779	No terminal repeats	NA	3	11	0.9568	NA	1	3.9666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2399	1388	No terminal repeats	NA	4	11	0.9568	NA	1	5.1206	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_722398	2817	No terminal repeats	NA	2	11	0.9568	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_188391	4401	No terminal repeats	NA	3	11	0.9568	NA	0	1.5158	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_925002	1412	No terminal repeats	NA	2	11	0.9568	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_661333	1060	No terminal repeats	NA	3	11	0.9568	NA	1	4.6449	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_693111	3501	No terminal repeats	NA	3	11	0.9568	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Rountreeviridae
k141_44554	3266	No terminal repeats	NA	2	11	0.9568	NA	0	3.1729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_839768	23744	No terminal repeats	NA	31	11	0.9567	NA	0	8.7137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_887926	2524	No terminal repeats	NA	3	11	0.9567	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_158861	1915	No terminal repeats	NA	2	11	0.9567	NA	2	3.4289	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_416486	1101	No terminal repeats	NA	2	11	0.9567	NA	2	3.0105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_536960	3427	No terminal repeats	NA	3	11	0.9567	NA	2	2.6040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_138173	1688	No terminal repeats	NA	6	11	0.9567	NA	1	2.9430	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_184992	4003	No terminal repeats	NA	4	11	0.9567	NA	1	3.0569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_556142	1731	No terminal repeats	NA	4	11	0.9567	NA	2	2.6730	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_620371	2373	No terminal repeats	NA	4	11	0.9567	NA	1	3.2931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_703435	2646	No terminal repeats	NA	2	11	0.9567	NA	1	3.1676	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_724971	1704	No terminal repeats	NA	3	11	0.9567	NA	1	2.4012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_724332	1422	No terminal repeats	NA	4	11	0.9566	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_886175	1088	No terminal repeats	NA	1	11	0.9566	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_733043	1221	No terminal repeats	NA	3	11	0.9566	NA	1	3.1905	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_944300	1078	No terminal repeats	NA	1	11	0.9566	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_999942	1003	No terminal repeats	NA	1	11	0.9566	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_445716	11198	No terminal repeats	NA	18	11	0.9565	NA	2	4.6077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_950466	5321	No terminal repeats	NA	2	11	0.9565	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_807913	1641	No terminal repeats	NA	3	11	0.9565	NA	2	3.1926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_810250	2480	No terminal repeats	NA	6	11	0.9565	NA	5	10.1398	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
