seq_name	chromosome_score	plasmid_score	virus_score
k141_687633	0.1012	0.5199	0.3790
k141_373456	0.1320	0.1863	0.6817
k141_479941	0.5329	0.3095	0.1576
k141_687639	0.0087	0.9724	0.0189
k141_373464	0.8537	0.0932	0.0531
k141_373466	0.6230	0.1661	0.2110
k141_373468	0.9505	0.0341	0.0154
k141_55342	0.5473	0.2894	0.1633
k141_479952	0.3667	0.4153	0.2180
k141_144992	0.4508	0.3450	0.2042
k141_250118	0.3927	0.3780	0.2293
k141_373471	0.1147	0.1626	0.7227
k141_585683	0.8857	0.0833	0.0310
k141_55344	0.8458	0.0817	0.0724
k141_55346	0.2626	0.2798	0.4576
k141_250120	0.8308	0.1317	0.0375
k141_687658	0.0695	0.2269	0.7036
k141_687661	0.1048	0.5262	0.3690
k141_796800	0.0127	0.0157	0.9716
k141_585693	0.0112	0.0248	0.9641
k141_373482	0.6466	0.3033	0.0500
k141_585695	0.1466	0.7620	0.0913
k141_373483	0.6766	0.2474	0.0760
k141_55358	0.5766	0.2331	0.1903
k141_479973	0.0944	0.3629	0.5427
k141_145006	0.2359	0.6142	0.1499
k141_55359	0.6182	0.2369	0.1448
k141_250122	0.8165	0.1446	0.0389
k141_585696	0.3887	0.3271	0.2842
k141_796808	0.0091	0.9713	0.0195
k141_55361	0.7627	0.1308	0.1065
k141_585698	0.7119	0.1991	0.0890
k141_373485	0.5088	0.3399	0.1513
k141_250124	0.2139	0.4235	0.3625
k141_796809	0.5231	0.3132	0.1637
k141_479979	0.8449	0.1222	0.0329
k141_55362	0.2012	0.6282	0.1706
k141_479980	0.1437	0.4715	0.3848
k141_687683	0.5520	0.3198	0.1283
k141_145013	0.4059	0.3944	0.1997
k141_796813	0.9343	0.0507	0.0150
k141_55375	0.3739	0.4306	0.1954
k141_145015	0.7822	0.1372	0.0806
k141_585720	0.8884	0.0795	0.0321
k141_796817	0.8214	0.1190	0.0595
k141_585721	0.6236	0.2160	0.1604
k141_796818	0.0537	0.9166	0.0297
k141_479999	0.3924	0.2262	0.3814
k141_145021	0.9325	0.0499	0.0176
k141_250139	0.6587	0.2232	0.1181
k141_687691	0.9617	0.0278	0.0105
k141_55390	0.6124	0.2984	0.0892
k141_796824	0.1393	0.7031	0.1576
k141_373504	0.6435	0.2152	0.1414
k141_796825	0.8701	0.0825	0.0474
k141_480006	0.2623	0.4126	0.3251
k141_145024	0.4514	0.3834	0.1652
k141_480007	0.8130	0.1610	0.0260
k141_796827	0.7205	0.2193	0.0602
k141_55399	0.2279	0.3650	0.4071
k141_585737	0.7109	0.1475	0.1416
k141_250147	0.1697	0.5675	0.2628
k141_145032	0.1212	0.7404	0.1384
k141_796834	0.8779	0.0945	0.0276
k141_55405	0.1654	0.2574	0.5772
k141_373516	0.8005	0.1512	0.0483
k141_687712	0.0293	0.8858	0.0849
k141_796840	0.8587	0.1028	0.0385
k141_585754	0.1087	0.1098	0.7816
k141_373525	0.2220	0.4551	0.3229
k141_796847	0.7554	0.1659	0.0786
k141_55416	0.4512	0.3668	0.1820
k141_250160	0.0984	0.7900	0.1116
k141_373527	0.6401	0.2294	0.1305
k141_796849	0.6002	0.2440	0.1559
k141_145043	0.7959	0.1361	0.0680
k141_585759	0.3714	0.5154	0.1133
k141_480038	0.0038	0.9825	0.0137
k141_480040	0.6460	0.2581	0.0958
k141_796856	0.8471	0.1261	0.0268
k141_585766	0.8307	0.1332	0.0361
k141_373531	0.2364	0.1766	0.5870
k141_687732	0.2654	0.2700	0.4646
k141_145048	0.3675	0.3798	0.2527
k141_145049	0.5501	0.2463	0.2036
k141_55430	0.3544	0.3080	0.3376
k141_796865	0.7162	0.2032	0.0805
k141_585770	0.9263	0.0502	0.0235
k141_55436	0.8959	0.0810	0.0231
k141_145053	0.7923	0.1440	0.0637
k141_373547	0.6435	0.1575	0.1990
k141_55437	0.7531	0.1962	0.0506
k141_585771	0.1518	0.6619	0.1862
k141_796871	0.0660	0.8617	0.0723
k141_480064	0.1330	0.1277	0.7394
k141_373548	0.4090	0.4503	0.1408
k141_480070	0.3110	0.4260	0.2630
k141_55443	0.3370	0.4946	0.1684
k141_796881	0.3586	0.1597	0.4817
k141_145054	0.5587	0.2759	0.1654
k141_480074	0.3773	0.2546	0.3681
k141_687770	0.1988	0.5784	0.2228
k141_796884	0.4843	0.3924	0.1233
k141_250193	0.1721	0.3944	0.4335
k141_480078	0.8689	0.0936	0.0375
k141_373566	0.6018	0.2785	0.1197
k141_687771	0.0532	0.8726	0.0742
k141_796890	0.3690	0.3400	0.2910
k141_480083	0.0783	0.7390	0.1828
k141_687777	0.7315	0.1664	0.1021
k141_250201	0.7536	0.1548	0.0916
k141_796896	0.8991	0.0748	0.0261
k141_585776	0.2978	0.5493	0.1529
k141_55477	0.4181	0.3801	0.2018
k141_480094	0.9127	0.0584	0.0289
k141_796897	0.6443	0.0843	0.2714
k141_585777	0.1043	0.2377	0.6581
k141_373577	0.7037	0.1823	0.1140
k141_55479	0.6895	0.2336	0.0769
k141_373578	0.4462	0.3562	0.1977
k141_145074	0.6529	0.2136	0.1335
k141_250206	0.1263	0.5321	0.3416
k141_373579	0.4693	0.2926	0.2381
k141_687789	0.2903	0.3212	0.3885
k141_796902	0.0803	0.8094	0.1103
k141_480103	0.9171	0.0502	0.0328
k141_373583	0.4147	0.4484	0.1369
k141_796903	0.6212	0.3320	0.0469
k141_585787	0.9501	0.0380	0.0119
k141_250210	0.1973	0.4452	0.3576
k141_480106	0.2167	0.2803	0.5031
k141_145078	0.0991	0.1461	0.7548
k141_687795	0.6748	0.1539	0.1713
k141_55491	0.4358	0.3620	0.2022
k141_796913	0.6582	0.2243	0.1175
k141_480111	0.8862	0.0883	0.0255
k141_250213	0.3572	0.5787	0.0640
k141_796914	0.4759	0.3038	0.2202
k141_480112	0.2996	0.3678	0.3326
k141_373590	0.0108	0.0452	0.9440
k141_687810	0.8847	0.1011	0.0142
k141_145089	0.0023	0.9922	0.0055
k141_55505	0.1599	0.4606	0.3796
k141_687816	0.6029	0.1791	0.2180
k141_585804	0.4648	0.3197	0.2156
k141_250220	0.4600	0.3312	0.2088
k141_480120	0.2203	0.3917	0.3881
k141_55509	0.3277	0.6242	0.0481
k141_373599	0.8167	0.1415	0.0418
k141_55511	0.3682	0.5428	0.0890
k141_250222	0.7176	0.2148	0.0676
k141_687828	0.5565	0.1526	0.2909
k141_373604	0.3634	0.3540	0.2826
k141_145101	0.4352	0.2480	0.3168
k141_55515	0.9052	0.0726	0.0222
k141_796941	0.4068	0.4315	0.1617
k141_687831	0.8612	0.1053	0.0335
k141_480136	0.1166	0.1715	0.7119
k141_55519	0.1155	0.5691	0.3154
k141_373610	0.1889	0.1752	0.6359
k141_687837	0.3624	0.2028	0.4348
k141_55533	0.4317	0.2948	0.2735
k141_687844	0.5203	0.3556	0.1241
k141_250233	0.9740	0.0193	0.0067
k141_796957	0.0441	0.0632	0.8927
k141_585843	0.8079	0.1423	0.0498
k141_55537	0.1400	0.6734	0.1865
k141_55539	0.7377	0.1338	0.1285
k141_585846	0.3254	0.2704	0.4042
k141_480155	0.8730	0.0984	0.0286
k141_687850	0.5899	0.2532	0.1569
k141_250235	0.5570	0.2945	0.1485
k141_373628	0.4475	0.3063	0.2462
k141_55542	0.2570	0.4943	0.2488
k141_687852	0.1277	0.2225	0.6498
k141_585853	0.1712	0.1485	0.6803
k141_373632	0.7318	0.1464	0.1218
k141_687854	0.8405	0.1173	0.0421
k141_480162	0.1759	0.6322	0.1920
k141_55550	0.8706	0.1116	0.0179
k141_687855	0.9821	0.0133	0.0046
k141_585861	0.1656	0.3693	0.4651
k141_55552	0.7216	0.2009	0.0774
k141_250241	0.0572	0.8250	0.1177
k141_145107	0.9201	0.0591	0.0209
k141_55553	0.3407	0.3865	0.2728
k141_55554	0.0188	0.9500	0.0312
k141_796988	0.4456	0.4138	0.1407
k141_480171	0.7862	0.1736	0.0403
k141_373648	0.5359	0.3545	0.1096
k141_585868	0.7532	0.1482	0.0986
k141_250246	0.9215	0.0579	0.0206
k141_480172	0.5014	0.4128	0.0859
k141_373653	0.1696	0.5255	0.3049
k141_585870	0.4699	0.4789	0.0512
k141_480177	0.1719	0.7192	0.1089
k141_585873	0.7870	0.1419	0.0711
k141_55572	0.5793	0.2097	0.2109
k141_250252	0.0139	0.0238	0.9623
k141_585876	0.4670	0.2083	0.3246
k141_797005	0.1630	0.2550	0.5820
k141_55575	0.1317	0.3858	0.4825
k141_373666	0.1379	0.8353	0.0268
k141_480186	0.6392	0.2757	0.0851
k141_797006	0.3748	0.2736	0.3516
k141_250255	0.2961	0.5741	0.1297
k141_145130	0.9595	0.0287	0.0118
k141_373669	0.2105	0.5397	0.2499
k141_687889	0.4458	0.4462	0.1080
k141_480190	0.5378	0.3530	0.1092
k141_145131	0.7213	0.1624	0.1163
k141_480193	0.2802	0.5543	0.1655
k141_797015	0.7506	0.1282	0.1211
k141_585888	0.8970	0.0808	0.0222
k141_373676	0.1012	0.7197	0.1791
k141_797017	0.0346	0.0366	0.9288
k141_55589	0.0055	0.9773	0.0172
k141_797019	0.3216	0.4455	0.2329
k141_145134	0.6807	0.2699	0.0493
k141_55591	0.3871	0.3622	0.2508
k141_373678	0.3457	0.5075	0.1467
k141_585899	0.8839	0.0877	0.0284
k141_373681	0.2208	0.5950	0.1841
k141_55600	0.8064	0.1056	0.0880
k141_687907	0.0034	0.9902	0.0064
k141_585901	0.9865	0.0098	0.0038
k141_373683	0.1470	0.6166	0.2363
k141_687909	0.8452	0.1036	0.0512
k141_55604	0.1304	0.7661	0.1035
k141_373686	0.0997	0.7281	0.1722
k141_585903	0.3750	0.4403	0.1846
k141_480226	0.1190	0.5493	0.3316
k141_797024	0.8511	0.1096	0.0394
k141_687915	0.5681	0.3345	0.0974
k141_585907	0.4217	0.3313	0.2470
k141_373689	0.8377	0.1013	0.0610
k141_55616	0.4480	0.2719	0.2801
k141_145156	0.7572	0.1329	0.1099
k141_687922	0.5337	0.3819	0.0844
k141_797036	0.9419	0.0410	0.0171
k141_585916	0.9712	0.0228	0.0060
k141_480237	0.0032	0.9805	0.0164
k141_145159	0.5024	0.2457	0.2519
k141_55622	0.4482	0.3477	0.2040
k141_687925	0.8373	0.1122	0.0505
k141_145160	0.1556	0.5750	0.2693
k141_585921	0.7291	0.1603	0.1106
k141_55625	0.8267	0.1224	0.0509
k141_687933	0.0865	0.7602	0.1533
k141_373704	0.9189	0.0582	0.0229
k141_55626	0.9603	0.0267	0.0130
k141_585926	0.4243	0.3969	0.1788
k141_480254	0.3383	0.4862	0.1755
k141_687941	0.4940	0.3549	0.1511
k141_585927	0.3169	0.2636	0.4195
k141_145169	0.7939	0.1175	0.0886
k141_480257	0.3309	0.5864	0.0827
k141_480259	0.0105	0.9702	0.0193
k141_55635	0.5945	0.1909	0.2146
k141_585935	0.8300	0.1315	0.0385
k141_145172	0.4327	0.2785	0.2888
k141_250279	0.9565	0.0309	0.0126
k141_480260	0.9052	0.0685	0.0262
k141_55636	0.7797	0.1288	0.0916
k141_797063	0.1194	0.6335	0.2471
k141_585941	0.6670	0.1654	0.1676
k141_250280	0.4389	0.3065	0.2546
k141_373727	0.0207	0.0477	0.9316
k141_55644	0.2119	0.4373	0.3507
k141_55646	0.7450	0.1324	0.1226
k141_797075	0.9349	0.0457	0.0195
k141_585945	0.3155	0.4962	0.1883
k141_55647	0.1972	0.1796	0.6232
k141_480286	0.7241	0.1352	0.1408
k141_687971	0.0549	0.1581	0.7869
k141_55651	0.7235	0.1276	0.1489
k141_585950	0.5237	0.3161	0.1602
k141_480290	0.0465	0.0242	0.9293
k141_687975	0.2778	0.3218	0.4004
k141_797086	0.0786	0.1246	0.7968
k141_480292	0.9368	0.0446	0.0186
k141_585953	0.8606	0.1010	0.0384
k141_797089	0.6340	0.2739	0.0921
k141_480294	0.7479	0.1658	0.0863
k141_250302	0.5072	0.3505	0.1422
k141_797092	0.8873	0.0835	0.0291
k141_373754	0.8515	0.1108	0.0377
k141_55671	0.6621	0.2276	0.1103
k141_687984	0.8207	0.1267	0.0526
k141_585964	0.0509	0.8344	0.1146
k141_250303	0.3066	0.3013	0.3920
k141_480299	0.3916	0.4402	0.1683
k141_797099	0.9439	0.0403	0.0158
k141_55674	0.5354	0.3028	0.1618
k141_145211	0.6511	0.2748	0.0741
k141_687991	0.3255	0.3321	0.3424
k141_585966	0.9116	0.0669	0.0215
k141_373764	0.6999	0.2023	0.0977
k141_687994	0.3497	0.3706	0.2797
k141_250306	0.5359	0.3119	0.1523
k141_687996	0.1465	0.2932	0.5603
k141_585972	0.8603	0.0736	0.0661
k141_797109	0.9224	0.0638	0.0138
k141_687998	0.5035	0.4553	0.0411
k141_480307	0.3492	0.5636	0.0871
k141_797113	0.5535	0.2840	0.1625
k141_250313	0.9276	0.0513	0.0211
k141_585983	0.5862	0.2678	0.1460
k141_373784	0.2728	0.1779	0.5493
k141_688009	0.8632	0.0839	0.0530
k141_797122	0.4593	0.2572	0.2835
k141_688010	0.9269	0.0486	0.0245
k141_145233	0.4412	0.3372	0.2216
k141_480323	0.4365	0.3665	0.1969
k141_250317	0.6112	0.3344	0.0544
k141_688015	0.1199	0.0754	0.8047
k141_55707	0.8827	0.0916	0.0256
k141_585994	0.9546	0.0329	0.0125
k141_480330	0.6583	0.2624	0.0793
k141_145236	0.1019	0.7552	0.1428
k141_688019	0.1302	0.3839	0.4858
k141_373801	0.3459	0.6107	0.0434
k141_480333	0.2791	0.2290	0.4919
k141_797138	0.7044	0.1842	0.1114
k141_688020	0.6570	0.2176	0.1253
k141_688022	0.7445	0.1406	0.1149
k141_586001	0.7448	0.1220	0.1332
k141_55723	0.1077	0.0952	0.7972
k141_586005	0.9467	0.0358	0.0175
k141_55724	0.7958	0.1146	0.0896
k141_250331	0.9471	0.0357	0.0172
k141_688029	0.3354	0.3939	0.2707
k141_373812	0.4405	0.2086	0.3509
k141_797153	0.3551	0.5254	0.1194
k141_145240	0.8054	0.1246	0.0700
k141_480344	0.6758	0.1730	0.1513
k141_55727	0.4879	0.4389	0.0732
k141_586008	0.6112	0.2221	0.1667
k141_797155	0.2843	0.3080	0.4077
k141_797156	0.6631	0.2720	0.0649
k141_480348	0.9284	0.0524	0.0192
k141_586013	0.8216	0.1125	0.0658
k141_55733	0.3020	0.5016	0.1964
k141_797160	0.3018	0.3884	0.3098
k141_480352	0.2081	0.4956	0.2963
k141_145249	0.1522	0.6376	0.2102
k141_688046	0.3748	0.1680	0.4572
k141_373835	0.2128	0.4519	0.3353
k141_586030	0.6129	0.3258	0.0613
k141_797174	0.2500	0.1517	0.5983
k141_688054	0.0869	0.0341	0.8790
k141_373843	0.6712	0.1461	0.1827
k141_586036	0.9274	0.0504	0.0222
k141_797177	0.7079	0.2427	0.0494
k141_55758	0.3348	0.2938	0.3713
k141_373850	0.6091	0.2300	0.1610
k141_586039	0.2906	0.2060	0.5034
k141_688060	0.7876	0.1285	0.0839
k141_145260	0.7707	0.1313	0.0980
k141_688064	0.7881	0.1170	0.0949
k141_373854	0.2397	0.4231	0.3372
k141_480383	0.0010	0.9955	0.0035
k141_250362	0.0530	0.2040	0.7430
k141_586043	0.4192	0.3892	0.1917
k141_55762	0.0566	0.8665	0.0768
k141_480387	0.6853	0.0861	0.2285
k141_480388	0.0664	0.7755	0.1580
k141_688075	0.7009	0.2048	0.0943
k141_688078	0.2274	0.2069	0.5657
k141_145274	0.6679	0.2058	0.1264
k141_480394	0.9116	0.0667	0.0216
k141_145276	0.9087	0.0696	0.0217
k141_688084	0.5574	0.2387	0.2039
k141_480397	0.7133	0.2228	0.0639
k141_55771	0.9590	0.0299	0.0111
k141_145277	0.9315	0.0487	0.0198
k141_797190	0.2846	0.6499	0.0655
k141_373888	0.3740	0.3247	0.3014
k141_586068	0.4445	0.2635	0.2920
k141_250383	0.4342	0.3849	0.1809
k141_688090	0.3148	0.4281	0.2571
k141_586069	0.8594	0.1108	0.0298
k141_688091	0.5143	0.3057	0.1801
k141_797191	0.1708	0.7582	0.0710
k141_373894	0.2858	0.5537	0.1605
k141_688094	0.8673	0.0953	0.0375
k141_586074	0.9227	0.0669	0.0104
k141_373896	0.1169	0.5081	0.3750
k141_688095	0.3198	0.4970	0.1832
k141_797193	0.1609	0.5020	0.3371
k141_480414	0.8542	0.0963	0.0495
k141_688097	0.7316	0.1683	0.1001
k141_586079	0.2737	0.4629	0.2634
k141_373900	0.8529	0.0915	0.0556
k141_55794	0.8736	0.0899	0.0365
k141_480424	0.8490	0.0875	0.0635
k141_586085	0.5769	0.3277	0.0954
k141_797204	0.2655	0.5082	0.2263
k141_250398	0.3967	0.2430	0.3604
k141_145293	0.7228	0.1805	0.0967
k141_480427	0.4412	0.4630	0.0958
k141_688110	0.9180	0.0558	0.0262
k141_586091	0.0509	0.1437	0.8054
k141_688111	0.0401	0.9274	0.0325
k141_797212	0.8082	0.1494	0.0423
k141_55805	0.7163	0.1871	0.0966
k141_480431	0.7089	0.2174	0.0738
k141_145295	0.7846	0.1873	0.0281
k141_373912	0.3575	0.4792	0.1633
k141_586094	0.8985	0.0797	0.0218
k141_250403	0.3694	0.2466	0.3840
k141_480434	0.0460	0.7856	0.1684
k141_55808	0.0064	0.9760	0.0176
k141_373915	0.2516	0.5141	0.2343
k141_688112	0.9517	0.0377	0.0106
k141_145298	0.3644	0.3516	0.2840
k141_55811	0.4158	0.3952	0.1889
k141_373919	0.1850	0.6366	0.1785
k141_586099	0.0029	0.9855	0.0117
k141_688113	0.1740	0.6033	0.2227
k141_145299	0.4063	0.4429	0.1508
k141_586102	0.6972	0.2243	0.0785
k141_373923	0.4922	0.2232	0.2846
k141_797234	0.5363	0.2926	0.1711
k141_586104	0.7811	0.1284	0.0906
k141_586106	0.8144	0.1129	0.0726
k141_688127	0.6875	0.2021	0.1104
k141_55823	0.0863	0.3953	0.5184
k141_797243	0.3587	0.4996	0.1418
k141_480457	0.9042	0.0750	0.0208
k141_373938	0.8452	0.0939	0.0609
k141_145309	0.8211	0.1465	0.0324
k141_797245	0.8528	0.1084	0.0389
k141_250424	0.9574	0.0279	0.0147
k141_55838	0.2249	0.3646	0.4105
k141_797247	0.1494	0.1821	0.6685
k141_586128	0.4445	0.4475	0.1080
k141_55843	0.3183	0.4267	0.2550
k141_688149	0.2508	0.5247	0.2245
k141_797259	0.6728	0.2789	0.0483
k141_373960	0.8950	0.0693	0.0357
k141_250434	0.4495	0.5003	0.0502
k141_55849	0.4217	0.3859	0.1924
k141_250436	0.4207	0.4395	0.1398
k141_586139	0.1288	0.4162	0.4550
k141_480483	0.1651	0.5671	0.2678
k141_688161	0.2756	0.4404	0.2841
k141_55853	0.8925	0.0749	0.0326
k141_480485	0.1548	0.4647	0.3805
k141_250440	0.1631	0.1929	0.6440
k141_480487	0.1121	0.4744	0.4135
k141_797276	0.4096	0.3653	0.2251
k141_373971	0.3639	0.5513	0.0848
k141_688167	0.9624	0.0260	0.0116
k141_480488	0.7656	0.1651	0.0693
k141_55855	0.0558	0.9154	0.0288
k141_145334	0.9421	0.0483	0.0096
k141_250441	0.7221	0.1466	0.1313
k141_586144	0.8539	0.1137	0.0324
k141_797285	0.5705	0.3092	0.1203
k141_688176	0.1367	0.0777	0.7856
k141_373973	0.8555	0.0927	0.0517
k141_586146	0.3055	0.5934	0.1012
k141_480499	0.4034	0.2631	0.3334
k141_55861	0.3150	0.5666	0.1184
k141_145337	0.3517	0.3290	0.3193
k141_797287	0.0933	0.8477	0.0590
k141_688179	0.9269	0.0483	0.0247
k141_250448	0.3283	0.5000	0.1717
k141_145339	0.6960	0.1449	0.1591
k141_55865	0.0892	0.5766	0.3342
k141_797292	0.1073	0.1389	0.7538
k141_688182	0.1955	0.7478	0.0567
k141_145342	0.5738	0.3388	0.0875
k141_373989	0.4210	0.3740	0.2050
k141_586174	0.8839	0.0790	0.0371
k141_145345	0.4790	0.3444	0.1766
k141_250450	0.0053	0.9846	0.0101
k141_586175	0.0287	0.0501	0.9211
k141_797300	0.1090	0.1262	0.7648
k141_480502	0.8634	0.1025	0.0341
k141_250451	0.6951	0.1464	0.1585
k141_797303	0.7143	0.1910	0.0947
k141_688197	0.7514	0.1415	0.1071
k141_586187	0.1927	0.7096	0.0977
k141_374000	0.7178	0.1681	0.1141
k141_145346	0.0370	0.1105	0.8525
k141_797307	0.6112	0.2080	0.1808
k141_250453	0.4655	0.4299	0.1046
k141_586189	0.8146	0.1242	0.0612
k141_480521	0.4946	0.2433	0.2621
k141_374010	0.6702	0.2425	0.0873
k141_55891	0.1240	0.7843	0.0917
k141_480523	0.2489	0.4307	0.3204
k141_145355	0.8660	0.1187	0.0152
k141_797313	0.7431	0.1190	0.1380
k141_374015	0.0860	0.2551	0.6589
k141_688201	0.4787	0.4277	0.0937
k141_797315	0.8417	0.0880	0.0703
k141_250467	0.8351	0.1147	0.0502
k141_586208	0.1506	0.6629	0.1865
k141_480534	0.6336	0.2388	0.1277
k141_374020	0.9642	0.0256	0.0102
k141_55903	0.3175	0.4447	0.2378
k141_688205	0.9095	0.0642	0.0262
k141_586213	0.5378	0.3211	0.1411
k141_374023	0.6621	0.2034	0.1345
k141_250473	0.4782	0.4591	0.0627
k141_55907	0.2681	0.5406	0.1913
k141_145370	0.1113	0.6344	0.2543
k141_480540	0.8483	0.1008	0.0508
k141_586214	0.2902	0.4477	0.2620
k141_688208	0.9016	0.0724	0.0261
k141_250476	0.2720	0.4617	0.2663
k141_586217	0.8829	0.0884	0.0287
k141_688209	0.7475	0.1813	0.0712
k141_55912	0.6922	0.2494	0.0583
k141_797338	0.5310	0.2790	0.1900
k141_586225	0.5142	0.2706	0.2152
k141_797339	0.5029	0.2377	0.2594
k141_55917	0.0892	0.7647	0.1461
k141_688217	0.5325	0.3653	0.1022
k141_145385	0.4384	0.3461	0.2155
k141_480558	0.0931	0.2662	0.6407
k141_55920	0.0303	0.8553	0.1144
k141_688219	0.6807	0.2002	0.1191
k141_586233	0.3153	0.2505	0.4342
k141_688223	0.0610	0.9154	0.0236
k141_145391	0.0909	0.0744	0.8347
k141_480566	0.6299	0.1656	0.2045
k141_586240	0.1613	0.3414	0.4973
k141_250493	0.0837	0.7477	0.1686
k141_797351	0.4130	0.4760	0.1109
k141_145397	0.3101	0.2088	0.4811
k141_250500	0.1492	0.1585	0.6924
k141_55930	0.7017	0.1762	0.1221
k141_480579	0.6838	0.2153	0.1009
k141_688245	0.2253	0.1634	0.6112
k141_55934	0.2000	0.5412	0.2588
k141_586254	0.6852	0.1906	0.1242
k141_688248	0.7667	0.1698	0.0635
k141_250510	0.1232	0.5316	0.3452
k141_797370	0.9705	0.0214	0.0081
k141_480590	0.6136	0.2903	0.0961
k141_688250	0.6939	0.1542	0.1519
k141_586261	0.3101	0.3977	0.2922
k141_797377	0.8844	0.0874	0.0281
k141_145410	0.0788	0.7492	0.1719
k141_250514	0.9163	0.0631	0.0206
k141_145411	0.5565	0.3813	0.0622
k141_688261	0.9462	0.0372	0.0166
k141_797382	0.2124	0.3555	0.4321
k141_250519	0.5705	0.3420	0.0875
k141_480608	0.1346	0.1156	0.7497
k141_688263	0.4669	0.3175	0.2156
k141_145413	0.0798	0.7856	0.1345
k141_55957	0.1263	0.7238	0.1499
k141_586277	0.4301	0.2634	0.3065
k141_797387	0.7446	0.1751	0.0803
k141_480612	0.3916	0.4318	0.1766
k141_688270	0.0028	0.9893	0.0080
k141_797390	0.9352	0.0452	0.0196
k141_55963	0.2649	0.6185	0.1165
k141_250526	0.0209	0.0237	0.9554
k141_797392	0.2663	0.3688	0.3649
k141_480622	0.0348	0.2123	0.7528
k141_55965	0.5878	0.2537	0.1584
k141_374025	0.9001	0.0725	0.0274
k141_586284	0.9523	0.0330	0.0147
k141_55966	0.7216	0.1730	0.1054
k141_688274	0.7751	0.1365	0.0884
k141_374026	0.7048	0.1995	0.0957
k141_797394	0.8507	0.1079	0.0414
k141_586285	0.3768	0.1144	0.5087
k141_145420	0.7350	0.1382	0.1268
k141_586287	0.7603	0.1423	0.0974
k141_55971	0.7386	0.1573	0.1041
k141_145421	0.5128	0.2812	0.2060
k141_55972	0.8639	0.1007	0.0354
k141_145423	0.3111	0.3906	0.2983
k141_250538	0.5603	0.3375	0.1022
k141_688279	0.8181	0.1414	0.0405
k141_480644	0.9576	0.0309	0.0115
k141_797414	0.6275	0.2066	0.1660
k141_688280	0.2227	0.1997	0.5776
k141_145426	0.8617	0.1061	0.0322
k141_480648	0.7583	0.1811	0.0606
k141_374041	0.1184	0.7212	0.1604
k141_55988	0.2603	0.5444	0.1953
k141_374042	0.6331	0.2810	0.0859
k141_374043	0.1319	0.6713	0.1968
k141_145429	0.1655	0.5264	0.3081
k141_55995	0.8164	0.1379	0.0457
k141_480656	0.0016	0.9953	0.0031
k141_55998	0.2196	0.5502	0.2302
k141_586317	0.4478	0.3208	0.2314
k141_374050	0.2993	0.4845	0.2162
k141_688297	0.0176	0.9315	0.0509
k141_688298	0.8271	0.1127	0.0603
k141_688301	0.0506	0.0318	0.9176
k141_586328	0.4589	0.1376	0.4034
k141_145437	0.7921	0.1605	0.0474
k141_374053	0.8929	0.0804	0.0267
k141_56016	0.6129	0.2924	0.0947
k141_250550	0.9515	0.0356	0.0128
k141_480683	0.1186	0.1383	0.7430
k141_56017	0.2743	0.4474	0.2783
k141_56018	0.5099	0.2420	0.2481
k141_480684	0.7649	0.1864	0.0488
k141_688318	0.9206	0.0581	0.0213
k141_374065	0.1260	0.6640	0.2100
k141_145447	0.5771	0.2588	0.1641
k141_480688	0.6998	0.2263	0.0739
k141_56019	0.4607	0.4732	0.0660
k141_374067	0.2787	0.2312	0.4900
k141_586350	0.7906	0.1452	0.0642
k141_374068	0.7518	0.1527	0.0955
k141_145448	0.7420	0.2166	0.0414
k141_586352	0.3431	0.4466	0.2103
k141_56022	0.7013	0.2079	0.0908
k141_480694	0.1448	0.2202	0.6350
k141_797476	0.7513	0.1340	0.1147
k141_586359	0.6938	0.2218	0.0844
k141_374078	0.2248	0.1545	0.6207
k141_586364	0.1533	0.5434	0.3033
k141_797489	0.2541	0.6196	0.1264
k141_480710	0.5837	0.2712	0.1450
k141_586366	0.4710	0.3838	0.1451
k141_145458	0.1271	0.6654	0.2074
k141_586369	0.9352	0.0459	0.0190
k141_688333	0.7404	0.2178	0.0418
k141_688334	0.4774	0.3178	0.2048
k141_56047	0.4660	0.2605	0.2735
k141_797499	0.4250	0.3397	0.2353
k141_374093	0.2203	0.4741	0.3056
k141_56050	0.8842	0.0891	0.0268
k141_586376	0.1558	0.5788	0.2654
k141_797502	0.2035	0.5835	0.2129
k141_56054	0.6232	0.1916	0.1852
k141_374101	0.6835	0.2271	0.0895
k141_56058	0.6322	0.2508	0.1171
k141_145471	0.6676	0.1695	0.1629
k141_797504	0.0601	0.5043	0.4356
k141_586388	0.8360	0.1100	0.0540
k141_480729	0.9511	0.0350	0.0139
k141_586389	0.9196	0.0612	0.0192
k141_480731	0.4178	0.2290	0.3532
k141_797512	0.9038	0.0620	0.0342
k141_145474	0.7686	0.1842	0.0473
k141_56066	0.9262	0.0544	0.0194
k141_250579	0.7068	0.2484	0.0448
k141_480737	0.6610	0.2458	0.0931
k141_797528	0.1043	0.5015	0.3943
k141_374132	0.8839	0.0973	0.0188
k141_586396	0.7151	0.2108	0.0741
k141_56071	0.5620	0.3132	0.1249
k141_586399	0.3616	0.4036	0.2348
k141_797531	0.0421	0.3772	0.5807
k141_480743	0.9289	0.0493	0.0219
k141_56077	0.6534	0.1938	0.1528
k141_797535	0.0276	0.9214	0.0509
k141_56081	0.3836	0.4039	0.2126
k141_586405	0.6447	0.1870	0.1683
k141_586408	0.2053	0.6086	0.1861
k141_145503	0.1465	0.6435	0.2100
