card_subject_id	total_read_hits	R1_read_hits	R2_read_hits	mean_percent_identity	maximum_alignment_length	minimum_evalue	maximum_bitscore
gb|AAD46626.1|ARO:3002596|AAC(6')-IIc	4	2	2	94.3500	50	4.51e-30	101.0000
gb|AAF86642.1|ARO:3002933|vanS_in_vanC_cl	4	3	1	81.1500	50	2.76e-22	84.0000
gb|AAG03547.1|ARO:3003680|TriB	4	1	3	81.0500	50	9.21e-20	77.0000
gb|AAK14791.1|ARO:3004239|NPS-1	4	1	3	99.4750	50	6.46e-31	105.0000
gb|AAL19306.1|ARO:3000789|mdsA	4	3	1	82.5000	50	7.62e-24	88.6000
gb|AAO42602.1|ARO:3002168|MIR-2	4	2	2	98.4750	50	1.17e-31	109.0000
gb|AAP69913.1|ARO:3003101|cphA5	4	3	1	98.5000	50	3.65e-32	108.0000
gb|AAV37205.1|ARO:3003005|CfxA4	4	3	1	93.4500	50	1.07e-29	103.0000
gb|AAX99225.1|ARO:3004124|Mcat_M35_AMX	4	2	2	85.4500	28	1.01e-09	48.9000
gb|AAZ04368.1|ARO:3002385|BEL-1	4	2	2	98.5000	50	2.36e-28	99.0000
gb|ABR14060.1|ARO:3002838|lnuD	4	2	2	82.8500	50	1.84e-26	91.3000
gb|ABX54691.1|ARO:3002927|vanR_in_vanL_cl	4	1	3	82.9750	38	1.45e-17	69.7000
gb|ACC55538.1|ARO:3001415|OXA-20	4	1	3	98.4000	50	5.18e-31	105.0000
gb|ACH50230.1|ARO:3003379|Sent_ramR	4	2	2	84.8500	49	2.17e-21	79.0000
gb|ACL82957.1|ARO:3002928|vanR_in_vanM_cl	4	3	1	81.3500	26	4.35e-10	49.7000
gb|AEA93051.1|ARO:3003760|Efae_cls_DAP	4	2	2	93.2750	50	2.07e-29	104.0000
gb|AFC91898.1|ARO:3003043|Spne_PBP2x_AMX	4	2	2	81.4000	50	1.54e-23	88.2000
gb|AFJ11385.1|ARO:3002666|rmtF	4	2	2	93.8750	50	3.56e-26	92.8000
gb|AGV10830.1|ARO:3002647|APH(3')-IIIa	4	2	2	100.0000	50	1.14e-32	109.0000
gb|AHA11126.1|ARO:3001550|OXA-363	4	2	2	86.3250	50	2.37e-30	103.0000
gb|ALC79287.1|ARO:3003628|OXA-472	4	0	4	83.9500	50	3.06e-25	90.5000
gb|ALV80601.1|ARO:3003801|bcr-1	4	2	2	100.0000	50	1.55e-27	98.6000
gb|BAA12910.1|ARO:3000318|mphB	4	3	1	89.5000	50	2.16e-29	102.0000
gb|BAD95494.1|ARO:3002895|SAT-2	4	2	2	97.9500	50	8.63e-32	105.0000
gb|BAG75524.1|ARO:3003954|efmA	4	2	2	81.4000	50	1.09e-22	85.5000
gb|BAL40894.1|ARO:3004770|CIA-3	4	1	3	83.3500	50	2.49e-24	88.6000
gb|BAM62793.1|ARO:3002233|IMP-42	4	2	2	96.9500	50	6.19e-35	115.0000
gb|CAA30578.1|ARO:3002652|APH(3')-VIa	4	2	2	98.4500	50	1.08e-28	99.4000
gb|CAA38525.1|ARO:3002535|AAC(3)-IIc	4	1	3	99.2500	50	3.86e-31	106.0000
gb|CAA40146.1|ARO:3002997|LCR-1	4	3	1	90.6250	49	7.9e-32	107.0000
gb|CAA41211.1|ARO:3001400|OXA-5	4	3	1	94.7000	50	4.91e-28	97.8000
gb|CAA75663.1|ARO:3000175|tet(H)	4	2	2	97.4500	50	1.52e-29	103.0000
gb|CAB55427.1|ARO:3004775|CME-1	4	3	1	83.0250	50	1.57e-27	97.1000
gb|CAC80727.1|ARO:3000476|tet(31)	4	2	2	98.0000	50	4.19e-25	92.0000
gb|CAD69003.1|ARO:3003094|imiH	4	1	3	91.2500	48	5.35e-24	87.0000
gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF	4	2	2	81.7500	50	2.23e-22	84.7000
gb|CAJ98570.1|ARO:3003071|mphF	4	2	2	100.0000	50	2.84e-33	112.0000
gb|CCW28916.1|ARO:3001504|OXA-309	4	1	3	95.9250	50	3.97e-28	98.2000
gb|CWV56762.1|ARO:3000198|FosX	4	1	3	80.1500	45	1.45e-22	80.5000
gb|EKE23052.1|ARO:3001737|OXA-282	4	2	2	99.0000	50	1.05e-28	99.8000
gb|KKE03230.1|ARO:3004113|FosA7	4	2	2	83.1000	44	1.32e-24	85.9000
gb|NP_215000.1|ARO:3004925|Mtub_mshA_INH	4	3	1	87.8750	50	5.19e-29	103.0000
gb|NP_216963.1|ARO:3004157|Mtub_folC_PAS	4	2	2	82.1500	50	3.12e-25	92.8000
gb|WP_087587942.1|ARO:3005775|OXA-551	4	1	3	97.9500	49	1.07e-27	97.4000
gb|WP_088245227.1|ARO:3006331|ADC-157	4	2	2	81.6000	49	4.56e-23	86.3000
gb|WP_114699274.1|ARO:3005877|OXA-662	4	2	2	95.5000	50	8.55e-31	105.0000
gb|WP_122630857.1|ARO:3005883|OXA-675	4	2	2	100.0000	50	6.89e-30	102.0000
gb|WP_140423316.1|ARO:3005338|OXA-648	4	2	2	95.9250	50	3.84e-29	100.0000
gb|AAA25550.1|ARO:3003105|dfrA3	3	1	2	81.7667	50	8.75e-27	92.0000
gb|AAA25741.1|ARO:3002241|CARB-2	3	2	1	91.1333	30	8.6e-12	54.7000
gb|AAA26830.1|ARO:3007127|otr(A)S.liv	3	2	1	83.4333	28	3.38e-11	53.1000
gb|AAB64408.1|ARO:3007050|mreA	3	1	2	83.6667	50	2.12e-25	91.7000
gb|AAF86220.1|ARO:3002844|vatE	3	3	0	81.2333	49	2.35e-28	97.4000
gb|AAK15582.1|ARO:3001428|OXA-34	3	1	2	100.0000	50	1.96e-32	108.0000
gb|AAK52604.1|ARO:3001425|OXA-31	3	3	0	100.0000	30	1.66e-12	56.6000
gb|AAL00321.1|ARO:3003042|Spne_PBP2b_AMX	3	1	2	87.9333	50	2.27e-24	90.5000
gb|AAP69225.1|ARO:3001781|OXA-47	3	2	1	100.0000	50	2.64e-33	111.0000
gb|ABA71730.1|ARO:3002965|vanW_in_vanG_cl	3	1	2	92.9333	50	6.95e-31	105.0000
gb|ABG65740.1|ARO:3002879|linG	3	1	2	98.0000	50	1.29e-29	102.0000
gb|ABG72894.1|ARO:3002621|aadA24	3	1	2	96.5333	50	7.65e-29	99.8000
gb|ABS70978.1|ARO:3004621|AAC(3)-IIe	3	3	0	97.9333	50	2.99e-30	103.0000
gb|ACF70723.1|ARO:3004103|QepA2	3	2	1	81.4000	50	2.45e-22	84.7000
gb|ACJ47200.1|ARO:3002612|aadA12	3	0	3	96.1667	50	1.38e-26	94.0000
gb|ACJ59254.1|ARO:3000768|abeS	3	1	2	81.0000	45	4.57e-17	65.9000
gb|ACX65640.1|ARO:3003907|cipA	3	3	0	83.8667	43	1.27e-22	84.7000
gb|ADM92606.1|ARO:3000549|adeS	3	2	1	80.5333	50	7.47e-23	85.5000
gb|AEG74318.1|ARO:3002795|QnrS6	3	3	0	100.0000	50	5.13e-31	104.0000
gb|AFJ11384.1|ARO:3002546|AAC(6')-Ib	3	2	1	99.3333	50	1.21e-33	110.0000
gb|AFM55000.1|ARO:3001692|OXA-229	3	2	1	83.4667	49	8.38e-27	94.7000
gb|AHE41345.1|ARO:3002797|QnrS8	3	2	1	89.1000	50	1.94e-27	95.1000
gb|AHF20043.1|ARO:3002798|QnrS9	3	2	1	91.8000	50	5.72e-33	109.0000
gb|AHH83938.1|ARO:3000013|vanB	3	3	0	80.0000	25	7.72e-07	40.8000
gb|AHY03238.1|ARO:3002789|QnrD2	3	2	1	98.8000	28	2.84e-13	58.2000
gb|AIG22447.1|ARO:3002191|MOX-9	3	1	2	93.8667	49	1.21e-29	103.0000
gb|AIT76106.1|ARO:3002146|DHA-15	3	2	1	93.3333	50	2.22e-31	108.0000
gb|AJP77054.1|ARO:3003716|CPS-1	3	2	1	81.9000	50	2.16e-26	94.0000
gb|AKA86814.1|ARO:3003746|optrA	3	0	3	81.3000	50	3.92e-23	87.0000
gb|AKD43328.1|ARO:3004757|BKC-1	3	2	1	89.6000	30	5.21e-13	58.2000
gb|ANZ79240.1|ARO:3004035|tetA(60)	3	2	1	90.8667	50	1.41e-28	102.0000
gb|ANZ79476.1|ARO:3003908|Erm(47)	3	1	2	100.0000	50	5.34e-30	102.0000
gb|APB03214.1|ARO:3003980|tetA(58)	3	2	1	86.2667	50	6.33e-25	90.9000
gb|CAA79966.1|ARO:3003665|NmcR	3	0	3	85.5667	33	3.43e-13	58.5000
gb|CAE51638.1|ARO:3002641|APH(3')-Ia	3	0	3	100.0000	45	2.67e-28	98.6000
gb|CAJ77855.1|ARO:3000779|adeH	3	3	0	81.0000	21	8.84e-06	37.7000
gb|CAL64019.1|ARO:3003441|cfrA	3	2	1	80.4000	46	3.51e-24	89.0000
gb|EGE18576.1|ARO:3004466|ICR-Mc	3	2	1	85.0333	21	1.02e-06	40.4000
gb|EGP45230.2|ARO:3004142|OprZ	3	0	3	80.6000	31	5.09e-09	47.0000
gb|ENX53612.1|ARO:3001747|OXA-292	3	3	0	86.3333	39	1.21e-21	81.3000
gb|NP_216761.1|ARO:3003463|Mtub_kasA_INH	3	1	2	93.2333	50	1.74e-27	98.6000
gb|NP_217449.1|ARO:3004975|Mtub_ppsC_PZA	3	1	2	89.0333	49	9.1e-20	77.4000
gb|QTV22830.1|ARO:3007085|PRC-1	3	2	1	81.9000	50	1.65e-25	92.8000
gb|QWA20201.1|ARO:3008422|OXA-1001	3	0	3	85.9333	50	2.93e-28	98.6000
gb|UBK05373.1|ARO:3008073|AIM-2	3	1	2	98.6667	50	8.15e-29	100.0000
gb|WP_002289367.1|ARO:3007011|mdeA	3	2	1	94.0000	50	1.12e-27	99.4000
gb|WP_002381168.1|ARO:3003077|Efae_liaF_DAP	3	2	1	81.3333	50	1.34e-26	93.6000
gb|WP_010891786.1|ARO:3003309|Uure_parC_FLO	3	1	2	80.5333	50	6.83e-25	92.0000
gb|YP_177687.1|ARO:3004960|Mtub_ponA1_RFB	3	1	2	84.7333	50	1.54e-23	88.2000
gb|AAA16194.1|ARO:3002540|AAC(3)-VIa	2	1	1	100.0000	50	2.88e-29	101.0000
gb|AAA71915.1|ARO:3000173|tet(E)	2	1	1	100.0000	50	4.28e-28	100.0000
gb|AAA98298.1|ARO:3002545|AAC(6')-Ia	2	1	1	98.9000	50	3.25e-31	103.0000
gb|AAF34335.1|ARO:3001079|SHV-21	2	1	1	100.0000	50	6.06e-28	97.4000
gb|AAG06465.1|ARO:3005063|cprR	2	1	1	80.7500	27	4.2e-09	47.0000
gb|AAG07595.1|ARO:3000809|OpmD	2	1	1	87.6000	50	1.27e-22	85.5000
gb|AAK01167.1|ARO:3002819|msrC	2	1	1	91.9500	50	4.86e-27	97.8000
gb|AAL79549.2|ARO:3003003|CfxA3	2	0	2	85.8500	50	9.56e-25	90.1000
gb|AAN05030.1|ARO:3002475|LEN-3	2	1	1	100.0000	50	4.72e-30	103.0000
gb|AAN06707.1|ARO:3000165|tet(A)	2	1	1	91.6500	30	2.8e-15	64.7000
gb|AAN32638.1|ARO:3000842|EBR-1	2	1	1	94.9500	50	7.23e-31	104.0000
gb|AAO38247.1|ARO:3000361|EreA	2	1	1	96.6000	50	1.58e-26	95.9000
gb|AAO59455.1|ARO:3002247|CARB-8	2	2	0	100.0000	44	5.29e-24	87.8000
gb|AAO79895.1|ARO:3003797|Efae_YybT_DAP	2	1	1	100.0000	50	4.65e-27	98.2000
gb|AAO82600.1|ARO:3003791|Efae_liaS_DAP	2	1	1	87.8500	50	5.65e-23	85.9000
gb|AAP15294.1|ARO:3002675|catB2	2	1	1	80.9000	47	1.26e-23	85.1000
gb|AAP43641.1|ARO:3001810|OXA-53	2	1	1	82.7000	49	2.12e-27	96.3000
gb|AAS48620.1|ARO:3002372|VEB-3	2	1	1	81.1500	44	1.16e-18	73.6000
gb|AAS81670.1|ARO:3005081|Tthe_uL3_PLM	2	0	2	85.4000	18	6.25e-06	38.1000
gb|AAX46054.1|ARO:3004549|dfrB5	2	1	1	94.0000	50	4.16e-33	105.0000
gb|ABC24999.1|ARO:3007476|Mabs_atpE_BDQ	2	1	1	92.7000	37	6.51e-15	59.7000
gb|ABC88434.1|ARO:3002213|IMP-22	2	1	1	100.0000	50	6.11e-32	107.0000
gb|ABH10964.1|ARO:3002830|vgaALC	2	1	1	100.0000	50	4.21e-28	100.0000
gb|ABR10839.1|ARO:3002586|AAC(6')-32	2	1	1	91.7000	49	7.24e-30	100.0000
gb|ABS70977.1|ARO:3004623|AAC(3)-IId	2	1	1	100.0000	50	4.55e-33	111.0000
gb|ABU39979.1|ARO:3000217|blaR1	2	1	1	82.2500	38	3.58e-17	70.1000
gb|ABW76138.1|ARO:3001767|OXA-137	2	2	0	90.0000	50	1.01e-27	97.1000
gb|ACD56151.1|ARO:3002848|arr-3	2	2	0	82.0000	50	9.13e-27	91.7000
gb|ACJ61335.1|ARO:3002249|CARB-10	2	0	2	100.0000	50	1.65e-27	97.1000
gb|ACS71746.1|ARO:3002737|QnrB22	2	2	0	93.7500	35	1.29e-20	77.4000
gb|ACT97415.1|ARO:3002999|CblA-1	2	1	1	98.0000	50	7.05e-30	103.0000
gb|ACV32635.1|ARO:3001172|SHV-125	2	1	1	100.0000	50	4.45e-30	103.0000
gb|AEG74319.1|ARO:3002794|QnrS5	2	0	2	93.9000	49	7.7e-27	93.6000
gb|AEL00461.1|ARO:3002753|QnrB38	2	1	1	100.0000	50	7.34e-33	108.0000
gb|AET15272.1|ARO:3003197|aadA25	2	0	2	97.1500	35	6.09e-16	65.9000
gb|AFK73446.1|ARO:3002092|CMY-79	2	1	1	96.0000	50	1.12e-31	109.0000
gb|AFM55001.1|ARO:3001691|OXA-228	2	2	0	85.7000	21	1.58e-07	42.7000
gb|AGV10818.1|ARO:3002669|APH(2'')-Ig	2	1	1	99.0000	50	1.25e-28	100.0000
gb|AGW83453.1|ARO:3001542|OXA-355	2	1	1	81.5000	27	5.27e-10	49.7000
gb|AIM40056.1|ARO:3007112|nimJ	2	1	1	98.8000	49	3.24e-32	105.0000
gb|AIU44173.1|ARO:3001608|OXA-417	2	1	1	83.2000	50	1.17e-26	94.4000
gb|AJP12342.1|ARO:3007637|cplR	2	1	1	82.0000	25	6.02e-08	43.9000
gb|AKF41838.1|ARO:3003638|OXA-481	2	1	1	89.0000	50	1.09e-26	94.4000
gb|AMQ12811.1|ARO:3004111|FosA6	2	1	1	98.7500	40	8.06e-23	81.3000
gb|APC93960.1|ARO:3004636|qnrE1	2	1	1	98.4500	50	1.83e-33	110.0000
gb|APE19944.1|ARO:3007209|Sven_rox	2	1	1	84.0000	50	3.02e-25	92.8000
gb|AUW34363.1|ARO:3009041|RSC1-1	2	1	1	92.6500	49	1.38e-30	106.0000
gb|BAA03776.1|ARO:3000316|mphA	2	1	1	96.9000	50	5.87e-29	100.0000
gb|BAA28282.1|ARO:3001907|CTX-M-45	2	0	2	86.4000	22	1.89e-06	39.7000
gb|BAB80490.1|ARO:3007644|Cper_cplR	2	2	0	80.0000	25	2.9e-07	42.0000
gb|BAD12078.1|ARO:3002572|AAC(6')-Iad	2	0	2	81.0500	36	1.43e-16	65.5000
gb|BAE15963.1|ARO:3002868|dfrG	2	1	1	100.0000	50	4.18e-33	108.0000
gb|BCG06510.1|ARO:3007266|MCR-3.20	2	1	1	98.0000	50	1.2e-29	104.0000
gb|CAA03986.1|ARO:3000343|tap	2	1	1	91.2000	50	2.91e-24	89.7000
gb|CAA33795.1|ARO:3003563|RCP-1	2	1	1	96.9500	49	6.9e-29	100.0000
gb|CAA56561.1|ARO:3003553|CepS	2	2	0	83.8000	37	8.37e-17	68.9000
gb|CAA68516.1|ARO:3002657|APH(6)-Ia	2	0	2	83.3000	36	2.34e-17	70.1000
gb|CAB75346.1|ARO:3000582|L1_BLA	2	1	1	81.9000	50	6.78e-25	90.1000
gb|CAD09823.1|ARO:3003479|tetR	2	1	1	100.0000	50	1.62e-30	102.0000
gb|CAD80251.1|ARO:3002204|IMP-13	2	1	1	100.0000	50	1.22e-31	106.0000
gb|CAD91341.1|ARO:3004675|aphA15	2	1	1	100.0000	50	7.7e-30	102.0000
gb|CAG39047.1|ARO:3003794|Saur_walK_DAP	2	1	1	98.9000	50	6.33e-30	106.0000
gb|CAI43423.1|ARO:3002414|OXY-6-2	2	1	1	97.3500	50	4.87e-29	100.0000
gb|CAI57696.1|ARO:3002614|aadA14	2	1	1	85.7000	50	9.45e-27	94.4000
gb|CAJ77857.1|ARO:3000778|adeG	2	1	1	88.0000	50	5.65e-25	91.7000
gb|CAL25116.3|ARO:3003854|ADC-8	2	0	2	80.0000	30	1.06e-09	48.9000
gb|CAL85435.1|ARO:3001439|OXA-101	2	1	1	100.0000	50	8.75e-29	99.8000
gb|ENV20093.1|ARO:3001755|OXA-300	2	2	0	80.9000	47	5.48e-23	84.7000
gb|ENW16915.1|ARO:3001728|OXA-272	2	1	1	87.0000	50	1.08e-27	97.1000
gb|EOU56998.1|ARO:3004597|Kpne_KpnH	2	1	1	81.8000	50	9.58e-23	85.9000
gb|ESM21743.1|ARO:3007962|ACT-90	2	1	1	99.0000	50	3.18e-31	108.0000
gb|KAF1723741.1|ARO:3009029|PJM-2	2	0	2	81.1000	53	4.75e-27	95.9000
gb|NP_215831.1|ARO:3003784|Mtub_murA_FOF	2	1	1	90.8500	50	1.29e-28	101.0000
gb|NP_215999.1|ARO:3004922|Mtub_fabG1_INH	2	2	0	80.9500	32	4.65e-10	49.7000
gb|NP_216646.1|ARO:3004927|Mtub_mshC_INH	2	2	0	80.6000	36	7.13e-15	63.5000
gb|NP_217051.1|ARO:3007692|Mtub_Rv2535_BDQ	2	0	2	80.9000	55	2.88e-21	81.3000
gb|NP_217450.1|ARO:3004976|Mtub_ppsD_PZA	2	0	2	82.6500	50	8.25e-24	89.0000
gb|QEI22965.1|ARO:3007371|FosA8	2	1	1	81.2000	49	2.92e-26	90.1000
gb|QKE44141.1|ARO:3007033|Erm(51)	2	0	2	83.5500	50	1.78e-27	96.3000
gb|QQM99829.1|ARO:3007047|mef(H)	2	1	1	100.0000	50	9.15e-29	95.5000
gb|RTB44598.1|ARO:3007368|FosG	2	0	2	81.8000	22	3.93e-07	40.8000
gb|USK11983.1|ARO:3009036|RAHN-3	2	0	2	98.0000	49	1e-28	100.0000
gb|UTS94222.1|ARO:3007993|ADC-277	2	1	1	86.0500	38	1.6e-16	68.2000
gb|WCI13726.1|ARO:3007539|APH(9)-Ic	2	1	1	93.9000	49	6.83e-32	109.0000
gb|WP_016137488.1|ARO:3006311|ADC-136	2	0	2	82.4000	34	8.27e-14	60.5000
gb|WP_063864601.1|ARO:3006980|RAHN-2	2	2	0	100.0000	49	1e-28	100.0000
gb|WP_063865154.1|ARO:3006211|VEB-14	2	1	1	100.0000	50	2.64e-30	104.0000
gb|WP_087587939.1|ARO:3005772|OXA-548	2	2	0	100.0000	49	3.66e-32	108.0000
gb|WP_101244937.1|ARO:3006338|ADC-166	2	1	1	82.5000	25	3.19e-08	44.7000
gb|WP_156404647.1|ARO:3006461|CMY-169	2	1	1	97.0000	50	1.13e-30	106.0000
gb|AAA24786.1|ARO:3000368|vanC	1	1	0	81.8000	22	1.53e-07	42.7000
gb|AAA25655.1|ARO:3004657|catA4	1	0	1	83.3000	30	2.15e-12	55.8000
gb|AAA83417.1|ARO:3001407|OXA-12	1	0	1	100.0000	49	1.21e-31	107.0000
gb|AAB37395.2|ARO:3001068|SHV-9	1	1	0	100.0000	25	8.52e-12	54.7000
gb|AAB84282.1|ARO:3000181|tet(V)	1	1	0	80.4000	46	3.02e-19	75.9000
gb|AAC05822.1|ARO:3002846|arr-1	1	1	0	82.0000	50	8.75e-26	89.0000
gb|AAC41449.1|ARO:3001398|OXA-3	1	0	1	83.7000	49	7.64e-28	97.4000
gb|AAC43550.1|ARO:3003967|lfrA	1	0	1	84.0000	50	1.44e-20	79.7000
gb|AAD51346.1|ARO:3003053|smeC	1	0	1	82.0000	50	1.91e-20	79.3000
gb|AAF63432.1|ARO:3003744|vatF	1	1	0	82.0000	50	2.66e-25	89.7000
gb|AAF89147.1|ARO:3004810|GOB-3	1	1	0	81.8000	33	5.25e-16	65.9000
gb|AAF93177.1|ARO:3001874|CTX-M-11	1	0	1	90.0000	50	1.62e-23	86.3000
gb|AAG04518.1|ARO:3000149|FosA	1	1	0	86.2000	29	1.68e-13	57.4000
gb|AAG07593.1|ARO:3000807|MexH	1	1	0	83.8000	37	9.54e-12	54.7000
gb|AAG08375.1|ARO:3004038|Paer_emrE	1	0	1	80.0000	30	2.06e-10	48.9000
gb|AAK49460.1|ARO:3001429|OXA-35	1	1	0	100.0000	50	2.04e-30	103.0000
gb|AAK97755.1|ARO:3000167|tet(C)	1	0	1	100.0000	50	3.81e-25	92.0000
gb|AAL27445.1|ARO:3002924|vanR_in_vanE_cl	1	1	0	85.4000	48	4.82e-24	86.7000
gb|AAL68645.1|ARO:3002681|catB9	1	1	0	81.6000	38	2.31e-16	66.2000
gb|AAM09849.1|ARO:3000005|vanD	1	0	1	81.8000	22	1.6e-07	42.7000
gb|AAM77075.1|ARO:3002695|cmlA5	1	1	0	100.0000	49	6.27e-27	97.1000
gb|AAM92461.1|ARO:3002680|catB8	1	1	0	100.0000	49	4.15e-34	112.0000
gb|AAM92464.1|ARO:3002594|AAC(6')-IIa	1	1	0	100.0000	42	1.19e-25	89.7000
gb|AAN05026.1|ARO:3000980|TEM-117	1	0	1	100.0000	50	1.25e-29	101.0000
gb|AAN86837.2|ARO:3000601|Erm(38)	1	1	0	80.0000	25	2.73e-06	39.3000
gb|AAO43110.1|ARO:3000300|lsaA	1	0	1	80.9000	47	5.59e-21	80.9000
gb|AAO81566.1|ARO:3003813|Efae_drmA_DAP	1	0	1	100.0000	27	3.51e-15	63.2000
gb|AAP69915.1|ARO:3003103|cphA7	1	1	0	96.0000	25	1.43e-11	53.9000
gb|AAR92235.1|ARO:3000602|Erm(39)	1	1	0	80.0000	50	3.32e-24	87.4000
gb|AAS76623.1|ARO:3004606|erm(40)	1	0	1	83.7000	49	8.2e-26	91.7000
gb|AAT01223.1|ARO:3001110|SHV-53	1	0	1	100.0000	50	2.47e-30	103.0000
gb|AAV37206.1|ARO:3003096|CfxA5	1	1	0	88.0000	50	6.62e-26	93.2000
gb|AAZ04784.1|ARO:3002711|QnrA5	1	0	1	100.0000	38	2.37e-22	82.0000
gb|ABA71729.1|ARO:3002959|vanY_in_vanG_cl	1	0	1	83.7000	49	5.72e-23	84.7000
gb|ABA81355.1|ARO:3004291|Rsph_ampC_BLA	1	1	0	87.5000	40	5.12e-19	75.1000
gb|ABD31357.1|ARO:3003074|Saur_cls_DAP	1	1	0	80.0000	50	8.47e-22	83.2000
gb|ABG91835.1|ARO:3002860|dfrA17	1	1	0	100.0000	50	1.03e-29	99.4000
gb|ABO33299.1|ARO:3001647|OXA-97	1	0	1	83.7000	49	3.09e-23	85.5000
gb|ABQ37031.1|ARO:3008509|OXA-1091	1	0	1	82.0000	50	3.64e-24	87.8000
gb|ABU52984.1|ARO:3002792|QnrS3	1	0	1	100.0000	24	1.12e-11	53.9000
gb|ABX00624.1|ARO:3002881|lmrC	1	0	1	80.4000	46	8.44e-19	74.7000
gb|ABX54692.1|ARO:3002938|vanS_in_vanL_cl	1	0	1	80.0000	40	1.51e-16	68.2000
gb|ABX72227.1|ARO:3002730|QnrB15	1	1	0	87.8000	49	4.58e-27	94.4000
gb|ABZ81086.1|ARO:3001829|ACT-4	1	0	1	98.0000	50	8.91e-29	101.0000
gb|ACV32636.1|ARO:3001173|SHV-126	1	1	0	100.0000	49	3.9e-27	95.5000
gb|ACX92987.1|ARO:3002845|vatH	1	0	1	80.0000	20	7.09e-07	40.8000
gb|ACZ52983.1|ARO:3004555|dfrA32	1	0	1	83.7000	49	8.81e-23	81.6000
gb|ADB28892.1|ARO:3001705|OXA-72	1	1	0	80.5000	41	1.74e-19	75.5000
gb|AEP40501.1|ARO:3002969|vanXY_in_vanN	1	1	0	85.7000	28	1.91e-14	60.8000
gb|AFH36332.1|ARO:3001677|OXA-236	1	0	1	92.0000	50	8.12e-28	97.4000
gb|AFI72872.1|ARO:3002252|CARB-14	1	0	1	100.0000	30	3.83e-15	63.9000
gb|AFO53532.1|ARO:3002883|rgt1438	1	1	0	95.7000	47	1.75e-14	62.4000
gb|AFU25658.1|ARO:3002762|QnrB47	1	0	1	98.0000	49	3.72e-30	102.0000
gb|AGK07370.1|ARO:3001694|OXA-257	1	0	1	81.6000	49	1.14e-27	97.1000
gb|AGP27106.1|ARO:3007010|norC	1	0	1	83.3000	42	2.7e-15	64.7000
gb|AHK10285.1|ARO:3002859|dfrA14	1	0	1	100.0000	49	5.25e-32	105.0000
gb|AIS67611.1|ARO:3003163|CTX-M-155	1	1	0	100.0000	49	1.19e-25	92.0000
gb|AKQ05899.1|ARO:3004591|tet(55)	1	0	1	82.1000	28	6.65e-09	46.6000
gb|ALC79293.1|ARO:3003635|OXA-478	1	1	0	80.4000	46	7.31e-22	81.6000
gb|ALL09868.1|ARO:3003092|Efac_cls_DAP	1	0	1	80.0000	20	1.91e-06	39.7000
gb|ALL27283.1|ARO:3001452|OXA-140	1	1	0	100.0000	50	1.5e-30	103.0000
gb|ALZ46148.1|ARO:3007489|dfrB10	1	0	1	87.8000	41	1.9e-20	73.6000
gb|APB03215.1|ARO:3003981|tetB(58)	1	1	0	86.0000	50	8.64e-26	92.0000
gb|AQX36338.1|ARO:3004379|QepA4	1	1	0	82.0000	50	7.71e-21	80.5000
gb|AUR80098.1|ARO:3004517|MCR-7.1	1	1	0	84.4000	45	1.43e-23	88.2000
gb|BAD58386.1|ARO:3007210|Nfar_rox	1	1	0	81.8000	22	7.04e-06	38.1000
gb|BAF56185.1|ARO:3002037|CMY-26	1	0	1	85.7000	49	1.21e-25	93.2000
gb|BAH45481.1|ARO:3002815|clbB	1	0	1	90.5000	21	8.18e-08	43.5000
gb|BAJ17544.1|ARO:3002069|CMY-59	1	0	1	94.9000	39	2.12e-20	79.0000
gb|BAL40892.1|ARO:3004768|CIA-1	1	1	0	80.0000	50	1.06e-20	79.0000
gb|BAM76830.1|ARO:3002993|AQU-1	1	1	0	81.1000	37	1.05e-15	65.9000
gb|BAN78519.1|ARO:3004638|AAC(6')-I-48	1	1	0	81.0000	21	5.59e-07	40.8000
gb|BAO09635.1|ARO:3001557|OXA-371	1	0	1	80.9000	47	5.56e-23	84.7000
gb|BAR45714.1|ARO:3003610|OXA-454	1	1	0	94.0000	50	4.42e-29	100.0000
gb|BBJ25230.1|ARO:3007032|Erm(50)	1	1	0	89.8000	49	6.14e-28	97.4000
gb|BCL63355.1|ARO:3007206|KBL-1	1	1	0	80.0000	50	9.19e-23	84.3000
gb|BDT38932.1|ARO:3008577|OXA-1159	1	1	0	98.0000	50	5.75e-33	110.0000
gb|CAA11473.1|ARO:3002678|Paer_catB6	1	1	0	83.0000	47	2.04e-22	82.0000
gb|CAA25854.1|ARO:3002659|APH(6)-Ic	1	1	0	81.0000	42	1.3e-22	83.6000
gb|CAA30246.1|ARO:3001397|OXA-2	1	1	0	100.0000	49	3.27e-30	103.0000
gb|CAA37477.1|ARO:3002891|otr(A)S.rim	1	0	1	90.2000	41	2.82e-18	73.2000
gb|CAA42594.1|ARO:3002690|Sliv_cmlR	1	1	0	86.0000	50	4.93e-18	72.4000
gb|CAA53242.1|ARO:3001402|OXA-7	1	0	1	97.8000	45	3.53e-23	85.1000
gb|CAA54269.1|ARO:3007105|nimC	1	0	1	81.8000	22	1.46e-06	39.7000
gb|CAA62365.1|ARO:3002645|APH(3')-IIb	1	0	1	80.4000	46	1.05e-21	81.3000
gb|CAA71325.1|ARO:3002156|FOX-2	1	1	0	92.0000	50	3.44e-26	94.7000
