card_subject_id	total_read_hits	R1_read_hits	R2_read_hits	mean_percent_identity	maximum_alignment_length	minimum_evalue	maximum_bitscore
gb|WP_188331892.1|ARO:3007248|MCR-3.33	3	2	1	96.4000	83	3.34e-45	149.0000
gb|AAA23215.1|ARO:3002687|catQ	2	1	1	91.2500	83	4.63e-58	174.0000
gb|AAA65953.1|ARO:3002919|vanR_in_vanA_cl	2	2	0	81.9500	27	4.55e-11	53.9000
gb|AAA92126.1|ARO:3004761|BRO-1	2	1	1	91.7500	67	7.27e-38	125.0000
gb|AAA98298.1|ARO:3002545|AAC(6')-Ia	2	1	1	95.8000	83	6.89e-53	160.0000
gb|AAA99504.1|ARO:3002987|bcrA	2	1	1	80.0000	30	1.1e-10	50.8000
gb|AAB41956.1|ARO:3000800|MexC	2	2	0	85.2000	83	1.64e-40	134.0000
gb|AAB41958.1|ARO:3000802|OprJ	2	1	1	83.1000	77	2.79e-35	121.0000
gb|AAC43550.1|ARO:3003967|lfrA	2	1	1	85.9000	64	2.33e-29	105.0000
gb|AAD09860.1|ARO:3000561|tet(30)	2	1	1	97.7000	44	4.18e-20	78.2000
gb|AAD51347.1|ARO:3003067|smeS	2	1	1	82.6000	23	5.93e-08	43.1000
gb|AAF01499.1|ARO:3000193|tet(T)	2	0	2	89.4000	67	1.12e-36	127.0000
gb|AAG03547.1|ARO:3003680|TriB	2	1	1	99.4000	83	3.08e-49	156.0000
gb|AAG03814.1|ARO:3000377|MexA	2	1	1	91.5000	83	4.35e-48	154.0000
gb|AAG05188.1|ARO:3005068|ParR	2	1	1	80.8000	78	4.6e-41	132.0000
gb|AAG06465.1|ARO:3005063|cprR	2	1	1	98.7500	83	3.73e-53	162.0000
gb|AAG12974.1|ARO:3002159|FOX-5	2	1	1	98.8000	81	3.05e-54	169.0000
gb|AAK17126.1|ARO:3007060|Hpyl_pbp1_AMX	2	1	1	80.4000	56	1.86e-25	94.0000
gb|AAK80188.1|ARO:3004561|Cdif_murG_VAN	2	1	1	88.5000	24	2.09e-09	49.7000
gb|AAN34365.1|ARO:3002604|aadA4	2	1	1	100.0000	23	6.07e-08	45.4000
gb|AAN63648.1|ARO:3000844|TUS-1	2	1	1	86.0500	83	7.09e-51	157.0000
gb|AAT45742.1|ARO:3000988|TEM-126	2	0	2	100.0000	66	3.64e-42	136.0000
gb|AAV37206.1|ARO:3003096|CfxA5	2	1	1	83.9500	82	1.5e-45	145.0000
gb|ABA71733.1|ARO:3002972|vanT_in_vanG_cl	2	1	1	100.0000	66	4.6e-37	127.0000
gb|ABB89122.1|ARO:3002861|dfrA5	2	1	1	100.0000	83	8.25e-60	177.0000
gb|ABD73290.1|ARO:3001920|CTX-M-59	2	1	1	95.2000	83	4.51e-50	156.0000
gb|ABG72894.1|ARO:3002621|aadA24	2	2	0	99.4000	83	1.4e-55	169.0000
gb|ABG91835.1|ARO:3002860|dfrA17	2	1	1	97.7000	44	2.01e-26	90.9000
gb|ABH10964.1|ARO:3002830|vgaALC	2	1	1	100.0000	83	4.13e-51	164.0000
gb|ABS43151.1|ARO:3000784|cmeB	2	1	1	84.1500	41	1.34e-12	57.8000
gb|ABS70977.1|ARO:3004623|AAC(3)-IId	2	1	1	98.5500	72	1.03e-44	142.0000
gb|ACD56151.1|ARO:3002848|arr-3	2	1	1	100.0000	50	6.75e-34	111.0000
gb|ACJ41547.2|ARO:3004574|Abau_AbaQ	2	1	1	81.0000	84	9.25e-41	135.0000
gb|ACQ82816.1|ARO:3004577|Abau_AmvA	2	2	0	81.2500	58	9.48e-22	84.7000
gb|ACS73598.1|ARO:3002339|GES-10	2	1	1	99.4000	83	3.04e-55	169.0000
gb|ACV32633.1|ARO:3001170|SHV-123	2	1	1	100.0000	70	1.79e-42	136.0000
gb|ADF48907.1|ARO:3007369|FosH	2	2	0	81.0000	58	4.54e-31	103.0000
gb|ADM92606.1|ARO:3000549|adeS	2	1	1	100.0000	83	4.5e-53	166.0000
gb|ADY06444.1|ARO:3001783|OXA-163	2	1	1	100.0000	83	2.59e-56	171.0000
gb|AEA73284.1|ARO:3002323|KPC-13	2	1	1	100.0000	80	1.48e-50	157.0000
gb|AFI56422.1|ARO:3004777|CMH-1	2	1	1	100.0000	83	1.46e-55	173.0000
gb|AFI72872.1|ARO:3002252|CARB-14	2	0	2	99.4000	83	3.73e-53	164.0000
gb|AFM55000.1|ARO:3001692|OXA-229	2	1	1	100.0000	69	1e-43	139.0000
gb|AFP97030.1|ARO:3001797|OXA-46	2	1	1	100.0000	29	8.61e-14	61.6000
gb|AFR46587.1|ARO:3002769|QnrB56	2	2	0	100.0000	83	6.18e-55	167.0000
gb|AFU25638.1|ARO:3002096|CMY-83	2	1	1	100.0000	83	1.05e-58	181.0000
gb|AGH56079.1|ARO:3002190|MOX-8	2	1	1	88.5000	83	9.43e-47	150.0000
gb|AGL43632.1|ARO:3002783|QnrB71	2	0	2	100.0000	83	6.21e-50	154.0000
gb|AGQ48857.1|ARO:3003761|eatAv	2	1	1	90.9500	83	7.75e-44	145.0000
gb|AGR55864.1|ARO:3001793|OXA-320	2	0	2	100.0000	83	3.19e-55	169.0000
gb|AGW16416.1|ARO:3001522|OXA-334	2	1	1	96.4500	28	1.09e-10	53.1000
gb|AHL39333.1|ARO:3001848|ACT-28	2	1	1	100.0000	58	8.82e-32	111.0000
gb|AHY03238.1|ARO:3002789|QnrD2	2	2	0	90.1000	81	2.68e-46	144.0000
gb|AIM40056.1|ARO:3007112|nimJ	2	1	1	97.3000	48	5.22e-26	91.7000
gb|AIT76113.1|ARO:3002174|MIR-9	2	1	1	96.9500	65	2.7e-40	132.0000
gb|AKD43328.1|ARO:3004757|BKC-1	2	1	1	89.1000	83	3.14e-49	155.0000
gb|APB03214.1|ARO:3003980|tetA(58)	2	1	1	83.1000	65	1.91e-30	106.0000
gb|APB03216.1|ARO:3003982|LlmA_23S_CLI	2	1	1	80.6000	83	1.05e-41	135.0000
gb|ASK40551.1|ARO:3004332|MCR-5.1	2	1	1	100.0000	83	8.7e-50	161.0000
gb|ATC67679.1|ARO:3000838|arlR	2	1	1	80.4000	26	2.79e-08	46.2000
gb|AUW34365.1|ARO:3004444|RSA1-1	2	1	1	99.4000	83	5.28e-53	164.0000
gb|AVZ47168.1|ARO:3004693|MCR-3.12	2	1	1	88.9000	54	7.45e-32	111.0000
gb|AYV52072.1|ARO:3002882|lmrD	2	0	2	81.3000	26	3e-09	49.3000
gb|BAA34299.1|ARO:3003034|mexX	2	1	1	95.8500	56	1.43e-29	105.0000
gb|BAB72158.1|ARO:3002020|CMY-9	2	1	1	91.0000	83	2.15e-48	154.0000
gb|BAD88719.1|ARO:3005084|dfrA31	2	1	1	97.0000	83	1.76e-54	163.0000
gb|BAE85478.1|ARO:3003728|vanR_in_vanI_cl	2	1	1	87.5000	76	2.34e-46	145.0000
gb|BAL40892.1|ARO:3004768|CIA-1	2	1	1	100.0000	83	5.39e-57	174.0000
gb|BDB16607.1|ARO:3008458|OXA-1037	2	1	1	100.0000	69	1.02e-46	146.0000
gb|BDS51117.1|ARO:3008571|OXA-1153	2	1	1	98.2000	83	7.01e-57	173.0000
gb|BDT38924.1|ARO:3008183|FOX-21	2	1	1	100.0000	38	1.37e-18	74.3000
gb|BDT38932.1|ARO:3008577|OXA-1159	2	1	1	99.4000	83	3.05e-58	176.0000
gb|CAA33795.1|ARO:3003563|RCP-1	2	1	1	100.0000	64	7.53e-40	130.0000
gb|CAA37806.1|ARO:3002684|catII	2	1	1	98.4500	83	5.48e-58	174.0000
gb|CAA63714.1|ARO:3002364|PER-2	2	1	1	98.2000	83	1.89e-55	171.0000
gb|CAA64891.1|ARO:3000812|mtrE	2	1	1	82.5000	40	8.98e-16	67.8000
gb|CAA71699.2|ARO:3001416|OXA-21	2	2	0	99.1000	56	2.05e-32	110.0000
gb|CAA71947.1|ARO:3002157|FOX-3	2	1	1	96.5500	73	5.04e-42	138.0000
gb|CAB82578.1|ARO:3002183|MOX-2	2	0	2	96.0000	83	1.85e-53	167.0000
gb|CAE18141.1|ARO:3003111|lsaB	2	1	1	81.4000	81	5.42e-41	137.0000
gb|CAI29521.1|ARO:3004640|dfrA15b	2	1	1	99.1000	83	4.34e-55	165.0000
gb|CAQ53840.1|ARO:3000853|AIM-1	2	1	1	90.1500	83	8.26e-56	171.0000
gb|CCA59315.1|ARO:3007208|HelR	2	0	2	82.7000	83	2.5e-43	145.0000
gb|EGP45233.1|ARO:3004145|AxyZ	2	1	1	91.3000	80	3.4e-48	149.0000
gb|EMC7919385.1|ARO:3007910|ACT-142	2	1	1	100.0000	83	2.97e-58	180.0000
gb|ENU21024.1|ARO:3001751|OXA-296	2	1	1	97.4000	82	7.28e-53	163.0000
gb|ENW16915.1|ARO:3001728|OXA-272	2	1	1	80.2500	82	3.34e-43	138.0000
gb|EOR02560.1|ARO:3004479|OXA-664	2	1	1	93.0000	83	5.03e-50	154.0000
gb|NP_216370.1|ARO:3003461|Mtub_ndh_INH	2	1	1	83.4500	82	1.74e-43	143.0000
gb|NP_217051.1|ARO:3007692|Mtub_Rv2535_BDQ	2	2	0	83.1000	82	2.97e-42	138.0000
gb|NP_217497.1|ARO:3004941|Mtub_ddlA_DCS	2	1	1	83.7000	43	5.75e-20	77.8000
gb|NP_217599.1|ARO:3004928|Mtub_mymA_INH	2	1	1	85.5000	31	5.66e-15	65.5000
gb|NP_388442.1|ARO:3004476|vmlR	2	1	1	93.8000	83	3.49e-47	154.0000
gb|QCQ47774.1|ARO:3007107|nimE	2	1	1	100.0000	83	2.39e-57	171.0000
gb|QQM99829.1|ARO:3007047|mef(H)	2	1	1	100.0000	22	1.21e-07	43.1000
gb|QTV22830.1|ARO:3007085|PRC-1	2	1	1	89.2000	83	7.92e-48	153.0000
gb|QVO43832.1|ARO:3008180|FOX-18	2	1	1	98.7500	81	2.08e-51	162.0000
gb|QYJ63007.1|ARO:3007837|CARB-58	2	1	1	94.6500	83	1.31e-51	161.0000
gb|RHO92765.1|ARO:3005023|cfrE	2	1	1	93.5500	83	4.18e-50	158.0000
gb|UNN26045.1|ARO:3007890|ACT-107	2	2	0	90.3000	83	6.2e-51	161.0000
gb|WKR28567.1|ARO:3007678|IreK	2	1	1	80.3500	83	2.1e-41	140.0000
gb|WP_020848173.1|ARO:3005725|OXA-491	2	1	1	80.0000	45	6.05e-22	83.2000
gb|WP_063454569.1|ARO:3005729|OXA-498	2	1	1	98.1000	83	3.59e-51	159.0000
gb|WP_063860496.1|ARO:3006471|FOX-13	2	1	1	98.2000	83	3.31e-54	169.0000
gb|WP_068981611.1|ARO:3006284|ADC-104	2	1	1	100.0000	33	8.08e-18	70.9000
gb|WP_071846215.1|ARO:3002547|AAC(6')-Ib-cr1	2	1	1	100.0000	64	1.81e-42	133.0000
gb|WP_094935119.1|ARO:3006252|ACT-57	2	1	1	98.8000	83	1.46e-55	173.0000
gb|WP_156404647.1|ARO:3006461|CMY-169	2	1	1	100.0000	83	8.1e-54	168.0000
gb|WVD92244.1|ARO:3008333|KPC-211	2	0	2	99.3500	75	7.73e-48	150.0000
gb|XAJ73547.1|ARO:3007936|ACT-173	2	1	1	100.0000	38	6.07e-17	70.9000
gb|XAJ73551.1|ARO:3007940|ACT-177	2	1	1	97.5500	83	9.09e-57	176.0000
gb|AAA65954.1|ARO:3002931|vanS_in_vanA_cl	1	0	1	80.7000	83	7.91e-41	135.0000
gb|AAB17902.2|ARO:3003970|ddl	1	0	1	82.6000	23	2.05e-06	41.2000
gb|AAB57788.1|ARO:3000464|Ngon_porin	1	1	0	85.2000	27	4.27e-07	43.1000
gb|AAC41449.1|ARO:3001398|OXA-3	1	0	1	80.0000	80	3.9e-45	143.0000
gb|AAD22144.1|ARO:3002698|cmlB	1	0	1	81.5000	27	1.24e-07	44.7000
gb|AAF27726.1|ARO:3002694|cmlA4	1	1	0	98.0000	50	7.06e-27	98.6000
gb|AAF40764.1|ARO:3003962|farB	1	1	0	81.9000	83	1.75e-41	139.0000
gb|AAF40852.1|ARO:3003937|Nmen_PBP2_BLA	1	0	1	81.5000	81	2.54e-40	136.0000
gb|AAG04518.1|ARO:3000149|FosA	1	1	0	81.1000	37	1.11e-16	67.0000
gb|AAG04750.1|ARO:3004077|PmpM	1	1	0	85.4000	82	9.27e-38	128.0000
gb|AAG35607.1|ARO:3001420|OXA-25	1	0	1	96.9000	65	1.37e-36	121.0000
gb|AAK14791.1|ARO:3004239|NPS-1	1	1	0	100.0000	83	4.09e-55	168.0000
gb|AAK37619.1|ARO:3000481|tet(35)	1	1	0	80.7000	83	1.01e-42	139.0000
gb|AAK96394.1|ARO:3002240|CARB-1	1	1	0	98.8000	83	2.86e-53	164.0000
gb|AAL14439.1|ARO:3000774|adeA	1	1	0	89.0000	82	2.19e-43	142.0000
gb|AAL19306.1|ARO:3000789|mdsA	1	1	0	80.7000	83	1.78e-39	132.0000
gb|AAL55262.1|ARO:3004766|CGA-1	1	1	0	80.0000	60	3.66e-29	102.0000
gb|AAM70498.1|ARO:3001887|CTX-M-25	1	1	0	100.0000	72	2.9e-42	136.0000
gb|AAN05026.1|ARO:3000980|TEM-117	1	1	0	100.0000	83	1.72e-55	169.0000
gb|AAP69914.1|ARO:3003102|cphA6	1	1	0	98.8000	83	2.12e-56	171.0000
gb|AAQ10694.1|ARO:3003047|qacB	1	1	0	98.8000	83	1.14e-47	155.0000
gb|AAT74613.1|ARO:3003676|AAC(6')-Ib'	1	0	1	100.0000	38	1.65e-22	83.2000
gb|AAU95779.1|ARO:3002169|MIR-3	1	1	0	100.0000	56	6.84e-29	103.0000
gb|AAW34150.1|ARO:3004191|APH(2'')-If	1	1	0	100.0000	79	3.29e-51	159.0000
gb|AAZ04784.1|ARO:3002711|QnrA5	1	0	1	100.0000	38	9.17e-22	82.0000
gb|ABA71728.1|ARO:3002937|vanS_in_vanG_cl	1	0	1	88.0000	83	9.06e-44	142.0000
gb|ABA71729.1|ARO:3002959|vanY_in_vanG_cl	1	0	1	84.4000	77	6.1e-45	143.0000
gb|ABA71730.1|ARO:3002965|vanW_in_vanG_cl	1	0	1	89.5000	19	1.06e-06	42.0000
gb|ABF47919.1|ARO:3001631|OXA-96	1	0	1	100.0000	83	3.87e-57	174.0000
gb|ABI20482.1|ARO:3003021|dfrB2	1	1	0	85.4000	41	4.06e-22	79.0000
gb|ABN80430.1|ARO:3002375|VEB-5	1	1	0	100.0000	83	3.7e-56	172.0000
gb|ABW76138.1|ARO:3001767|OXA-137	1	1	0	81.6000	76	3.05e-40	130.0000
gb|ABW95047.1|ARO:3001441|OXA-116	1	0	1	100.0000	83	4.95e-54	166.0000
gb|ABX71157.1|ARO:3001030|TEM-164	1	0	1	98.4000	62	5.63e-38	125.0000
gb|ACD35503.1|ARO:3000572|tet(42)	1	1	0	81.3000	32	1.14e-09	50.4000
gb|ACH58999.1|ARO:3002489|LRA-10	1	1	0	81.5000	27	8.22e-10	50.8000
gb|ACS44783.1|ARO:3002188|MOX-5	1	0	1	81.3000	32	6.15e-13	59.7000
gb|ACX65640.1|ARO:3003907|cipA	1	0	1	81.0000	21	2.8e-06	40.8000
gb|ADJ94120.1|ARO:3002345|GES-16	1	1	0	100.0000	49	2.95e-26	95.1000
gb|ADK11041.1|ARO:3001954|CTX-M-94	1	0	1	100.0000	83	3.98e-51	159.0000
gb|ADM52188.1|ARO:3002743|QnrB28	1	1	0	100.0000	83	5.04e-49	151.0000
gb|ADO00942.1|ARO:3003023|dfrB6	1	0	1	82.9000	41	9.53e-21	75.5000
gb|ADV91011.1|ARO:3000245|RbpA	1	0	1	95.5000	44	2.98e-23	83.2000
gb|ADZ54048.1|ARO:3001766|OXA-192	1	1	0	80.5000	82	1.21e-42	137.0000
gb|AEM62764.1|ARO:3002802|QnrVC5	1	0	1	89.0000	82	1.27e-34	115.0000
gb|AEO92079.1|ARO:3001483|OXA-205	1	1	0	93.4000	61	1.7e-32	110.0000
gb|AEP40504.1|ARO:3002940|vanS_in_vanN_cl	1	1	0	84.0000	25	1.68e-07	44.3000
gb|AET05998.1|ARO:3001399|OXA-4	1	1	0	100.0000	83	1.07e-50	157.0000
gb|AEV91214.1|ARO:3001832|ACT-10	1	1	0	97.2000	36	3.49e-17	71.6000
gb|AEZ36150.1|ARO:3000448|QepA1	1	0	1	85.2000	81	9.16e-43	142.0000
gb|AFD54601.1|ARO:3002764|QnrB49	1	0	1	100.0000	61	1.81e-41	132.0000
gb|AGE45503.1|ARO:3002162|FOX-10	1	1	0	100.0000	34	8.3e-16	67.8000
gb|AGU01679.2|ARO:3003894|Rm3	1	1	0	81.3000	32	3.76e-06	40.4000
gb|AGW16411.1|ARO:3001517|OXA-329	1	1	0	81.3000	75	2.37e-40	131.0000
gb|AHC31001.1|ARO:3001807|OXA-246	1	0	1	96.4000	83	1.16e-50	157.0000
gb|AHG97174.1|ARO:3003011|dfrA10	1	0	1	100.0000	35	1.54e-20	78.2000
gb|AHM76774.1|ARO:3001843|ACT-22	1	1	0	90.4000	83	1.73e-50	160.0000
gb|AIG22448.1|ARO:3001558|OXA-372	1	0	1	90.4000	83	5.4e-47	147.0000
gb|AJP77054.1|ARO:3003716|CPS-1	1	0	1	80.7000	57	6.97e-29	102.0000
gb|AKP72088.1|ARO:3009040|RASA-1	1	1	0	88.9000	36	4.25e-17	70.9000
gb|APB03215.1|ARO:3003981|tetB(58)	1	1	0	90.5000	42	2.27e-20	79.3000
gb|APB03219.1|ARO:3003986|TaeA	1	1	0	81.9000	83	1.13e-41	140.0000
gb|APB03222.1|ARO:3003992|rphB	1	1	0	80.6000	36	5.84e-12	57.0000
gb|APM84516.1|ARO:3005150|PAC-1	1	0	1	95.7000	47	9.7e-26	95.1000
gb|AST36143.1|ARO:3004509|MCR-3.8	1	1	0	100.0000	46	5.37e-25	94.0000
gb|AUW34360.1|ARO:3009042|RSD1-1	1	1	0	81.9000	83	7.79e-47	147.0000
gb|AVI44920.1|ARO:3004470|poxtA	1	0	1	82.5000	80	4.87e-43	143.0000
gb|BAC11911.1|ARO:3003551|emeA	1	0	1	80.7000	83	1.18e-36	124.0000
gb|BAD12078.1|ARO:3002572|AAC(6')-Iad	1	1	0	80.0000	20	2.13e-06	40.4000
gb|BAJ09383.1|ARO:3003046|qacA	1	0	1	100.0000	83	1.47e-49	160.0000
gb|BAM10414.1|ARO:3003039|OprA	1	1	0	80.0000	45	3.52e-16	68.9000
gb|BCT36858.1|ARO:3008727|OXA-950	1	1	0	97.6000	83	1.14e-55	170.0000
gb|BDS51120.1|ARO:3008574|OXA-1156	1	1	0	97.6000	83	1.23e-57	175.0000
gb|BDT38933.1|ARO:3008578|OXA-1160	1	1	0	100.0000	83	3.05e-58	176.0000
gb|CAA53242.1|ARO:3001402|OXA-7	1	1	0	100.0000	44	6.98e-23	85.9000
gb|CAA90891.1|ARO:3004762|BRO-2	1	0	1	96.7000	30	1.18e-14	64.3000
gb|CAC17623.1|ARO:3002516|OCH-3	1	1	0	80.9000	47	4.17e-19	77.0000
gb|CAD09823.1|ARO:3003479|tetR	1	0	1	80.7000	57	4.54e-27	95.5000
gb|CAD91132.1|ARO:3002839|lnuF	1	1	0	100.0000	72	1.81e-48	152.0000
gb|CAG40364.1|ARO:3003315|Saur_parE_FLO	1	1	0	86.8000	53	2.12e-27	100.0000
gb|CAJ19611.1|ARO:3002436|OKP-B-3	1	1	0	100.0000	22	1.43e-09	50.1000
gb|CAK95246.1|ARO:3003859|ADC-15	1	0	1	80.4000	51	6.93e-24	90.1000
gb|CAP12359.2|ARO:3002452|OKP-B-19	1	0	1	100.0000	24	4.34e-11	54.3000
gb|CCK86741.1|ARO:3001835|ACT-13	1	0	1	95.5000	67	6.96e-37	124.0000
gb|EGP45230.2|ARO:3004142|OprZ	1	0	1	80.0000	35	2.14e-09	49.7000
gb|ERK40265.1|ARO:3007111|nimI	1	1	0	81.8000	22	2.73e-06	40.4000
gb|MBO4158890.1|ARO:3007275|MCR-10.3	1	1	0	100.0000	83	3.92e-57	181.0000
gb|NP_217449.1|ARO:3004975|Mtub_ppsC_PZA	1	1	0	83.3000	24	1.09e-08	47.8000
gb|OKK72649.1|ARO:3005362|KPC-31	1	1	0	94.0000	83	3.03e-48	152.0000
gb|QBQ85438.1|ARO:3004719|tet(X3)	1	0	1	100.0000	83	3.8e-54	169.0000
gb|QIM09823.1|ARO:3005056|tet(X6)	1	0	1	100.0000	83	4.26e-54	169.0000
gb|QVO43823.1|ARO:3008735|OXA-958	1	0	1	97.5000	40	6.02e-18	72.8000
gb|UEG31054.1|ARO:3007963|ACT-91	1	1	0	100.0000	83	1.81e-53	167.0000
gb|UOF88498.1|ARO:3008526|OXA-1108	1	1	0	81.9000	83	4.26e-48	150.0000
gb|UTS94211.1|ARO:3008540|OXA-1122	1	1	0	100.0000	83	1.17e-58	177.0000
gb|UUM03677.1|ARO:3008562|OXA-1144	1	1	0	86.4000	66	1.43e-39	129.0000
gb|UZQ18796.1|ARO:3008587|OXA-1169	1	1	0	95.2000	83	2.33e-50	156.0000
gb|UZQ18799.1|ARO:3008590|OXA-1172	1	1	0	100.0000	83	1.54e-60	182.0000
gb|VEG60537.1|ARO:3004835|Ngon_pilQ_BLA	1	0	1	84.3000	83	9.95e-44	147.0000
gb|WGF22896.1|ARO:3007648|PSZ-1	1	1	0	85.7000	21	1.92e-08	44.3000
gb|WLO97150.1|ARO:3007902|ACT-120	1	0	1	87.5000	40	4.79e-17	71.2000
gb|WLO97151.1|ARO:3007903|ACT-121	1	0	1	91.6000	83	5.61e-52	164.0000
gb|WP_001443153.1|ARO:3006880|EC-5	1	1	0	98.8000	83	2.65e-55	172.0000
gb|WP_002289367.1|ARO:3007011|mdeA	1	0	1	82.1000	78	1.77e-39	132.0000
gb|WP_004707701.1|ARO:3006306|ADC-131	1	1	0	85.2000	27	7.37e-09	48.1000
gb|WP_016146025.1|ARO:3006313|ADC-138	1	0	1	80.4000	51	2.55e-23	88.6000
gb|WP_017778762.1|ARO:3007253|MCR-3.27	1	1	0	100.0000	83	4.47e-55	175.0000
gb|WP_045261282.1|ARO:3006244|ACT-49	1	0	1	81.9000	83	1.79e-46	149.0000
gb|WP_058951457.1|ARO:3005868|OXA-652	1	1	0	100.0000	83	2.77e-53	164.0000
gb|WP_063865204.1|ARO:3006224|CepA-29	1	0	1	82.9000	82	3.61e-48	152.0000
gb|WP_064987478.1|ARO:3006392|ADC-223	1	1	0	81.5000	27	1.88e-08	47.0000
gb|WP_088245227.1|ARO:3006331|ADC-157	1	0	1	81.6000	49	1.29e-22	86.7000
gb|WP_102607457.1|ARO:3004361|sul4	1	0	1	83.3000	24	3.03e-07	43.5000
gb|WP_103252528.1|ARO:3007258|MCR-3.25	1	0	1	100.0000	83	5.92e-56	177.0000
gb|WP_104671188.1|ARO:3003948|efrA	1	0	1	80.7000	83	9.44e-43	143.0000
gb|WP_111273843.1|ARO:3007249|MCR-3.14	1	0	1	100.0000	83	1.1e-49	161.0000
gb|WP_111273845.1|ARO:3007260|MCR-3.16	1	0	1	100.0000	83	2.22e-48	157.0000
gb|WP_112780466.1|ARO:3006258|ACT-63	1	0	1	88.0000	83	1.49e-48	155.0000
gb|WP_114699274.1|ARO:3005877|OXA-662	1	0	1	100.0000	74	3.39e-37	123.0000
gb|WP_124042715.1|ARO:3007770|aac(6')-Ib-cr10	1	1	0	95.2000	84	3.84e-52	158.0000
gb|WP_136512086.1|ARO:3005994|OXA-794	1	1	0	98.8000	83	8.94e-53	162.0000
gb|WP_136512087.1|ARO:3005995|OXA-795	1	0	1	100.0000	83	9.18e-55	167.0000
gb|WP_140423313.1|ARO:3005864|OXA-644	1	0	1	96.4000	83	4.64e-49	153.0000
gb|XP_753111.1|ARO:3003942|abcA	1	0	1	91.4000	35	4.51e-15	65.9000
