set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
batch02	ERR1713337	k141_671287	k141_671287_7 # 6978 # 8093 # -1 # ID=69563_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.617	vanT gene in vanG cluster	3002972	Strict	34.06	52.11	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9710	0.0202	0.0088
batch02	ERR1713337	k141_494650	k141_494650_2 # 1270 # 2232 # 1 # ID=70686_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.360	CfxA6	3003097	Strict	99.69	96.68	cephamycin	antibiotic inactivation	CfxA beta-lactamase		yes	plasmid_like	0.1732	0.7198	0.1070
batch02	ERR1713337	k141_672170	k141_672170_4 # 985 # 2118 # 1 # ID=71068_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.511	EC-15	3006876	Strict	98.94	100.00	cephalosporin	antibiotic inactivation	EC beta-lactamase		yes	chromosome_like	0.7654	0.1770	0.0576
batch02	ERR1713337	k141_673359	k141_673359_18 # 27895 # 28734 # 1 # ID=72845_18;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.617	sul1	3000410	Perfect	100.0	100.00	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	sulfadiazine; sulfadimidine; sulfadoxine; sulfamethoxazole; sulfisoxazole; sulfacetamide; mafenide; sulfasalazine; sulfamethizole	yes	plasmid_like	0.0361	0.9426	0.0213
batch02	ERR1713337	k141_673513	k141_673513_1 # 25 # 357 # -1 # ID=73006_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.550	qacJ	3007014	Strict	41.9	102.80	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.1553	0.7644	0.0803
batch02	ERR1713337	k141_228144	k141_228144_1 # 54 # 935 # 1 # ID=73519_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.425	vanW gene in vanG cluster	3002965	Strict	31.97	104.27	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.2433	0.4714	0.2853
batch02	ERR1713337	k141_48774	k141_48774_2 # 321 # 1205 # 1 # ID=74473_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.386	vanW gene in vanI cluster	3003724	Strict	25.45	79.09	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	plasmid_like	0.2936	0.4636	0.2428
batch02	ERR1713337	k141_674796	k141_674796_6 # 4381 # 7503 # -1 # ID=74859_6;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.634	adeF	3000777	Strict	45.8	98.21	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.9006	0.0780	0.0214
batch02	ERR1713337	k141_229499	k141_229499_3 # 4769 # 7225 # 1 # ID=75307_3;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=10bp;gc_cont=0.429	vanT gene in vanG cluster	3002972	Strict	34.96	114.89	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9750	0.0178	0.0071
batch02	ERR1713337	k141_585464	k141_585464_2 # 134 # 1363 # -1 # ID=76333_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=14bp;gc_cont=0.445	vanW gene in vanI cluster	3003724	Strict	32.38	109.65	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.7081	0.1862	0.1057
batch02	ERR1713337	k141_585558	k141_585558_2 # 211 # 699 # 1 # ID=76459_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.566	nimA	3007104	Strict	58.28	92.05	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	chromosome_like	0.6552	0.2872	0.0576
batch02	ERR1713337	k141_231908	k141_231908_2 # 515 # 925 # -1 # ID=78678_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.550	FosI	3007370	Strict	65.15	101.49	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	fosfomycin	yes	chromosome_like	0.7481	0.1694	0.0825
batch02	ERR1713337	k141_322430	k141_322430_17 # 17811 # 19169 # -1 # ID=80170_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.597	vanW gene in vanI cluster	3003724	Strict	30.8	121.18	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9599	0.0276	0.0124
batch02	ERR1713337	k141_143030	k141_143030_1 # 25 # 1140 # -1 # ID=80456_1;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.604	vanT gene in vanG cluster	3002972	Strict	34.52	52.11	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9645	0.0256	0.0099
batch02	ERR1713337	k141_235344	k141_235344_1 # 16 # 1299 # -1 # ID=83591_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.595	vanW gene in vanI cluster	3003724	Strict	38.75	114.48	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.7363	0.1298	0.1339
batch02	ERR1713337	k141_145638	k141_145638_2 # 514 # 2154 # 1 # ID=84074_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.427	poxtA	3004470	Strict	66.42	100.74	tetracycline antibiotic; oxazolidinone antibiotic; phenicol antibiotic	antibiotic target protection	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	tetracycline; doxycycline; linezolid; chloramphenicol; florfenicol	yes	chromosome_like	0.7599	0.1581	0.0820
batch02	ERR1713337	k141_145690	k141_145690_1 # 3 # 812 # 1 # ID=84132_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.428	vanY gene in vanF cluster	3002958	Strict	30.21	91.81	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.7955	0.1146	0.0899
batch02	ERR1713337	k141_55272	k141_55272_1 # 179 # 676 # -1 # ID=84325_1;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.333	nimG	3007109	Strict	57.76	100.61	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	plasmid_like	0.0324	0.9388	0.0288
batch02	ERR1713337	k141_55272	k141_55272_2 # 915 # 1322 # 1 # ID=84325_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.434	qacG	3007015	Strict	41.35	126.17	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.0324	0.9388	0.0288
batch02	ERR1713337	k141_504362	k141_504362_1 # 149 # 949 # -1 # ID=84489_1;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.406	OXA-101	3001439	Perfect	100.0	100.00	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	yes	plasmid_like	0.1938	0.7458	0.0604
batch02	ERR1713337	k141_681998	k141_681998_5 # 4896 # 5714 # 1 # ID=85087_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.377	vanW gene in vanB cluster	3002964	Strict	33.92	98.91	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.9540	0.0327	0.0133
batch02	ERR1713337	k141_591627	k141_591627_9 # 11030 # 14167 # -1 # ID=85163_9;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.472	adeF	3000777	Strict	43.27	98.68	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.9764	0.0167	0.0070
batch02	ERR1713337	k141_57728	k141_57728_2 # 519 # 1373 # -1 # ID=87667_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.418	ACI-1	3004359	Strict	98.94	100.00	cephalosporin; penam; penem	antibiotic inactivation	ACI beta-lactamase	penicillin; ceftazidime; amoxicillin; cefotaxime; ticarcillin	yes	chromosome_like	0.4894	0.3577	0.1528
batch02	ERR1713337	k141_328559	k141_328559_84 # 88323 # 89438 # -1 # ID=88918_84;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.521	vanT gene in vanG cluster	3002972	Strict	34.79	52.11	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.7954	0.1581	0.0465
batch02	ERR1713337	k141_508034	k141_508034_1 # 1 # 1332 # 1 # ID=89613_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.336	vanW gene in vanI cluster	3003724	Strict	28.53	118.77	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.7850	0.1484	0.0666
batch02	ERR1713337	k141_508125	k141_508125_2 # 639 # 968 # 1 # ID=89727_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.336	qacJ	3007014	Strict	43.4	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.1521	0.6710	0.1769
batch02	ERR1713337	k141_417711	k141_417711_3 # 728 # 1258 # 1 # ID=89931_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.492	emrR	3000516	Perfect	100.0	100.00	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	nalidixic acid	yes	chromosome_like	0.4882	0.3746	0.1372
batch02	ERR1713337	k141_595094	k141_595094_2 # 113 # 3265 # 1 # ID=90008_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.323	adeF	3000777	Strict	41.91	99.15	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.6614	0.2476	0.0911
batch02	ERR1713337	k141_508402	k141_508402_5 # 3964 # 4281 # 1 # ID=90083_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.289	qacJ	3007014	Strict	43.88	98.13	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.9483	0.0378	0.0139
batch02	ERR1713337	k141_686663	k141_686663_2 # 567 # 899 # 1 # ID=91308_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.640	qacG	3007015	Strict	36.54	102.80	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.7317	0.1935	0.0748
batch02	ERR1713337	k141_686850	k141_686850_1 # 222 # 1046 # -1 # ID=91532_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.259	OXA-347	3001777	Perfect	100.0	100.00	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	yes	chromosome_like	0.4972	0.4663	0.0365
batch02	ERR1713337	k141_686850	k141_686850_2 # 1427 # 2653 # 1 # ID=91532_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.306	EreD	3004608	Strict	99.02	100.00	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin	yes	chromosome_like	0.4972	0.4663	0.0365
batch02	ERR1713337	k141_687042	k141_687042_1 # 371 # 1537 # 1 # ID=91799_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.374	tet(X)	3000205	Strict	99.74	100.00	glycylcycline; tetracycline antibiotic	antibiotic inactivation	tetracycline inactivation enzyme	tigecycline; tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	chromosome_like	0.7404	0.2414	0.0181
batch02	ERR1713337	k141_687381	k141_687381_1 # 3 # 1328 # -1 # ID=92244_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.562	vanW gene in vanI cluster	3003724	Strict	32.44	118.50	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.5518	0.3410	0.1072
batch02	ERR1713337	k141_419432	k141_419432_2 # 711 # 2057 # -1 # ID=92293_2;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.474	vanW gene in vanI cluster	3003724	Strict	30.51	120.11	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.8335	0.1267	0.0398
batch02	ERR1713337	k141_419478	k141_419478_6 # 3676 # 5022 # 1 # ID=92376_6;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.478	vanW gene in vanI cluster	3003724	Strict	29.61	120.11	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.8925	0.0801	0.0274
batch02	ERR1713337	k141_241550	k141_241550_105 # 100024 # 101415 # 1 # ID=92603_105;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.391	vanW gene in vanI cluster	3003724	Strict	31.94	124.13	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9543	0.0331	0.0127
batch02	ERR1713337	k141_61250	k141_61250_3 # 2396 # 5551 # 1 # ID=92899_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.610	adeF	3000777	Strict	43.67	99.24	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.9009	0.0686	0.0305
batch02	ERR1713337	k141_152761	k141_152761_2 # 787 # 1566 # 1 # ID=93442_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.454	OXA-333	3001521	Strict	96.54	94.89	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	yes	plasmid_like	0.2981	0.6136	0.0884
batch02	ERR1713337	k141_242379	k141_242379_4 # 2123 # 4081 # 1 # ID=93667_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.427	tetB(P)	3000195	Strict	36.31	100.00	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	chromosome_like	0.9349	0.0494	0.0157
batch02	ERR1713337	k141_512636	k141_512636_4 # 2265 # 4190 # 1 # ID=96226_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.383	tet(Q)	3000191	Strict	89.39	97.56	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	plasmid_like	0.0765	0.8183	0.1052
batch02	ERR1713337	k141_422382	k141_422382_3 # 1274 # 1612 # 1 # ID=96319_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.667	qacG	3007015	Strict	38.61	104.67	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	chromosome_like	0.5580	0.3250	0.1170
batch02	ERR1713337	k141_599880	k141_599880_26 # 26494 # 29628 # 1 # ID=96470_26;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.524	adeF	3000777	Strict	43.36	98.58	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.9084	0.0690	0.0226
batch02	ERR1713337	k141_423741	k141_423741_3 # 1801 # 3507 # 1 # ID=98231_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.559	vanW gene in vanI cluster	3003724	Strict	29.73	152.28	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9700	0.0226	0.0074
batch02	ERR1713337	k141_336313	k141_336313_4 # 1385 # 2599 # -1 # ID=99071_4;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.587	cmlA9	3005043	Perfect	100.0	100.00	phenicol antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	chloramphenicol	yes	plasmid_like	0.0037	0.9896	0.0067
batch02	ERR1713337	k141_156952	k141_156952_3 # 640 # 984 # 1 # ID=99345_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.333	qacG	3007015	Strict	47.12	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.0519	0.9079	0.0403
batch02	ERR1713337	k141_515292	k141_515292_3 # 1748 # 4441 # 1 # ID=99983_3;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.443	adeF	3000777	Strict	45.86	84.80	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.7774	0.1417	0.0809
batch02	ERR1713337	k141_425183	k141_425183_1 # 1 # 1020 # -1 # ID=100259_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.606	vanT gene in vanG cluster	3002972	Strict	33.62	47.75	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9294	0.0542	0.0164
batch02	ERR1713337	k141_605539	k141_605539_2 # 706 # 1638 # 1 # ID=104366_2;partial=01;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.547	vanY gene in vanA cluster	3002955	Strict	25.25	102.64	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.5859	0.2171	0.1970
batch02	ERR1713337	k141_250012	k141_250012_4 # 3675 # 4787 # -1 # ID=104393_4;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.429	vanT gene in vanG cluster	3002972	Strict	39.78	51.97	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.8733	0.1055	0.0212
batch02	ERR1713337	k141_696143	k141_696143_33 # 37212 # 38714 # 1 # ID=105003_33;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.553	vanW gene in vanI cluster	3003724	Strict	29.5	134.05	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9760	0.0167	0.0073
batch02	ERR1713337	k141_697133	k141_697133_3 # 1924 # 3114 # -1 # ID=106345_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.596	vanT gene in vanG cluster	3002972	Strict	35.54	55.62	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.7564	0.2043	0.0392
batch02	ERR1713337	k141_342053	k141_342053_4 # 4999 # 8169 # -1 # ID=107503_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.662	adeF	3000777	Strict	45.88	99.72	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.9611	0.0274	0.0115
batch02	ERR1713337	k141_163484	k141_163484_3 # 1372 # 2709 # 1 # ID=107995_3;partial=00;start_type=TTG;rbs_motif=AATAA;rbs_spacer=14bp;gc_cont=0.382	vanW gene in vanI cluster	3003724	Strict	29.88	119.30	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9374	0.0476	0.0150
batch02	ERR1713337	k141_72284	k141_72284_1 # 34 # 528 # 1 # ID=108353_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.345	nimJ	3007112	Strict	51.53	99.39	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	chromosome_like	0.8405	0.1155	0.0440
batch02	ERR1713337	k141_163809	k141_163809_3 # 1558 # 3477 # 1 # ID=108558_3;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.368	tet(36)	3000197	Strict	92.94	99.84	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	yes	virus_like	0.1365	0.3903	0.4733
batch02	ERR1713337	k141_73716	k141_73716_1 # 1 # 1020 # 1 # ID=110415_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.345	mefJ	3007049	Strict	98.82	85.39	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump		yes	chromosome_like	0.5319	0.3006	0.1675
batch02	ERR1713337	k141_344211	k141_344211_1 # 1 # 1737 # -1 # ID=110448_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.645	adeF	3000777	Strict	71.45	54.67	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.6020	0.2170	0.1811
batch02	ERR1713337	k141_612780	k141_612780_2 # 716 # 1555 # 1 # ID=114898_2;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.570	vanW gene in vanI cluster	3003724	Strict	39.44	74.80	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.6943	0.1954	0.1103
batch02	ERR1713337	k141_347937	k141_347937_2 # 407 # 886 # 1 # ID=115821_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604	vanY gene in vanB cluster	3002956	Strict	43.1	59.33	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.5564	0.2557	0.1879
batch02	ERR1713337	k141_169767	k141_169767_4 # 3907 # 5013 # -1 # ID=116932_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.548	vanW gene in vanI cluster	3003724	Strict	35.9	98.66	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.9731	0.0190	0.0079
batch02	ERR1713337	k141_172229	k141_172229_2 # 562 # 894 # -1 # ID=120295_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.514	qacL	3005098	Strict	99.09	100.00	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump		yes	plasmid_like	0.1146	0.6900	0.1953
batch02	ERR1713337	k141_172630	k141_172630_1 # 197 # 1042 # -1 # ID=120759_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	aadA6	3002606	Perfect	100.0	100.00	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	yes	plasmid_like	0.1009	0.6861	0.2130
batch02	ERR1713337	k141_442342	k141_442342_17 # 15387 # 18515 # 1 # ID=124007_17;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=3bp;gc_cont=0.407	adeF	3000777	Strict	45.73	98.39	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.8366	0.1304	0.0330
batch02	ERR1713337	k141_532014	k141_532014_1 # 2 # 886 # -1 # ID=124302_1;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.367	mphG	3003742	Strict	99.32	100.00	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin; clarithromycin; azithromycin	yes	chromosome_like	0.5002	0.2792	0.2205
batch02	ERR1713337	k141_354228	k141_354228_6 # 5888 # 7282 # 1 # ID=124752_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.515	vanY gene in vanB cluster	3002956	Strict	34.33	173.13	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.9739	0.0185	0.0076
batch02	ERR1713337	k141_443131	k141_443131_2 # 1151 # 1645 # 1 # ID=125070_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.335	lnuC	3002837	Strict	98.17	100.00	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	lincomycin	yes	plasmid_like	0.0879	0.5211	0.3910
batch02	ERR1713337	k141_620143	k141_620143_2 # 662 # 1354 # -1 # ID=125148_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=7bp;gc_cont=0.306	vanW gene in vanG cluster	3002965	Strict	36.08	81.85	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.6752	0.0967	0.2281
