seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_103810	3750	No terminal repeats	4	11	0.9247	NA	0	2.4910	NA	NA
k141_63987	3850	No terminal repeats	3	11	0.9236	NA	0	2.0602	NA	NA
k141_9352	9357	No terminal repeats	11	11	0.9235	NA	0	1.4399	NA	NA
k141_75925	1735	No terminal repeats	2	11	0.9235	NA	1	2.2747	G_tfc22;G_tfc23	NA
k141_168885	1129	No terminal repeats	3	11	0.9233	NA	1	1.5301	NA	NA
k141_82566	3940	No terminal repeats	5	11	0.9231	NA	0	2.5266	NA	NA
k141_154621	5205	No terminal repeats	5	11	0.9230	NA	0	1.7459	NA	NA
k141_2763	1482	No terminal repeats	2	11	0.9228	NA	2	2.1047	t4cp1;G_tfc5	NA
k141_45035	6695	No terminal repeats	5	11	0.9218	NA	0	1.7177	NA	NA
k141_176801	5189	No terminal repeats	7	11	0.9215	NA	0	0.9686	NA	NA
k141_149515	2120	No terminal repeats	3	11	0.9215	NA	2	3.0940	MOBP1	NA
k141_60329	10114	No terminal repeats	9	11	0.9214	NA	0	0.4547	NA	NA
k141_171635	2809	No terminal repeats	3	11	0.9209	NA	0	1.2486	NA	NA
k141_152342	4447	No terminal repeats	6	11	0.9208	NA	0	1.2501	NA	NA
k141_143902	1180	No terminal repeats	3	11	0.9200	NA	1	1.9808	T_virB10	NA
k141_171331	1262	No terminal repeats	2	11	0.9200	NA	1	0.9746	T_virB10	NA
k141_86888	7141	No terminal repeats	6	11	0.9197	NA	3	3.6934	F_traF;F_traH;F_traG	NA
k141_10654	2945	No terminal repeats	2	11	0.9193	NA	0	0.5357	NA	NA
k141_97161	14934	No terminal repeats	13	11	0.9192	NA	0	2.4681	NA	NA
k141_5184	12173	No terminal repeats	9	11	0.9182	NA	0	2.2104	NA	NF000272
k141_141298	1140	No terminal repeats	2	4	0.9178	NA	1	1.7183	NA	NA
k141_74641	3515	No terminal repeats	3	11	0.9178	NA	0	1.1268	NA	NA
k141_123778	2815	No terminal repeats	4	11	0.9175	NA	0	0.9781	NA	NA
k141_79842	6514	No terminal repeats	6	11	0.9175	NA	0	0.8593	NA	NA
k141_16914	3801	No terminal repeats	7	11	0.9174	NA	0	0.8525	NA	NA
k141_89380	2780	No terminal repeats	4	11	0.9174	NA	0	0.6209	NA	NA
k141_58020	3142	No terminal repeats	5	11	0.9173	NA	5	5.2138	t4cp1;t4cp1;G_tfc5;T_virB1;G_tfc3	NA
k141_121180	2692	No terminal repeats	2	11	0.9170	NA	0	1.7183	NA	NA
k141_29850	3133	No terminal repeats	4	11	0.9159	NA	0	0.8202	NA	NA
k141_4992	12877	No terminal repeats	9	11	0.9159	NA	0	2.8532	NA	NA
k141_113541	1673	No terminal repeats	2	11	0.9159	NA	1	1.7183	NA	NA
k141_47762	7928	No terminal repeats	9	11	0.9155	NA	0	1.4044	NA	NA
k141_106665	5814	No terminal repeats	4	11	0.9154	NA	0	1.5504	NA	NA
k141_4547	5786	No terminal repeats	6	11	0.9151	NA	0	2.9163	NA	NA
k141_147355	4276	No terminal repeats	6	11	0.9150	NA	0	1.4765	NA	NA
k141_77843	2949	No terminal repeats	4	11	0.9150	NA	0	0.7392	NA	NF040806
k141_1067	3063	No terminal repeats	3	11	0.9142	NA	0	1.1759	NA	NA
k141_15815	3775	No terminal repeats	3	11	0.9138	NA	0	0.9441	NA	NA
k141_66497	2098	No terminal repeats	4	11	0.9138	NA	1	1.7081	G_tfc24	NA
k141_24455	2541	No terminal repeats	4	11	0.9130	NA	0	2.2160	NA	NA
k141_99297	3068	No terminal repeats	4	11	0.9123	NA	0	0.8039	NA	NA
k141_5858	3109	No terminal repeats	3	11	0.9121	NA	0	1.6167	NA	NA
k141_176083	1283	No terminal repeats	1	11	0.9114	NA	1	1.2722	MOBQ	NA
k141_72135	4849	No terminal repeats	5	11	0.9100	NA	0	0.7661	NA	NA
k141_8765	3942	No terminal repeats	5	11	0.9095	NA	0	0.7010	NA	NA
k141_122475	16978	No terminal repeats	16	11	0.9076	NA	1	1.9618	NA	NA
k141_72468	2900	No terminal repeats	3	11	0.9067	NA	0	1.5057	NA	NA
k141_85460	9989	No terminal repeats	11	11	0.9065	NA	0	1.8106	NA	NA
k141_135732	5078	No terminal repeats	7	11	0.9061	NA	0	1.3613	NA	NA
k141_14852	4412	No terminal repeats	6	11	0.9052	NA	0	0.2687	NA	NA
k141_47515	1098	No terminal repeats	2	11	0.9045	NA	1	1.0515	NA	NA
k141_48456	4830	No terminal repeats	6	11	0.9040	NA	0	1.3109	NA	NA
k141_128130	4688	No terminal repeats	7	11	0.9034	NA	0	1.6167	NA	NA
k141_180383	3051	No terminal repeats	4	11	0.9027	NA	1	1.7183	NA	NA
k141_9384	5652	No terminal repeats	7	11	0.9026	NA	0	1.8925	NA	NA
k141_171919	7729	No terminal repeats	4	11	0.9022	NA	0	1.6649	NA	NA
k141_57658	3510	No terminal repeats	5	11	0.9022	NA	0	1.6986	NA	NA
k141_13285	3274	No terminal repeats	3	11	0.9012	NA	0	1.5689	NA	NA
k141_141917	3500	No terminal repeats	5	11	0.9005	NA	0	0.6979	NA	NA
k141_33689	4422	No terminal repeats	6	11	0.9004	NA	0	1.6496	NA	NA
k141_52057	5335	No terminal repeats	5	11	0.8987	NA	0	0.4325	NA	NA
k141_100008	4745	No terminal repeats	6	11	0.8987	NA	0	1.6069	NA	NA
k141_160292	1046	No terminal repeats	3	11	0.8985	NA	1	2.3037	NA	NA
k141_22202	4370	No terminal repeats	6	11	0.8965	NA	0	0.3596	NA	NA
k141_22671	1127	No terminal repeats	3	11	0.8959	NA	1	0.9625	T_virB9	NA
k141_28015	14807	No terminal repeats	16	11	0.8954	NA	0	1.3813	NA	NA
k141_131995	1663	No terminal repeats	3	11	0.8954	NA	1	1.5384	B_traF	NA
k141_169836	3766	No terminal repeats	4	11	0.8953	NA	1	0.9618	NA	NA
k141_173099	2560	No terminal repeats	3	11	0.8940	NA	0	0.6337	NA	NA
k141_57344	1020	No terminal repeats	3	11	0.8932	NA	2	3.0940	MOBP1	NA
k141_109356	3094	No terminal repeats	3	11	0.8926	NA	0	1.8007	NA	NA
k141_49264	2500	No terminal repeats	3	11	0.8922	NA	0	1.5057	NA	NA
k141_9130	2642	No terminal repeats	4	11	0.8922	NA	0	1.4963	NA	NA
k141_170073	8080	No terminal repeats	9	11	0.8913	NA	0	1.6225	NA	NA
k141_77727	4617	No terminal repeats	5	11	0.8910	NA	0	0.4918	NA	NA
k141_103037	5099	No terminal repeats	6	11	0.8908	NA	0	0.1520	NA	NA
k141_72103	2788	No terminal repeats	3	11	0.8907	NA	0	3.0987	NA	NA
k141_122202	3883	No terminal repeats	3	11	0.8901	NA	0	0.2791	NA	NA
k141_191934	2583	No terminal repeats	3	11	0.8894	NA	0	0.7392	NA	NF040806
k141_191016	3687	No terminal repeats	4	11	0.8885	NA	0	1.2578	NA	NA
k141_41182	3243	No terminal repeats	5	11	0.8874	NA	0	2.1134	NA	NA
k141_173780	4544	No terminal repeats	6	11	0.8873	NA	0	1.2113	NA	NA
k141_94067	4535	No terminal repeats	5	11	0.8870	NA	0	1.0073	NA	NA
k141_140212	3216	No terminal repeats	4	11	0.8862	NA	0	0.9858	NA	NA
k141_48411	3028	No terminal repeats	5	11	0.8859	NA	0	1.1639	NA	NA
k141_44902	4034	No terminal repeats	3	11	0.8843	NA	0	1.3498	NA	NA
k141_189370	2757	No terminal repeats	4	11	0.8828	NA	0	1.4825	NA	NA
k141_187538	1367	No terminal repeats	4	11	0.8825	NA	1	1.7894	NA	NA
k141_33186	5575	No terminal repeats	4	11	0.8823	NA	0	0.7862	NA	NA
k141_98245	16092	No terminal repeats	16	11	0.8819	NA	3	2.5581	F_traH;F_traF;F_traW	NA
k141_75476	3034	No terminal repeats	4	11	0.8810	NA	0	1.2605	NA	NA
k141_130049	5629	No terminal repeats	6	11	0.8805	NA	0	1.9382	NA	NA
k141_59491	3041	No terminal repeats	4	11	0.8801	NA	0	0.1293	NA	NA
k141_133735	4132	No terminal repeats	5	11	0.8800	NA	0	0.2409	NA	NA
k141_180818	2706	No terminal repeats	4	11	0.8796	NA	0	1.7183	NA	NA
k141_67218	3395	No terminal repeats	5	11	0.8770	NA	0	0.1993	NA	NA
k141_53048	7555	No terminal repeats	9	11	0.8769	NA	0	2.0686	NA	NA
k141_126928	2760	No terminal repeats	3	11	0.8767	NA	0	0.8621	NA	NA
k141_142028	4806	No terminal repeats	8	11	0.8765	NA	0	0.5220	NA	NA
k141_191808	5518	No terminal repeats	6	11	0.8761	NA	0	1.1570	NA	NA
k141_93355	7338	No terminal repeats	10	11	0.8758	NA	0	1.0283	NA	NA
k141_37982	3496	No terminal repeats	4	11	0.8744	NA	1	2.1449	NA	NA
k141_107987	3877	No terminal repeats	5	11	0.8740	NA	0	1.2016	NA	NA
k141_54668	4207	No terminal repeats	6	11	0.8739	NA	0	0.3080	NA	NA
k141_142333	2788	No terminal repeats	3	11	0.8737	NA	2	3.2340	T_virB8;T_virB9	NA
k141_175765	3457	No terminal repeats	5	11	0.8732	NA	0	1.4489	NA	NA
k141_136238	2649	No terminal repeats	4	11	0.8731	NA	0	1.0307	NA	NA
k141_69951	1843	No terminal repeats	2	11	0.8728	NA	1	0.9724	virb4	NA
k141_118058	3390	No terminal repeats	5	11	0.8726	NA	0	3.8569	NA	NA
k141_50634	3379	No terminal repeats	3	11	0.8725	NA	0	0.5792	NA	NA
k141_178822	16241	No terminal repeats	21	11	0.8717	NA	0	1.3826	NA	NA
k141_85254	4550	No terminal repeats	5	11	0.8717	NA	0	1.2123	NA	NA
k141_72972	5748	No terminal repeats	5	11	0.8715	NA	0	1.0805	NA	NA
k141_62507	2569	No terminal repeats	3	11	0.8710	NA	0	0.4978	NA	NA
k141_108663	3564	No terminal repeats	3	11	0.8707	NA	0	1.7140	NA	NA
k141_145320	1352	No terminal repeats	3	11	0.8700	NA	1	1.3758	MOBP1	NA
k141_174000	2846	No terminal repeats	4	11	0.8697	NA	0	1.0748	NA	NA
k141_191672	5762	No terminal repeats	8	11	0.8687	NA	0	0.8851	NA	NA
k141_75670	12789	No terminal repeats	12	11	0.8685	NA	0	0.8392	NA	NA
k141_9145	2599	No terminal repeats	3	11	0.8673	NA	0	0.1220	NA	NA
k141_63779	11093	No terminal repeats	10	11	0.8672	NA	0	0.7634	NA	NA
k141_110377	5022	No terminal repeats	4	11	0.8665	NA	0	2.1215	NA	NA
k141_183515	7988	No terminal repeats	8	11	0.8655	NA	0	3.1491	NA	NA
k141_159970	2985	No terminal repeats	4	11	0.8654	NA	0	1.3959	NA	NA
k141_9866	4467	No terminal repeats	4	11	0.8640	NA	0	0.3163	NA	NA
k141_3795	6485	No terminal repeats	7	11	0.8639	NA	0	0.8886	NA	NA
k141_130420	5030	No terminal repeats	6	11	0.8639	NA	0	0.9852	NA	NA
k141_18058	6001	No terminal repeats	6	11	0.8639	NA	0	0.6558	NA	NA
k141_93138	4419	No terminal repeats	5	11	0.8635	NA	0	0.2900	NA	NA
k141_158739	3735	No terminal repeats	6	11	0.8630	NA	1	1.3266	NA	NA
k141_185150	5868	No terminal repeats	6	11	0.8628	NA	0	1.3800	NA	NA
k141_164218	11051	No terminal repeats	13	11	0.8624	NA	0	0.8399	NA	NA
k141_27744	3923	No terminal repeats	4	11	0.8623	NA	0	0.3163	NA	NA
k141_90388	6188	No terminal repeats	8	11	0.8621	NA	0	0.6156	NA	NA
k141_25684	8001	No terminal repeats	5	11	0.8617	NA	0	1.3559	NA	NA
k141_41217	2800	No terminal repeats	4	11	0.8616	NA	0	0.3936	NA	NA
k141_104088	5049	No terminal repeats	4	11	0.8606	NA	0	1.5868	NA	NA
k141_98609	6993	No terminal repeats	8	11	0.8602	NA	0	3.1430	NA	NA
k141_122473	3471	No terminal repeats	3	11	0.8602	NA	0	0.9349	NA	NA
k141_57944	6479	No terminal repeats	6	11	0.8602	NA	0	0.8726	NA	NA
k141_72330	10635	No terminal repeats	10	11	0.8599	NA	0	2.3271	NA	NF000272
k141_125196	7530	No terminal repeats	9	11	0.8592	NA	0	1.6473	NA	NA
k141_21392	2788	No terminal repeats	5	11	0.8588	NA	0	0.7327	NA	NA
k141_5956	4946	No terminal repeats	8	11	0.8585	NA	0	0.4821	NA	NA
k141_3529	6888	No terminal repeats	7	11	0.8585	NA	0	0.5150	NA	NA
k141_74490	10808	No terminal repeats	11	11	0.8580	NA	0	1.0099	NA	NA
k141_110372	5651	No terminal repeats	7	11	0.8572	NA	0	0.9596	NA	NA
k141_22271	4354	No terminal repeats	4	11	0.8561	NA	0	0.6337	NA	NA
k141_37568	4745	No terminal repeats	5	11	0.8556	NA	0	0.5881	NA	NA
k141_148900	5801	No terminal repeats	8	11	0.8547	NA	0	0.5069	NA	NA
k141_39447	5414	No terminal repeats	4	11	0.8547	NA	0	1.2123	NA	NA
k141_54916	1694	No terminal repeats	3	11	0.8536	NA	1	0.5809	NA	NA
k141_76746	4134	No terminal repeats	4	11	0.8535	NA	0	0.5422	NA	NA
k141_74660	3249	No terminal repeats	3	11	0.8522	NA	0	0.3550	NA	NA
k141_147244	7942	No terminal repeats	8	11	0.8521	NA	0	0.5881	NA	NA
k141_127258	3657	No terminal repeats	4	11	0.8513	NA	0	0.5890	NA	NA
k141_40076	4841	No terminal repeats	4	11	0.8494	NA	0	1.0152	NA	NA
k141_113862	1006	No terminal repeats	2	11	0.8490	NA	1	1.9808	T_virB10	NA
k141_161145	1186	No terminal repeats	3	11	0.8482	NA	1	1.4332	F_traV	NA
k141_131398	13595	No terminal repeats	15	11	0.8478	NA	0	1.0589	NA	NA
k141_98592	1087	No terminal repeats	1	11	0.8476	NA	1	0.9724	virb4	NA
k141_16876	5096	No terminal repeats	5	11	0.8475	NA	0	1.8322	NA	NA
k141_190634	3498	No terminal repeats	3	11	0.8469	NA	1	2.1646	G_tfc7	NA
k141_188419	4103	No terminal repeats	6	11	0.8466	NA	0	1.3498	NA	NA
k141_177434	9126	No terminal repeats	11	11	0.8462	NA	0	2.5537	NA	NA
k141_45014	4182	No terminal repeats	5	11	0.8460	NA	0	0.8042	NA	NA
k141_33180	12836	No terminal repeats	13	11	0.8459	NA	0	0.7807	NA	NA
k141_67476	5229	No terminal repeats	5	11	0.8455	NA	0	1.3166	NA	NA
k141_12557	6134	No terminal repeats	6	11	0.8453	NA	0	0.5005	NA	NA
k141_50752	13349	No terminal repeats	14	11	0.8450	NA	0	1.0670	NA	NA
k141_49837	11892	No terminal repeats	12	11	0.8447	NA	0	3.8225	NA	NA
k141_29168	3747	No terminal repeats	5	11	0.8438	NA	0	1.2603	NA	NA
k141_93801	3286	No terminal repeats	3	11	0.8433	NA	1	0.9502	NA	NA
k141_122113	5841	No terminal repeats	5	11	0.8433	NA	0	0.3163	NA	NA
k141_97666	2700	No terminal repeats	3	11	0.8429	NA	0	1.5890	NA	NA
k141_59595	3400	No terminal repeats	3	11	0.8428	NA	0	0.7730	NA	NA
k141_15498	1523	No terminal repeats	1	11	0.8428	NA	1	1.7114	NA	NA
k141_157647	9612	No terminal repeats	14	11	0.8423	NA	0	0.5642	NA	NA
k141_162327	2920	No terminal repeats	3	11	0.8420	NA	0	0.4823	NA	NA
k141_139975	5615	No terminal repeats	7	11	0.8420	NA	0	1.5543	NA	NA
k141_108881	5249	No terminal repeats	5	11	0.8419	NA	0	1.4045	NA	NA
k141_74742	2839	No terminal repeats	3	11	0.8406	NA	0	1.2194	NA	NA
k141_23215	4748	No terminal repeats	7	11	0.8404	NA	0	0.3300	NA	NA
k141_79304	2995	No terminal repeats	3	11	0.8403	NA	0	0.7945	NA	NA
k141_170340	2120	No terminal repeats	2	11	0.8397	NA	1	2.1838	NA	NA
k141_168600	8401	No terminal repeats	10	11	0.8382	NA	0	1.9065	NA	NA
k141_17338	2691	No terminal repeats	4	11	0.8382	NA	0	0.5353	NA	NA
k141_122284	5333	No terminal repeats	3	11	0.8377	NA	0	0.7303	NA	NA
k141_148971	3073	No terminal repeats	5	11	0.8375	NA	0	0.3099	NA	NA
k141_40357	5301	No terminal repeats	5	11	0.8357	NA	0	1.6148	NA	NA
k141_150902	2898	No terminal repeats	3	11	0.8357	NA	0	0.5398	NA	NA
k141_153599	7054	No terminal repeats	7	11	0.8355	NA	0	0.5002	NA	NA
k141_96590	3065	No terminal repeats	6	11	0.8354	NA	0	0.4251	NA	NA
k141_20363	3675	No terminal repeats	3	11	0.8353	NA	0	0.7866	NA	NA
k141_95688	1282	No terminal repeats	2	11	0.8353	NA	1	1.5384	B_traF	NA
k141_12753	4745	No terminal repeats	6	11	0.8321	NA	0	0.4227	NA	NF000402
k141_52910	7707	No terminal repeats	9	11	0.8313	NA	0	0.9154	NA	NA
k141_124962	3866	No terminal repeats	4	11	0.8308	NA	0	0.4938	NA	NA
k141_71070	3158	No terminal repeats	5	11	0.8306	NA	0	1.6248	NA	NA
k141_160860	4305	No terminal repeats	5	11	0.8303	NA	0	1.5952	NA	NA
k141_84694	3810	No terminal repeats	4	11	0.8299	NA	0	0.5527	NA	NA
k141_181363	3900	No terminal repeats	4	11	0.8294	NA	0	1.6530	NA	NA
k141_9545	4838	No terminal repeats	4	11	0.8276	NA	0	0.1469	NA	NA
k141_152713	16611	No terminal repeats	12	11	0.8266	NA	0	0.9568	NA	NA
k141_80060	2910	No terminal repeats	3	11	0.8256	NA	0	0.8490	NA	NA
k141_160774	4203	No terminal repeats	4	11	0.8245	NA	0	0.3204	NA	NA
k141_174217	6294	No terminal repeats	8	11	0.8244	NA	0	0.8758	NA	NA
k141_30749	16455	No terminal repeats	11	11	0.8237	NA	0	0.3218	NA	NA
k141_26339	3867	No terminal repeats	5	11	0.8232	NA	1	1.1636	t4cp1	NA
k141_154021	5418	No terminal repeats	6	11	0.8207	NA	0	0.3435	NA	NA
k141_72199	3336	No terminal repeats	5	11	0.8204	NA	0	1.8886	NA	NA
k141_128021	1315	No terminal repeats	3	11	0.8195	NA	1	1.1528	F_trbC	NA
k141_162450	20082	No terminal repeats	16	11	0.8192	NA	0	1.9599	NA	NF000272
k141_58865	2839	No terminal repeats	6	11	0.8181	NA	0	0.2233	NA	NA
k141_64511	1075	No terminal repeats	3	11	0.8181	NA	1	1.2138	T_virB6	NA
k141_58875	2797	No terminal repeats	2	11	0.8179	NA	0	1.1865	NA	NA
k141_132971	3751	No terminal repeats	4	11	0.8175	NA	0	0.3480	NA	NA
k141_84304	2823	No terminal repeats	4	11	0.8173	NA	0	1.2268	NA	NA
k141_57474	11981	No terminal repeats	14	11	0.8164	NA	0	1.6330	NA	NF033135
k141_17765	3303	No terminal repeats	3	11	0.8150	NA	0	1.1097	NA	NA
k141_179924	3108	No terminal repeats	3	11	0.8145	NA	0	1.3229	NA	NA
k141_184450	3146	No terminal repeats	5	11	0.8135	NA	0	0.4979	NA	NA
k141_132236	3078	No terminal repeats	2	11	0.8134	NA	0	0.2301	NA	NA
k141_154378	3505	No terminal repeats	6	11	0.8123	NA	0	0.1963	NA	NA
k141_71808	4030	No terminal repeats	6	11	0.8120	NA	0	0.8557	NA	NA
k141_102350	4316	No terminal repeats	5	11	0.8114	NA	0	1.1490	NA	NA
k141_173766	6464	No terminal repeats	6	11	0.8106	NA	0	0.5272	NA	NA
k141_98580	4727	No terminal repeats	7	11	0.8095	NA	0	0.6067	NA	NA
k141_57724	5223	No terminal repeats	5	11	0.8093	NA	0	0.1994	NA	NA
k141_169482	11329	No terminal repeats	8	11	0.8091	NA	0	0.9280	NA	NA
k141_72449	3447	No terminal repeats	5	11	0.8086	NA	0	0.4378	NA	NA
k141_152683	4886	No terminal repeats	3	11	0.8085	NA	0	0.5881	NA	NA
k141_182439	6819	No terminal repeats	8	11	0.8075	NA	0	0.5612	NA	NA
k141_100052	5166	No terminal repeats	5	11	0.8065	NA	0	1.0377	NA	NA
k141_180268	2888	No terminal repeats	4	11	0.8056	NA	0	0.4547	NA	NA
k141_121089	3977	No terminal repeats	4	11	0.8055	NA	0	0.7528	NA	NA
k141_29542	3762	No terminal repeats	6	11	0.8051	NA	0	0.5984	NA	NA
k141_2868	3998	No terminal repeats	5	11	0.8051	NA	0	0.8116	NA	NA
k141_186126	1204	No terminal repeats	2	11	0.8045	NA	1	1.2063	F_traU	NA
k141_131655	2547	No terminal repeats	4	11	0.8043	NA	0	0.5353	NA	NA
k141_104282	13846	No terminal repeats	15	11	0.8039	NA	0	0.6998	NA	NA
k141_25285	5751	No terminal repeats	7	11	0.8035	NA	0	1.1006	NA	NA
k141_128394	4232	No terminal repeats	4	11	0.8033	NA	0	1.5529	NA	NA
k141_128399	2991	No terminal repeats	4	11	0.8031	NA	0	0.9786	NA	NA
k141_49059	8870	No terminal repeats	11	11	0.8026	NA	0	1.5959	NA	NA
k141_119818	4030	No terminal repeats	6	11	0.8025	NA	0	1.1938	NA	NA
k141_72098	3853	No terminal repeats	5	11	0.8025	NA	0	0.2339	NA	NA
k141_69384	2652	No terminal repeats	3	11	0.8022	NA	0	0.3719	NA	NA
k141_70740	3083	No terminal repeats	3	11	0.8021	NA	0	1.0793	NA	NA
k141_131966	1097	No terminal repeats	2	11	0.8014	NA	1	1.1997	F_traB	NA
k141_73381	3004	No terminal repeats	4	11	0.8011	NA	0	1.2795	NA	NA
k141_161593	3063	No terminal repeats	3	11	0.8005	NA	0	0.8851	NA	NA
k141_47457	3627	No terminal repeats	6	11	0.7993	NA	0	1.3054	NA	NA
k141_125144	2860	No terminal repeats	3	11	0.7983	NA	0	1.0068	NA	NA
k141_69953	2856	No terminal repeats	5	11	0.7975	NA	0	0.2409	NA	NA
k141_24294	3465	No terminal repeats	5	11	0.7967	NA	0	0.9183	NA	NF000456
k141_12072	2772	No terminal repeats	5	11	0.7963	NA	0	0.2337	NA	NA
k141_125819	2554	No terminal repeats	3	11	0.7959	NA	0	0.6376	NA	NA
k141_38515	2660	No terminal repeats	2	11	0.7957	NA	0	0.2848	NA	NA
k141_42668	3465	No terminal repeats	5	11	0.7940	NA	0	0.6253	NA	NA
k141_25439	6438	No terminal repeats	7	11	0.7933	NA	0	0.1864	NA	NA
k141_102520	3631	No terminal repeats	3	11	0.7931	NA	0	0.2709	NA	NA
k141_122266	3149	No terminal repeats	7	11	0.7931	NA	0	1.0608	NA	NA
k141_172707	3422	No terminal repeats	5	11	0.7919	NA	0	1.2479	NA	NA
k141_71877	15165	No terminal repeats	17	11	0.7916	NA	0	1.7066	NA	NA
k141_146106	8768	No terminal repeats	9	11	0.7909	NA	0	0.6661	NA	NA
k141_103792	4347	No terminal repeats	4	11	0.7907	NA	0	0.1837	NA	NA
k141_107282	3129	No terminal repeats	3	11	0.7903	NA	0	0.3191	NA	NA
k141_145685	7191	No terminal repeats	10	11	0.7902	NA	0	0.2233	NA	NA
k141_184739	2745	No terminal repeats	5	11	0.7901	NA	0	1.5114	NA	NA
k141_163404	5731	No terminal repeats	5	11	0.7894	NA	0	0.5612	NA	NA
k141_85375	4183	No terminal repeats	5	11	0.7892	NA	0	1.1171	NA	NA
k141_164680	9000	No terminal repeats	7	11	0.7891	NA	0	0.8196	NA	NA
k141_126139	4739	No terminal repeats	3	11	0.7881	NA	0	1.2879	NA	NA
k141_156653	2739	No terminal repeats	5	11	0.7876	NA	0	0.1864	NA	NA
k141_104583	1460	No terminal repeats	3	11	0.7871	NA	1	1.5384	B_traF	NA
k141_25407	8567	No terminal repeats	9	11	0.7866	NA	0	1.1929	NA	NA
k141_163797	7752	No terminal repeats	4	11	0.7862	NA	0	0.7945	NA	NA
k141_168569	3501	No terminal repeats	4	11	0.7857	NA	0	0.6683	NA	NA
k141_29449	1405	No terminal repeats	3	11	0.7854	NA	1	1.4636	F_traE	NA
k141_50004	4067	No terminal repeats	6	11	0.7852	NA	0	0.3300	NA	NA
k141_172172	6308	No terminal repeats	7	11	0.7852	NA	0	1.4429	NA	NA
k141_164836	5550	No terminal repeats	7	11	0.7849	NA	0	1.0486	NA	NA
k141_75006	6173	No terminal repeats	4	11	0.7834	NA	0	1.2086	NA	NA
k141_175326	1193	No terminal repeats	2	11	0.7828	NA	1	0.9769	T_virB9	NA
k141_157612	2630	No terminal repeats	5	11	0.7813	NA	0	0.3614	NA	NA
k141_96375	6401	No terminal repeats	9	11	0.7803	NA	0	0.4218	NA	NA
k141_75780	3130	No terminal repeats	5	11	0.7791	NA	0	0.8802	NA	NA
k141_27937	2792	No terminal repeats	3	11	0.7791	NA	0	0.5272	NA	NA
k141_57036	4798	No terminal repeats	6	11	0.7788	NA	0	0.9625	NA	NA
k141_9433	4118	No terminal repeats	7	11	0.7788	NA	0	0.2409	NA	NA
k141_36102	2632	No terminal repeats	5	11	0.7784	NA	0	0.2050	NA	NA
k141_186552	2632	No terminal repeats	4	11	0.7783	NA	0	0.2520	NA	NA
k141_1048	1672	No terminal repeats	1	11	0.7773	NA	1	1.0670	t4cp1	NA
k141_184364	4626	No terminal repeats	4	11	0.7768	NA	0	0.4504	NA	NA
k141_60723	7503	No terminal repeats	8	11	0.7762	NA	0	0.9192	NA	NF033135
k141_150861	3412	No terminal repeats	3	11	0.7759	NA	0	0.8338	NA	NA
k141_85802	3632	No terminal repeats	4	11	0.7759	NA	0	0.3554	NA	NA
k141_31406	2563	No terminal repeats	4	11	0.7757	NA	0	0.2308	NA	NA
k141_98235	3994	No terminal repeats	5	11	0.7750	NA	0	1.0841	NA	NA
k141_2956	3214	No terminal repeats	3	11	0.7741	NA	0	0.2011	NA	NA
k141_79416	2892	No terminal repeats	2	11	0.7727	NA	0	0.3049	NA	NA
k141_50076	11953	No terminal repeats	2	11	0.7726	NA	0	1.0568	NA	NA
k141_19457	1047	No terminal repeats	2	11	0.7726	NA	1	1.0862	NA	NA
k141_189203	3510	No terminal repeats	6	11	0.7718	NA	0	1.0672	NA	NA
k141_60966	5154	No terminal repeats	6	11	0.7701	NA	0	0.5549	NA	NA
k141_161285	2835	No terminal repeats	4	11	0.7700	NA	0	0.7051	NA	NA
k141_29970	8315	No terminal repeats	5	11	0.7693	NA	0	0.2241	NA	NF000272
k141_172599	5893	No terminal repeats	5	11	0.7692	NA	0	0.6353	NA	NA
k141_157610	3244	No terminal repeats	5	11	0.7682	NA	0	0.4314	NA	NA
k141_15500	5792	No terminal repeats	4	11	0.7682	NA	0	0.6192	NA	NA
k141_79591	5417	No terminal repeats	6	11	0.7682	NA	0	1.1946	NA	NA
k141_66745	2860	No terminal repeats	3	11	0.7667	NA	0	0.6179	NA	NA
k141_163709	4980	No terminal repeats	4	11	0.7663	NA	0	0.1815	NA	NA
k141_131071	5091	No terminal repeats	7	11	0.7659	NA	0	0.6051	NA	NF033135
k141_121441	6760	No terminal repeats	7	11	0.7656	NA	0	2.0844	NA	NA
k141_79978	2836	No terminal repeats	4	11	0.7636	NA	0	0.1751	NA	NA
k141_22364	3202	No terminal repeats	4	11	0.7620	NA	0	0.3344	NA	NA
k141_154900	5963	No terminal repeats	8	11	0.7619	NA	0	0.6379	NA	NA
k141_25976	8005	No terminal repeats	8	11	0.7617	NA	0	0.1499	NA	NA
k141_159780	3056	No terminal repeats	6	11	0.7616	NA	0	1.5924	NA	NA
k141_119965	5752	No terminal repeats	3	11	0.7611	NA	0	1.0704	NA	NF040806
k141_115755	3962	No terminal repeats	7	11	0.7603	NA	0	0.4741	NA	NA
k141_141313	2869	No terminal repeats	2	11	0.7601	NA	0	0.5266	NA	NA
k141_91596	5942	No terminal repeats	5	11	0.7595	NA	0	0.1471	NA	NA
k141_121762	6306	No terminal repeats	6	11	0.7588	NA	0	0.6179	NA	NA
k141_165248	5136	No terminal repeats	3	11	0.7587	NA	0	1.6764	NA	NA
