set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
RM2016_batch03_global10	ERR1713385	k141_656811	k141_656811_2 # 118 # 954 # -1 # ID=76498_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;gc_cont=0.545	aadA16	3002616	Strict	98.15	98.93	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_120025	k141_120025_2 # 505 # 3666 # -1 # ID=77045_2;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.372	adeF	3000777	Strict	42.76	99.43	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_657332	k141_657332_2 # 353 # 1159 # -1 # ID=77226_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	aadA7	3002607	Strict	98.49	101.13	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_484576	k141_484576_2 # 317 # 1243 # -1 # ID=77654_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.341	vanY gene in vanM cluster	3002961	Strict	40.69	132.19	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_54010	k141_54010_1 # 116 # 940 # -1 # ID=77796_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.259	OXA-347	3001777	Strict	99.64	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_658007	k141_658007_1 # 38 # 670 # 1 # ID=78230_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.496	CRP	3000518	Strict	99.52	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; oxacillin; norfloxacin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_486532	k141_486532_1 # 2 # 1054 # -1 # ID=80375_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.447	vanT gene in vanG cluster	3002972	Strict	39.7	49.3	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_123232	k141_123232_2 # 278 # 1273 # 1 # ID=83859_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.234	vanT gene in vanG cluster	3002972	Strict	42.02	46.49	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_123232	k141_123232_3 # 1260 # 2393 # 1 # ID=83859_3;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.253	vanT gene in vanG cluster	3002972	Strict	46.72	52.95	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_490111	k141_490111_1 # 3 # 374 # 1 # ID=85256_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.605	vanY gene in vanB cluster	3002956	Strict	43.1	45.9	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_491040	k141_491040_2 # 1083 # 1580 # 1 # ID=86797_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.544	dfrA21	3003017	Perfect	100.0	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_491041	k141_491041_2 # 842 # 1726 # -1 # ID=86803_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.365	mphE	3003741	Perfect	100.0	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_491041	k141_491041_3 # 1782 # 3257 # -1 # ID=86803_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.399	msrE	3003109	Perfect	100.0	100.0	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	erythromycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_233521	k141_233521_2 # 846 # 1175 # -1 # ID=86847_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.518	Klebsiella pneumoniae KpnF	3004583	Strict	84.4	100.0	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_233521	k141_233521_3 # 1162 # 1527 # -1 # ID=86847_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.423	Klebsiella pneumoniae KpnE	3004580	Strict	82.2	100.83	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_234954	k141_234954_2 # 1050 # 4160 # 1 # ID=88845_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.609	adeF	3000777	Strict	43.47	97.92	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_235731	k141_235731_5 # 5796 # 7439 # 1 # ID=89831_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.495	eptA	3003576	Strict	99.82	100.0	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	polymyxin B	True	plasmid_like		0.9148	
RM2016_batch03_global10	ERR1713385	k141_667544	k141_667544_2 # 464 # 1498 # 1 # ID=90238_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	vanT gene in vanG cluster	3002972	Strict	35.47	48.46	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_236005	k141_236005_1 # 131 # 754 # -1 # ID=90263_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.359	catS	3002688	Strict	98.17	126.22	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	azidamfenicol; chloramphenicol; thiamphenicol	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_554809	k141_554809_4 # 3689 # 4624 # -1 # ID=90670_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.516	ANT(3'')-IIa	3004089	Strict	87.66	96.28	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	True	plasmid_like		0.953	
RM2016_batch03_global10	ERR1713385	k141_236599	k141_236599_2 # 367 # 1188 # 1 # ID=91100_2;partial=01;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.446	vanW gene in vanI cluster	3003724	Strict	43.85	73.46	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_126872	k141_126872_3 # 950 # 2095 # 1 # ID=91282_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.373	vanT gene in vanG cluster	3002972	Strict	33.24	53.51	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_324795	k141_324795_1 # 1 # 783 # -1 # ID=91570_1;partial=10;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=14bp;gc_cont=0.479	vanY gene in vanG cluster	3002959	Strict	32.33	93.55	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_325188	k141_325188_3 # 1052 # 2170 # 1 # ID=92079_3;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.647	vanT gene in vanG cluster	3002972	Strict	34.42	52.39	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_669217	k141_669217_2 # 472 # 1002 # -1 # ID=92404_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.540	emrR	3000516	Strict	94.86	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	nalidixic acid	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_325753	k141_325753_1 # 313 # 1494 # -1 # ID=92785_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.266	poxtA	3004470	Strict	47.42	72.51	tetracycline antibiotic; oxazolidinone antibiotic; phenicol antibiotic	antibiotic target protection	Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins	tetracycline; doxycycline; linezolid; chloramphenicol; florfenicol	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_65607	k141_65607_2 # 905 # 1318 # 1 # ID=93537_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.655	FosI	3007370	Strict	71.76	102.24	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	fosfomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_496786	k141_496786_5 # 1654 # 2901 # 1 # ID=94326_5;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.443	vanY gene in vanB cluster	3002956	Strict	48.48	154.85	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	True	plasmid_like		0.8073	
RM2016_batch03_global10	ERR1713385	k141_670938	k141_670938_1 # 3 # 635 # 1 # ID=94956_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	vanY gene in vanB cluster	3002956	Strict	38.46	78.36	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_240165	k141_240165_2 # 803 # 1129 # 1 # ID=95753_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.514	qacJ	3007014	Strict	45.28	100.93	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_328302	k141_328302_5 # 4732 # 5064 # 1 # ID=96191_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.438	qacJ	3007014	Strict	43.27	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_129558	k141_129558_3 # 2060 # 3259 # 1 # ID=96836_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=14bp;gc_cont=0.488	vanT gene in vanG cluster	3002972	Strict	35.66	56.04	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_241108	k141_241108_1 # 257 # 1459 # -1 # ID=96956_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.413	tet(H)	3000175	Perfect	100.0	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_129683	k141_129683_1 # 1 # 2394 # -1 # ID=97079_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	vanT gene in vanG cluster	3002972	Strict	36.28	112.08	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_414580	k141_414580_2 # 407 # 1234 # 1 # ID=98776_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.500	OXA-2	3001397	Perfect	100.0	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; ceftazidime; amoxicillin; meropenem; ampicillin; cefalotin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_242898	k141_242898_2 # 910 # 1230 # -1 # ID=99258_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.364	qacJ	3007014	Strict	38.1	99.07	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_674673	k141_674673_2 # 456 # 785 # 1 # ID=99793_2;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.397	qacJ	3007014	Strict	37.74	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_70392	k141_70392_14 # 10377 # 10787 # -1 # ID=100007_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.550	FosI	3007370	Strict	65.15	101.49	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	fosfomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_131514	k141_131514_2 # 90 # 1184 # -1 # ID=100781_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.638	vanG	3002909	Strict	39.71	104.3	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_332004	k141_332004_5 # 3816 # 4616 # -1 # ID=100839_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.469	OXA-46	3001797	Perfect	100.0	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	True	plasmid_like		0.9193	
RM2016_batch03_global10	ERR1713385	k141_416095	k141_416095_26 # 26562 # 26903 # -1 # ID=100859_26;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.444	qacG	3007015	Strict	46.15	105.61	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_416885	k141_416885_2 # 654 # 1499 # -1 # ID=101863_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	aadA6	3002606	Strict	99.64	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_333393	k141_333393_2 # 462 # 1127 # -1 # ID=102783_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	vanY gene in vanG cluster	3002959	Strict	47.03	79.21	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_560126	k141_560126_1 # 2 # 1072 # -1 # ID=103053_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.495	EreA	3000361	Strict	96.08	87.93	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin; roxithromycin; clarithromycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_417869	k141_417869_1 # 396 # 1196 # 1 # ID=103174_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.493	OXA-205	3001483	Perfect	100.0	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_74813	k141_74813_1 # 350 # 1219 # 1 # ID=105771_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.493	vanW gene in vanI cluster	3003724	Strict	43.66	77.48	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_505020	k141_505020_1 # 172 # 1296 # -1 # ID=106250_1;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.535	vanT gene in vanG cluster	3002972	Strict	36.51	52.53	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_420258	k141_420258_2 # 721 # 1539 # -1 # ID=106275_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.260	vanW gene in vanG cluster	3002965	Strict	55.19	96.8	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_75367	k141_75367_2 # 186 # 1373 # -1 # ID=106430_2;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.651	vanT gene in vanG cluster	3002972	Strict	37.53	55.48	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_134431	k141_134431_4 # 2668 # 3894 # 1 # ID=106569_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.526	mdtG	3001329	Strict	99.51	100.0	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	fosfomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_561752	k141_561752_3 # 4165 # 5037 # 1 # ID=106837_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.491	vanY gene in vanB cluster	3002956	Strict	34.56	108.21	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_75824	k141_75824_1 # 1 # 852 # 1 # ID=107038_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.616	vanY gene in vanB cluster	3002956	Strict	37.89	105.6	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_561865	k141_561865_3 # 1702 # 2733 # 1 # ID=107066_3;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.588	vanW gene in vanI cluster	3003724	Strict	43.68	92.23	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_421173	k141_421173_1 # 703 # 1359 # 1 # ID=107506_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.438	QnrS2	3002791	Perfect	100.0	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_249411	k141_249411_1 # 2 # 1735 # 1 # ID=107948_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.635	adeF	3000777	Strict	72.1	54.58	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_337451	k141_337451_1 # 2 # 1141 # 1 # ID=107974_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.489	vanW gene in vanI cluster	3003724	Strict	38.16	101.61	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_76652	k141_76652_1 # 2 # 1129 # -1 # ID=107980_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.319	vanW gene in vanI cluster	3003724	Strict	29.86	100.8	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_250237	k141_250237_2 # 1232 # 4396 # 1 # ID=109100_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.442	adeF	3000777	Strict	59.05	99.53	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	True	plasmid_like		0.9632	
RM2016_batch03_global10	ERR1713385	k141_683568	k141_683568_1 # 2 # 565 # 1 # ID=110949_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362	vanW gene in vanI cluster	3003724	Strict	49.33	50.13	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_683924	k141_683924_1 # 2 # 2317 # -1 # ID=111444_1;partial=10;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=8bp;gc_cont=0.449	vanT gene in vanG cluster	3002972	Strict	36.42	108.43	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_79911	k141_79911_5 # 3030 # 4187 # 1 # ID=112085_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.546	mdtE	3000795	Perfect	100.0	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; oxacillin; norfloxacin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_341988	k141_341988_1 # 98 # 979 # -1 # ID=113606_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.688	RCP-1	3003563	Perfect	100.0	100.0	penam	antibiotic inactivation	RCP beta-lactamase		False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_254219	k141_254219_2 # 328 # 1008 # -1 # ID=114269_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.606	vanY gene in vanF cluster	3002958	Strict	33.85	77.13	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_82092	k141_82092_61 # 43677 # 44621 # 1 # ID=114921_61;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.313	BRO-2	3004762	Perfect	100.0	100.0	penam	antibiotic inactivation	BRO Beta-lactamase		False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_138994	k141_138994_2 # 320 # 1483 # -1 # ID=115524_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.418	emrK	3000206	Strict	99.43	110.26	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_138994	k141_138994_3 # 1899 # 2513 # 1 # ID=115524_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.403	evgA	3000832	Perfect	100.0	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; tetracycline; oxacillin; norfloxacin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_138994	k141_138994_4 # 2518 # 6111 # 1 # ID=115524_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	evgS	3000833	Strict	99.67	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; tetracycline; oxacillin; norfloxacin	False	chromosome_like	1		
RM2016_batch03_global10	ERR1713385	k141_511843	k141_511843_2 # 636 # 1604 # 1 # ID=115550_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.498	PmrF	3003578	Perfect	100.0	100.0	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	polymyxin B	False	chromosome_like	1		
