seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_271568	2719	No terminal repeats	5	11	0.9789	NA	0	1.7183	NA	NA
k141_393730	3474	No terminal repeats	5	11	0.9789	NA	0	0.9166	NA	NA
k141_214724	2534	No terminal repeats	4	11	0.9789	NA	3	4.1896	F_traK;F_traE;F_traL	NA
k141_160859	3124	No terminal repeats	3	11	0.9788	NA	0	3.7952	G_tfc22;G_tfc18;G_tfc19	NA
k141_414359	1304	No terminal repeats	1	11	0.9788	NA	1	0.6562	NA	NA
k141_264330	3390	No terminal repeats	4	11	0.9787	NA	0	2.8720	NA	NA
k141_432221	4179	No terminal repeats	5	11	0.9787	NA	1	0.7476	NA	NA
k141_413904	4242	No terminal repeats	5	11	0.9786	NA	1	1.4079	NA	NA
k141_374515	1502	No terminal repeats	3	11	0.9786	NA	1	1.5453	NA	NA
k141_356011	3833	No terminal repeats	5	11	0.9786	NA	1	0.9372	NA	NA
k141_285799	3451	No terminal repeats	4	11	0.9785	NA	1	0.1759	NA	NA
k141_180517	3643	No terminal repeats	4	11	0.9785	NA	1	0.4438	NA	NF000261
k141_484669	2121	No terminal repeats	3	11	0.9785	NA	1	1.3754	MOBB	NA
k141_463544	3261	No terminal repeats	3	11	0.9785	NA	0	1.7183	NA	NA
k141_223349	2604	No terminal repeats	4	11	0.9785	NA	1	1.7114	NA	NA
k141_266770	1290	No terminal repeats	2	11	0.9784	NA	1	1.7183	NA	NA
k141_221091	1151	No terminal repeats	2	11	0.9784	NA	1	1.7183	NA	NA
k141_434518	3243	No terminal repeats	3	11	0.9784	NA	1	1.0599	NA	NA
k141_380548	2914	No terminal repeats	4	11	0.9784	NA	0	3.4366	NA	NA
k141_18818	2728	No terminal repeats	3	11	0.9784	NA	0	3.3633	NA	NA
k141_362494	3169	No terminal repeats	6	11	0.9782	NA	1	2.5676	F_traE	NA
k141_60344	2075	No terminal repeats	3	11	0.9782	NA	1	0.5528	NA	NA
k141_137480	1373	No terminal repeats	1	11	0.9782	NA	1	0.9020	NA	NA
k141_153752	1280	No terminal repeats	2	11	0.9781	NA	1	1.7183	NA	NA
k141_421876	2612	No terminal repeats	4	11	0.9781	NA	1	0.2748	NA	NA
k141_99686	1459	No terminal repeats	3	11	0.9781	NA	1	1.3439	NA	NA
k141_357935	5084	No terminal repeats	5	11	0.9780	NA	0	0.1593	NA	NA
k141_166736	2920	No terminal repeats	4	11	0.9780	NA	0	1.7183	NA	NA
k141_420021	2622	No terminal repeats	4	11	0.9779	NA	0	1.7183	NA	NA
k141_131645	1722	No terminal repeats	2	11	0.9779	NA	2	2.7853	t4cp1	NA
k141_49478	1347	No terminal repeats	2	11	0.9778	NA	2	2.4076	F_traG	NA
k141_83752	3465	No terminal repeats	4	11	0.9777	NA	1	1.6672	NA	NA
k141_249546	1015	No terminal repeats	3	11	0.9777	NA	1	1.7183	NA	NA
k141_471213	5814	No terminal repeats	7	11	0.9777	NA	4	5.1691	virb4;T_virB5;T_virB6	NA
k141_388813	1367	No terminal repeats	3	11	0.9776	NA	1	0.5876	MOBV	NA
k141_387044	1567	No terminal repeats	3	11	0.9776	NA	1	1.3764	NA	NA
k141_460652	1221	No terminal repeats	1	4	0.9776	NA	1	1.7114	NA	NA
k141_297302	1389	No terminal repeats	1	11	0.9775	NA	1	0.6630	NA	NA
k141_398766	2602	No terminal repeats	3	11	0.9775	NA	0	1.5860	NA	NA
k141_286089	1510	No terminal repeats	3	11	0.9774	NA	1	0.6275	NA	NA
k141_86523	3247	No terminal repeats	6	11	0.9774	NA	1	1.2143	NA	NA
k141_392348	7093	No terminal repeats	9	11	0.9773	NA	0	0.4765	NA	NA
k141_145791	1026	No terminal repeats	2	11	0.9773	NA	1	1.7183	NA	NA
k141_384219	1179	No terminal repeats	2	11	0.9771	NA	2	2.5463	F_traU;F_trbC	NA
k141_349146	2459	No terminal repeats	2	11	0.9771	NA	1	0.5528	NA	NA
k141_293062	1479	No terminal repeats	2	11	0.9771	NA	1	0.9943	NA	NA
k141_405709	1565	No terminal repeats	1	11	0.9771	NA	1	1.4636	F_traE	NA
k141_196081	3628	No terminal repeats	6	11	0.9770	NA	0	1.9406	NA	NA
k141_143004	3809	No terminal repeats	2	11	0.9770	NA	0	1.7183	NA	NA
k141_37693	2739	No terminal repeats	4	11	0.9769	NA	0	1.0215	NA	NA
k141_164812	1399	No terminal repeats	4	11	0.9768	NA	1	2.0244	NA	NA
k141_427835	1595	No terminal repeats	2	11	0.9768	NA	1	1.6823	MOBQ	NA
k141_452128	2642	No terminal repeats	4	11	0.9768	NA	0	2.1770	NA	NA
k141_209103	2028	No terminal repeats	2	11	0.9768	NA	1	1.7183	MOBP1	NA
k141_9560	3020	No terminal repeats	6	11	0.9767	NA	0	1.1516	NA	NA
k141_161991	3339	No terminal repeats	7	11	0.9764	NA	1	0.2748	NA	NA
k141_478820	5096	No terminal repeats	6	11	0.9764	NA	0	2.2926	NA	NA
k141_141367	2698	No terminal repeats	4	11	0.9763	NA	2	2.3056	T_virB10	NA
k141_403267	1222	No terminal repeats	3	11	0.9763	NA	1	1.6808	MOBQ	NA
k141_69549	1397	No terminal repeats	3	11	0.9762	NA	1	1.6480	NA	NA
k141_454378	3628	No terminal repeats	5	11	0.9762	NA	1	2.0222	NA	NA
k141_470940	1520	No terminal repeats	1	11	0.9762	NA	1	0.5876	MOBV	NA
k141_194759	2939	No terminal repeats	6	11	0.9762	NA	1	1.2280	MOBQ	NA
k141_472190	4107	No terminal repeats	6	11	0.9762	NA	0	2.3960	NA	NA
k141_18234	8064	No terminal repeats	9	11	0.9761	NA	1	0.5482	MOBT	NA
k141_148873	1002	No terminal repeats	1	11	0.9761	NA	1	1.4894	MOBQ	NA
k141_34317	1010	No terminal repeats	2	11	0.9760	NA	1	1.5453	NA	NA
k141_452637	1078	No terminal repeats	1	11	0.9760	NA	1	0.8585	MOBV	NA
k141_458675	2847	No terminal repeats	4	11	0.9760	NA	0	1.7183	NA	NA
k141_308810	5432	No terminal repeats	8	11	0.9758	NA	0	3.1899	NA	NA
k141_275684	4631	No terminal repeats	7	11	0.9758	NA	0	1.3185	NA	NA
k141_133996	4189	No terminal repeats	5	11	0.9758	NA	0	2.6101	NA	NA
k141_11267	1790	No terminal repeats	2	11	0.9756	NA	2	2.1530	T_virB10;I_traN	NA
k141_50865	1735	No terminal repeats	4	11	0.9756	NA	1	1.7183	NA	NA
k141_397563	12151	No terminal repeats	14	11	0.9756	NA	6	8.4280	virb4;T_virB5;T_virB6;T_virB8;T_virB9	NA
k141_196015	4748	No terminal repeats	6	11	0.9756	NA	0	0.6193	NA	NA
k141_165215	1085	No terminal repeats	1	11	0.9753	NA	1	1.7114	NA	NA
k141_72671	2593	No terminal repeats	4	11	0.9752	NA	1	0.5876	MOBV	NA
k141_342263	3266	No terminal repeats	3	11	0.9752	NA	0	1.5485	NA	NA
k141_132585	3082	No terminal repeats	4	11	0.9752	NA	0	1.5979	NA	NA
k141_495058	1622	No terminal repeats	2	11	0.9751	NA	1	0.9943	NA	NA
k141_500531	2336	No terminal repeats	2	11	0.9749	NA	1	1.6920	MOBQ	NA
k141_138977	2088	No terminal repeats	4	11	0.9748	NA	2	2.9506	F_traE;F_traL	NA
k141_272967	6348	No terminal repeats	8	11	0.9748	NA	1	0.8585	MOBV	NA
k141_116438	6666	No terminal repeats	7	11	0.9747	NA	0	4.5938	NA	NA
k141_432569	2586	No terminal repeats	4	11	0.9746	NA	1	1.0786	NA	NA
k141_436137	1654	No terminal repeats	3	11	0.9746	NA	2	2.2801	T_virB2;T_virB3	NA
k141_377151	4321	No terminal repeats	7	11	0.9746	NA	1	2.3460	NA	NA
k141_466592	2471	No terminal repeats	4	11	0.9745	NA	1	2.5939	MOBH	NA
k141_35265	2830	No terminal repeats	2	11	0.9745	NA	0	2.5411	I_traY	NA
k141_167271	2334	No terminal repeats	4	11	0.9744	NA	1	1.2722	MOBQ	NA
k141_48663	3285	No terminal repeats	3	11	0.9744	NA	0	1.7183	NA	NA
k141_71836	11872	No terminal repeats	14	11	0.9742	NA	0	1.4886	NA	NA
k141_72615	4943	No terminal repeats	7	11	0.9740	NA	0	0.3986	NA	NA
k141_145924	2721	No terminal repeats	4	11	0.9740	NA	0	0.5486	NA	NA
k141_248981	3051	No terminal repeats	1	11	0.9740	NA	0	1.6258	NA	NA
k141_168220	5920	No terminal repeats	7	11	0.9740	NA	0	0.6193	NA	NA
k141_519201	5359	No terminal repeats	11	11	0.9739	NA	1	3.0538	NA	NA
k141_177277	1004	No terminal repeats	2	11	0.9739	NA	1	1.7183	NA	NA
k141_484706	1103	No terminal repeats	1	11	0.9738	NA	1	1.7114	NA	NA
k141_26853	1155	No terminal repeats	3	11	0.9737	NA	2	3.0940	MOBP1	NA
k141_324561	1161	No terminal repeats	1	11	0.9737	NA	1	1.6808	MOBQ	NA
k141_293117	1169	No terminal repeats	2	4	0.9737	NA	1	0.9020	NA	NA
k141_339980	2538	No terminal repeats	3	11	0.9737	NA	0	2.2772	NA	NA
k141_261618	2944	No terminal repeats	3	11	0.9736	NA	0	3.4366	NA	NA
k141_339630	1253	No terminal repeats	2	11	0.9736	NA	1	2.2095	NA	NA
k141_73627	8655	No terminal repeats	7	11	0.9736	NA	1	0.3450	NA	NA
k141_119058	1201	No terminal repeats	3	11	0.9735	NA	1	1.9759	NA	NA
k141_370034	10244	No terminal repeats	12	11	0.9735	NA	7	10.2237	T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3	NA
k141_321223	1344	No terminal repeats	3	11	0.9734	NA	1	0.6275	NA	NA
k141_382710	1010	No terminal repeats	1	11	0.9734	NA	1	0.4693	NA	NA
k141_229486	1282	No terminal repeats	2	11	0.9733	NA	1	0.2854	NA	NA
k141_52545	1590	No terminal repeats	3	11	0.9732	NA	2	2.3601	F_traF;F_traW	NA
k141_176290	1174	No terminal repeats	1	11	0.9732	NA	1	0.8585	MOBV	NA
k141_357856	1850	No terminal repeats	3	11	0.9732	NA	1	1.6805	NA	NA
k141_132111	2038	No terminal repeats	5	11	0.9731	NA	1	0.9975	NA	NA
k141_33667	21039	No terminal repeats	27	11	0.9730	NA	0	1.1981	NA	NA
k141_443421	4758	No terminal repeats	5	11	0.9730	NA	1	1.9436	NA	NA
k141_91255	1006	No terminal repeats	2	11	0.9730	NA	1	0.9968	NA	NA
k141_405565	1638	No terminal repeats	3	11	0.9730	NA	2	2.6904	T_virB6;T_virB5	NA
k141_270511	7098	No terminal repeats	9	11	0.9729	NA	0	0.5337	NA	NA
k141_278709	3892	No terminal repeats	5	11	0.9729	NA	1	1.2722	MOBQ	NA
k141_338935	3652	No terminal repeats	1	11	0.9729	NA	1	1.7183	MOBF	NA
k141_69690	1283	No terminal repeats	3	11	0.9728	NA	1	1.0833	NA	NA
k141_91616	7516	No terminal repeats	10	11	0.9728	NA	0	1.1567	NA	NA
k141_511271	1044	No terminal repeats	1	11	0.9727	NA	1	1.7183	MOBP1	NA
k141_164727	2192	No terminal repeats	3	11	0.9727	NA	1	0.7476	NA	NA
k141_471010	2607	No terminal repeats	4	11	0.9727	NA	0	0.9280	NA	NA
k141_278384	1386	No terminal repeats	2	11	0.9726	NA	1	0.5876	MOBV	NA
k141_313549	39945	No terminal repeats	41	11	0.9725	NA	3	3.7177	MOBQ;T_virB9;T_virB10	NA
k141_359658	6645	No terminal repeats	9	11	0.9724	NA	0	1.0170	NA	NA
k141_165672	6675	No terminal repeats	11	11	0.9723	NA	1	4.7920	NA	NA
k141_78019	10594	No terminal repeats	13	11	0.9722	NA	1	1.5760	NA	NA
k141_275837	3314	No terminal repeats	4	11	0.9722	NA	1	3.0946	NA	NA
k141_9973	6016	No terminal repeats	8	11	0.9721	NA	0	3.0267	NA	NA
k141_54981	2089	No terminal repeats	4	11	0.9721	NA	1	1.7114	NA	NA
k141_49646	1231	No terminal repeats	2	11	0.9720	NA	1	0.2854	NA	NA
k141_298102	1312	No terminal repeats	2	11	0.9719	NA	1	1.7114	NA	NA
k141_348863	1059	No terminal repeats	2	11	0.9719	NA	1	0.8688	NA	NA
k141_429651	16023	No terminal repeats	16	11	0.9719	NA	0	1.7419	NA	NA
k141_70044	4876	No terminal repeats	7	11	0.9719	NA	0	2.3376	NA	NA
k141_325249	1056	No terminal repeats	2	11	0.9718	NA	1	1.6894	NA	NA
k141_172396	1537	No terminal repeats	3	11	0.9718	NA	1	1.4802	NA	NA
k141_370993	4422	No terminal repeats	3	11	0.9717	NA	0	1.7105	NA	NA
k141_66394	3763	No terminal repeats	5	11	0.9717	NA	0	1.6668	NA	NA
k141_17726	7698	No terminal repeats	10	11	0.9716	NA	0	0.7497	NA	NA
k141_328945	2314	No terminal repeats	3	11	0.9716	NA	1	1.6823	MOBQ	NA
k141_284470	2731	No terminal repeats	4	11	0.9716	NA	1	1.6672	NA	NA
k141_15228	17086	No terminal repeats	18	11	0.9715	NA	4	5.2669	T_virB8;T_virB9;MOBP1	NA
k141_284492	2862	No terminal repeats	6	11	0.9715	NA	0	1.3560	NA	NA
k141_281233	1351	No terminal repeats	1	11	0.9714	NA	1	1.2348	NA	NA
k141_435288	3888	No terminal repeats	6	11	0.9713	NA	0	1.1186	NA	NA
k141_396330	2075	No terminal repeats	3	11	0.9713	NA	1	0.9293	NA	NA
k141_424793	2470	No terminal repeats	5	11	0.9712	NA	2	3.5695	F_traV	NA
k141_189101	1036	No terminal repeats	2	11	0.9712	NA	1	1.4636	F_traE	NA
k141_226871	4171	No terminal repeats	6	11	0.9711	NA	2	2.1481	I_traI;I_traK	NA
k141_411543	3460	No terminal repeats	7	11	0.9711	NA	0	1.6381	NA	NA
k141_39583	1141	No terminal repeats	2	4	0.9711	NA	1	1.7183	MOBP1	NA
k141_9276	2397	No terminal repeats	2	11	0.9711	NA	1	1.3112	MOBP1	NA
k141_382400	1714	No terminal repeats	4	11	0.9711	NA	2	2.6420	G_tfc8;G_tfc9	NA
k141_9907	4517	No terminal repeats	6	11	0.9710	NA	0	1.5374	NA	NA
k141_192094	1146	No terminal repeats	3	11	0.9709	NA	1	1.2063	F_traU	NA
k141_127988	3028	No terminal repeats	3	11	0.9709	NA	0	2.8114	NA	NA
k141_237034	1711	No terminal repeats	2	11	0.9709	NA	1	0.5876	MOBV	NA
k141_11610	1801	No terminal repeats	1	11	0.9708	NA	1	1.4636	F_traE	NA
k141_371550	2950	No terminal repeats	3	11	0.9707	NA	1	1.2017	F_traH	NA
k141_351685	1313	No terminal repeats	2	11	0.9707	NA	1	0.8278	NA	NA
k141_397801	1713	No terminal repeats	5	11	0.9706	NA	1	1.5453	NA	NA
k141_7710	8186	No terminal repeats	7	11	0.9706	NA	2	1.6334	F_traF;F_traH	NA
k141_101464	3303	No terminal repeats	4	11	0.9706	NA	3	2.8390	I_traQ;T_virB10;I_traN	NA
k141_318045	3878	No terminal repeats	5	11	0.9703	NA	0	3.4335	NA	NA
k141_331476	1186	No terminal repeats	3	11	0.9703	NA	1	2.2753	NA	NA
k141_470944	1653	No terminal repeats	4	11	0.9700	NA	1	1.4347	NA	NA
k141_442237	4160	No terminal repeats	4	11	0.9700	NA	0	1.2113	NA	NA
k141_154780	4611	No terminal repeats	6	11	0.9699	NA	0	2.0954	NA	NA
k141_165185	12681	No terminal repeats	14	11	0.9698	NA	0	1.0009	NA	NA
k141_119625	5439	No terminal repeats	7	11	0.9698	NA	0	1.6815	NA	NA
k141_491898	1359	No terminal repeats	3	11	0.9698	NA	1	1.0349	NA	NA
k141_150936	3130	No terminal repeats	2	11	0.9697	NA	0	1.6258	NA	NA
k141_149098	1237	No terminal repeats	4	11	0.9697	NA	1	2.1806	NA	NA
k141_350734	5844	No terminal repeats	7	11	0.9697	NA	0	0.3539	NA	NA
k141_189729	1141	No terminal repeats	2	11	0.9695	NA	2	3.0940	MOBP1	NA
k141_384659	3486	No terminal repeats	4	11	0.9694	NA	2	1.7492	NA	NA
k141_81732	1305	No terminal repeats	1	11	0.9694	NA	1	1.3074	F_traG	NA
k141_66200	1142	No terminal repeats	1	11	0.9693	NA	1	0.5528	NA	NA
k141_295572	1028	No terminal repeats	1	11	0.9693	NA	1	1.6920	MOBQ	NA
k141_79762	2489	No terminal repeats	3	11	0.9693	NA	1	1.5453	MOBP3	NA
k141_210240	21064	No terminal repeats	21	11	0.9691	NA	0	0.7573	NA	NA
k141_250150	6838	No terminal repeats	10	11	0.9691	NA	0	0.9823	NA	NA
k141_502990	1342	No terminal repeats	2	11	0.9690	NA	1	1.7183	T_virB6	NA
k141_512833	2451	No terminal repeats	4	11	0.9689	NA	3	2.8049	traU;I_traM;I_traQ	NA
k141_447227	1228	No terminal repeats	2	11	0.9689	NA	1	0.6630	NA	NA
k141_266418	5319	No terminal repeats	7	11	0.9689	NA	1	3.2262	NA	NA
k141_181110	17333	No terminal repeats	16	11	0.9688	NA	0	1.1286	NA	NA
k141_282282	1934	No terminal repeats	3	11	0.9687	NA	1	1.2700	NA	NA
k141_206120	2928	No terminal repeats	5	11	0.9687	NA	1	0.8688	NA	NA
k141_253997	3687	No terminal repeats	5	11	0.9686	NA	2	2.3303	F_traU;F_traW	NA
k141_448483	1058	No terminal repeats	4	11	0.9684	NA	2	2.3724	G_tfc10;G_tfc11	NA
k141_488057	1227	No terminal repeats	2	11	0.9684	NA	1	1.5301	NA	NA
k141_386587	1094	No terminal repeats	3	11	0.9682	NA	1	1.6894	NA	NA
k141_181443	2659	No terminal repeats	3	11	0.9682	NA	1	1.5453	NA	NA
k141_66615	4387	No terminal repeats	7	11	0.9681	NA	0	0.4633	NA	NF000496
k141_10047	1023	No terminal repeats	1	11	0.9680	NA	1	1.7114	NA	NA
k141_432236	6938	No terminal repeats	10	11	0.9679	NA	2	3.8494	T_virB5;virb4;T_virB11	NA
k141_414290	5834	No terminal repeats	9	11	0.9679	NA	1	1.0786	NA	NA
k141_154386	4286	No terminal repeats	6	11	0.9678	NA	0	0.8844	NA	NA
k141_146235	1165	No terminal repeats	2	11	0.9677	NA	1	1.3717	NA	NA
k141_78993	3117	No terminal repeats	4	11	0.9677	NA	1	0.4871	NA	NA
k141_82136	1123	No terminal repeats	2	11	0.9676	NA	1	1.7114	NA	NA
k141_304245	6874	No terminal repeats	9	11	0.9676	NA	0	4.4649	NA	NA
k141_57130	2687	No terminal repeats	3	11	0.9676	NA	1	0.4871	NA	NA
k141_275853	1035	No terminal repeats	2	11	0.9676	NA	2	2.1023	G_tfc12;G_tfc13	NA
k141_264654	4247	No terminal repeats	7	11	0.9675	NA	0	3.0971	NA	NF012178
k141_79128	12606	No terminal repeats	15	11	0.9674	NA	2	1.9515	T_virB9;T_virB10	NA
k141_461257	4359	No terminal repeats	5	11	0.9674	NA	1	0.8688	NA	NA
k141_331260	3794	No terminal repeats	5	11	0.9671	NA	1	3.0940	MOBP1	NA
k141_219103	2625	No terminal repeats	6	11	0.9669	NA	0	0.3986	NA	NA
k141_472833	7789	No terminal repeats	7	11	0.9669	NA	2	0.4518	MOBP1	NA
k141_281228	1490	No terminal repeats	1	11	0.9667	NA	1	1.7134	NA	NA
k141_375496	1982	No terminal repeats	2	11	0.9666	NA	1	1.2425	NA	NA
k141_292730	3503	No terminal repeats	6	11	0.9666	NA	0	1.6258	NA	NA
k141_5021	2436	No terminal repeats	2	11	0.9666	NA	1	1.2722	MOBQ	NA
k141_91487	3059	No terminal repeats	5	11	0.9665	NA	0	4.6541	NA	NA
k141_521637	2233	DTR	3	11	0.9664	NA	1	0.9293	NA	NA
k141_323581	3471	No terminal repeats	3	11	0.9663	NA	2	0.4076	NA	NA
k141_463775	9518	No terminal repeats	9	11	0.9662	NA	0	0.8723	NA	NA
k141_97128	1174	No terminal repeats	2	11	0.9661	NA	1	0.5876	MOBV	NA
k141_262245	2733	No terminal repeats	5	11	0.9660	NA	0	1.6456	NA	NA
k141_394050	2914	No terminal repeats	4	11	0.9659	NA	0	1.6431	NA	NA
k141_379814	1623	No terminal repeats	4	11	0.9658	NA	2	2.5072	T_virB5;T_virB6	NA
k141_466108	1064	No terminal repeats	1	11	0.9657	NA	1	1.7137	NA	NA
k141_1157	1416	No terminal repeats	2	11	0.9657	NA	1	1.6129	NA	NA
k141_396424	1125	No terminal repeats	2	11	0.9657	NA	1	0.9502	NA	NA
k141_473484	1229	No terminal repeats	3	11	0.9656	NA	1	1.2425	NA	NA
k141_331898	2562	No terminal repeats	4	11	0.9656	NA	0	2.6869	NA	NA
k141_141490	5290	No terminal repeats	8	11	0.9655	NA	0	2.8691	NA	NA
k141_225476	1753	No terminal repeats	2	11	0.9655	NA	1	1.6823	MOBQ	NA
k141_435418	4522	No terminal repeats	7	4	0.9654	NA	0	0.3539	NA	NA
k141_306605	4296	No terminal repeats	7	11	0.9652	NA	1	0.9746	T_virB10	NA
k141_276033	4367	No terminal repeats	5	11	0.9651	NA	0	0.2250	NA	NA
k141_151337	1267	No terminal repeats	1	11	0.9651	NA	1	0.4693	NA	NA
k141_7417	4897	No terminal repeats	9	11	0.9650	NA	0	1.3322	NA	NA
k141_506216	1742	No terminal repeats	2	11	0.9650	NA	1	1.6000	NA	NA
k141_469312	2718	No terminal repeats	4	11	0.9650	NA	1	1.4932	NA	NA
k141_349006	2981	No terminal repeats	4	11	0.9649	NA	0	1.0952	NA	NA
k141_10435	26464	No terminal repeats	20	11	0.9649	NA	0	1.0933	NA	NA
k141_349842	1915	No terminal repeats	2	11	0.9648	NA	1	0.9502	NA	NA
k141_399919	1457	No terminal repeats	3	11	0.9648	NA	1	1.2743	NA	NA
k141_101131	3375	No terminal repeats	2	11	0.9646	NA	0	1.7183	NA	NA
k141_292200	2341	No terminal repeats	3	11	0.9646	NA	1	0.7085	NA	NA
k141_173618	3593	No terminal repeats	5	11	0.9646	NA	1	1.2453	NA	NA
k141_465758	15720	No terminal repeats	12	11	0.9644	NA	0	2.4463	NA	NA
k141_178474	1064	No terminal repeats	2	11	0.9644	NA	1	0.8746	NA	NA
k141_503081	1135	No terminal repeats	1	11	0.9643	NA	1	1.4636	F_traE	NA
k141_245205	2633	No terminal repeats	3	11	0.9641	NA	1	2.3543	F_traE	NA
k141_301802	13722	ITR	20	11	0.9639	NA	0	0.6636	NA	NF000496;NF000496
k141_280429	3101	No terminal repeats	4	11	0.9638	NA	0	1.7183	NA	NA
k141_226258	1038	No terminal repeats	2	11	0.9637	NA	1	0.8585	MOBV	NA
k141_173946	2364	No terminal repeats	3	11	0.9635	NA	2	2.1659	T_virB6;T_virB8	NA
k141_137453	4781	No terminal repeats	4	11	0.9635	NA	0	1.7183	NA	NA
k141_86469	3478	No terminal repeats	5	11	0.9634	NA	0	0.6798	NA	NA
k141_276657	2940	No terminal repeats	4	11	0.9634	NA	1	2.0411	F_traE	NA
k141_245176	1429	No terminal repeats	2	11	0.9634	NA	1	1.7183	T_virB6	NA
k141_124275	3296	No terminal repeats	6	11	0.9633	NA	0	1.5731	NA	NA
k141_28688	2714	No terminal repeats	3	11	0.9632	NA	0	0.4697	NA	NA
k141_41878	3576	No terminal repeats	5	11	0.9632	NA	0	1.4272	NA	NA
k141_408453	2863	No terminal repeats	6	11	0.9631	NA	0	0.7396	NA	NA
k141_3354	1010	No terminal repeats	2	11	0.9631	NA	1	1.7183	NA	NA
k141_147168	5121	No terminal repeats	5	11	0.9630	NA	1	1.0515	NA	NA
k141_238688	4552	No terminal repeats	6	11	0.9629	NA	1	0.9975	NA	NA
k141_144540	8859	No terminal repeats	8	11	0.9625	NA	0	0.5431	NA	NA
k141_112425	2103	No terminal repeats	2	11	0.9624	NA	2	2.2372	t4cp1;G_tfc7	NA
k141_22932	1392	No terminal repeats	2	11	0.9622	NA	1	1.7114	NA	NA
k141_56133	5934	No terminal repeats	7	11	0.9621	NA	0	0.8490	NA	NA
k141_151541	5786	No terminal repeats	7	11	0.9619	NA	0	1.6900	NA	NA
k141_346415	1054	No terminal repeats	3	11	0.9618	NA	1	1.4793	NA	NA
k141_229924	14126	No terminal repeats	15	11	0.9618	NA	7	8.0245	F_traV;F_traB;F_traK;F_traE;MOBH;t4cp1;G_tfc7	NA
k141_179544	1145	No terminal repeats	2	11	0.9617	NA	1	1.2722	MOBQ	NA
k141_356252	2316	No terminal repeats	6	11	0.9616	NA	1	1.7029	NA	NA
k141_142071	3341	No terminal repeats	6	11	0.9615	NA	1	0.5482	MOBT	NA
k141_439425	4357	No terminal repeats	4	11	0.9615	NA	1	1.2758	G_tfc24	NA
k141_417797	1418	No terminal repeats	2	11	0.9615	NA	1	1.2722	MOBQ	NA
k141_322809	4493	No terminal repeats	6	11	0.9614	NA	4	4.4039	T_virB6;T_virB8;T_virB9	NA
k141_618	3777	No terminal repeats	5	11	0.9613	NA	2	3.6601	T_virB10	NA
k141_264698	2524	No terminal repeats	5	11	0.9613	NA	0	2.5093	NA	NA
k141_311957	1952	No terminal repeats	3	11	0.9612	NA	1	0.9672	NA	NA
k141_48651	4253	No terminal repeats	4	11	0.9612	NA	1	2.2833	T_virB1	NA
k141_100655	2376	No terminal repeats	3	11	0.9612	NA	2	2.2447	T_virB1;MOBP1	NA
k141_46150	1330	No terminal repeats	1	11	0.9611	NA	1	0.6738	MOBP1	NA
k141_32371	3057	No terminal repeats	3	11	0.9611	NA	0	0.8886	NA	NA
k141_380380	2679	No terminal repeats	4	11	0.9610	NA	0	1.6263	NA	NA
k141_126807	5315	No terminal repeats	7	11	0.9610	NA	0	2.0147	NA	NA
k141_370905	3485	No terminal repeats	4	11	0.9609	NA	0	1.7183	NA	NA
k141_171429	7419	No terminal repeats	8	11	0.9608	NA	1	0.9230	NA	NA
k141_172829	1250	No terminal repeats	2	11	0.9607	NA	1	1.4981	F_traK	NA
k141_163926	12204	No terminal repeats	13	11	0.9606	NA	2	0.6372	MOBQ	NA
k141_218740	3665	No terminal repeats	7	11	0.9605	NA	0	1.1681	NA	NA
k141_183374	1260	No terminal repeats	2	11	0.9605	NA	1	1.1128	NA	NA
k141_378057	8658	No terminal repeats	7	11	0.9604	NA	0	2.0772	NA	NA
k141_365492	11506	No terminal repeats	12	11	0.9602	NA	0	3.7136	NA	NA
k141_259180	1825	No terminal repeats	3	11	0.9601	NA	2	3.2408	G_tfc14;G_tfc15;virb4	NA
k141_392473	1893	No terminal repeats	3	11	0.9601	NA	1	1.7183	NA	NA
k141_379726	1168	No terminal repeats	2	11	0.9600	NA	1	1.7183	NA	NA
k141_136175	3403	No terminal repeats	5	11	0.9600	NA	0	1.4299	NA	NA
k141_471229	8091	No terminal repeats	10	11	0.9600	NA	0	0.3964	NA	NA
k141_418137	1316	No terminal repeats	2	11	0.9597	NA	1	1.7183	NA	NA
k141_224917	3147	No terminal repeats	4	11	0.9596	NA	1	1.6611	NA	NA
k141_9660	1552	No terminal repeats	1	11	0.9596	NA	1	1.3784	MOBP1	NA
k141_20301	1034	No terminal repeats	2	11	0.9596	NA	1	1.7183	NA	NA
k141_397299	1299	No terminal repeats	2	11	0.9594	NA	1	1.7134	NA	NA
k141_52911	1735	No terminal repeats	3	4	0.9594	NA	1	0.6738	MOBP1	NA
k141_141495	1150	No terminal repeats	1	11	0.9593	NA	1	0.5528	NA	NA
k141_166745	3409	No terminal repeats	5	11	0.9593	NA	0	3.3429	NA	NA
k141_253575	3565	No terminal repeats	4	11	0.9590	NA	1	1.2206	NA	NA
k141_204566	4796	No terminal repeats	8	11	0.9590	NA	0	0.6945	NA	NA
k141_508165	2457	No terminal repeats	5	11	0.9590	NA	1	1.3801	NA	NA
k141_262180	3043	No terminal repeats	5	11	0.9589	NA	1	0.9975	NA	NA
k141_253714	1277	No terminal repeats	3	11	0.9589	NA	1	1.2265	T_virB5	NA
