seq_name	chromosome_score	plasmid_score	virus_score
k141_485379	0.1579	0.6533	0.1888
k141_222164	0.9079	0.0710	0.0212
k141_23413	0.6688	0.2259	0.1054
k141_485380	0.6340	0.2233	0.1427
k141_353876	0.2782	0.3101	0.4117
k141_287542	0.8449	0.1124	0.0427
k141_89501	0.5147	0.3487	0.1365
k141_155539	0.0500	0.0547	0.8954
k141_419277	0.3431	0.3527	0.3042
k141_222169	0.5899	0.2465	0.1636
k141_287545	0.9856	0.0106	0.0037
k141_23416	0.8570	0.1125	0.0305
k141_485387	0.5202	0.2884	0.1914
k141_155541	0.3383	0.5006	0.1611
k141_287547	0.9379	0.0487	0.0134
k141_353877	0.5005	0.4209	0.0785
k141_287548	0.3586	0.3092	0.3322
k141_419282	0.1247	0.7244	0.1509
k141_353878	0.8553	0.1008	0.0439
k141_485391	0.3747	0.3399	0.2854
k141_89505	0.2878	0.5080	0.2042
k141_23423	0.2627	0.3013	0.4361
k141_485393	0.5364	0.2501	0.2135
k141_353882	0.9611	0.0270	0.0120
k141_222172	0.4440	0.4616	0.0944
k141_287555	0.4337	0.4205	0.1458
k141_353884	0.6090	0.1757	0.2154
k141_485399	0.1391	0.8030	0.0580
k141_287558	0.9100	0.0677	0.0223
k141_419289	0.1866	0.7192	0.0942
k141_155548	0.7062	0.1314	0.1624
k141_485403	0.0324	0.2184	0.7491
k141_353888	0.2576	0.4287	0.3136
k141_23425	0.3936	0.4426	0.1638
k141_419293	0.1224	0.2201	0.6575
k141_353891	0.0033	0.9896	0.0071
k141_23427	0.8737	0.0955	0.0309
k141_485407	0.5598	0.3592	0.0810
k141_222173	0.9231	0.0551	0.0217
k141_89526	0.0666	0.7864	0.1470
k141_287566	0.8528	0.1154	0.0318
k141_23428	0.8490	0.0943	0.0567
k141_155555	0.0066	0.0105	0.9829
k141_89530	0.0513	0.3798	0.5688
k141_23429	0.4594	0.3749	0.1658
k141_419302	0.3931	0.2133	0.3936
k141_353899	0.9008	0.0781	0.0211
k141_222180	0.6223	0.2423	0.1354
k141_23432	0.7215	0.1608	0.1177
k141_419304	0.9305	0.0527	0.0168
k141_287571	0.4876	0.4524	0.0601
k141_485418	0.8162	0.1386	0.0452
k141_89534	0.4746	0.2907	0.2348
k141_353904	0.4913	0.3335	0.1752
k141_23438	0.1966	0.5607	0.2427
k141_89539	0.6146	0.2094	0.1759
k141_287579	0.6503	0.2065	0.1432
k141_23439	0.0804	0.7437	0.1760
k141_353907	0.9212	0.0494	0.0295
k141_222191	0.7397	0.1293	0.1310
k141_485429	0.0744	0.2047	0.7210
k141_419314	0.3155	0.4835	0.2010
k141_353911	0.1459	0.1647	0.6894
k141_287587	0.2987	0.4634	0.2379
k141_353912	0.7750	0.1826	0.0423
k141_155576	0.8285	0.0848	0.0867
k141_222200	0.5165	0.3177	0.1658
k141_485434	0.1872	0.6283	0.1844
k141_287588	0.8656	0.1026	0.0318
k141_89548	0.9307	0.0459	0.0234
k141_485437	0.0291	0.1249	0.8459
k141_353919	0.8609	0.0943	0.0448
k141_23443	0.2661	0.6419	0.0920
k141_419317	0.3248	0.5919	0.0833
k141_89551	0.6805	0.2517	0.0678
k141_485442	0.0325	0.0333	0.9342
k141_353924	0.6908	0.1637	0.1455
k141_419318	0.5406	0.2502	0.2092
k141_287594	0.9452	0.0382	0.0167
k141_89552	0.8205	0.1174	0.0620
k141_23447	0.9468	0.0378	0.0154
k141_155583	0.0285	0.9137	0.0578
k141_287595	0.8655	0.1108	0.0237
k141_485443	0.7294	0.2182	0.0525
k141_222214	0.8675	0.1010	0.0315
k141_222215	0.9561	0.0327	0.0112
k141_89554	0.5995	0.2700	0.1305
k141_155588	0.3848	0.3264	0.2888
k141_23450	0.8811	0.0906	0.0283
k141_353926	0.0199	0.0267	0.9534
k141_287599	0.2803	0.2772	0.4424
k141_89556	0.2406	0.6581	0.1013
k141_222216	0.6777	0.2276	0.0947
k141_23451	0.3585	0.4241	0.2174
k141_155589	0.4765	0.3692	0.1543
k141_353929	0.8112	0.1267	0.0622
k141_287603	0.3916	0.3612	0.2472
k141_155590	0.1561	0.6164	0.2274
k141_23455	0.9544	0.0315	0.0141
k141_222223	0.1844	0.4683	0.3473
k141_23456	0.2941	0.4917	0.2143
k141_89569	0.3295	0.5993	0.0712
k141_155591	0.0026	0.9903	0.0071
k141_23459	0.5908	0.2598	0.1494
k141_287609	0.6404	0.2641	0.0956
k141_419347	0.8620	0.1059	0.0322
k141_89572	0.9373	0.0441	0.0186
k141_23461	0.3477	0.5001	0.1522
k141_287611	0.0979	0.8779	0.0242
k141_419349	0.0392	0.0408	0.9200
k141_287613	0.8448	0.1343	0.0209
k141_155597	0.2905	0.6162	0.0933
k141_222228	0.2533	0.0986	0.6481
k141_353934	0.6917	0.2344	0.0740
k141_419352	0.8803	0.0954	0.0243
k141_287616	0.9220	0.0603	0.0177
k141_222235	0.0147	0.9629	0.0225
k141_155602	0.0335	0.2989	0.6676
k141_419357	0.8577	0.1015	0.0407
k141_23471	0.0129	0.0195	0.9676
k141_222237	0.5300	0.3779	0.0921
k141_155603	0.0137	0.0164	0.9699
k141_485444	0.9417	0.0427	0.0156
k141_419358	0.7042	0.2082	0.0876
k141_353939	0.9685	0.0227	0.0088
k141_419359	0.3408	0.1586	0.5006
k141_23474	0.1351	0.6013	0.2636
k141_222242	0.8163	0.1405	0.0433
k141_23475	0.2813	0.5329	0.1859
k141_485448	0.5626	0.2606	0.1768
k141_287624	0.9469	0.0371	0.0160
k141_485450	0.5058	0.2455	0.2487
k141_23478	0.3279	0.2875	0.3847
k141_419364	0.5603	0.3542	0.0855
k141_155616	0.2209	0.5983	0.1808
k141_485452	0.9215	0.0630	0.0155
k141_89583	0.8204	0.1342	0.0454
k141_353949	0.8534	0.0914	0.0552
k141_23481	0.0242	0.0844	0.8914
k141_287627	0.6068	0.2499	0.1433
k141_155618	0.2092	0.0800	0.7108
k141_222254	0.1215	0.1853	0.6933
k141_89588	0.3476	0.4788	0.1735
k141_222255	0.3091	0.3906	0.3003
k141_485459	0.1079	0.1000	0.7921
k141_419372	0.6058	0.2180	0.1763
k141_222259	0.8840	0.0919	0.0242
k141_23483	0.8656	0.0881	0.0463
k141_155624	0.6582	0.2631	0.0787
k141_485464	0.7529	0.1596	0.0875
k141_89597	0.3714	0.4185	0.2101
k141_155626	0.5836	0.2960	0.1204
k141_287637	0.0806	0.8077	0.1117
k141_419378	0.5126	0.1231	0.3643
k141_353962	0.9544	0.0371	0.0085
k141_222264	0.2682	0.2272	0.5046
k141_353963	0.1936	0.5877	0.2187
k141_155627	0.0090	0.0132	0.9778
k141_23485	0.8004	0.1707	0.0289
k141_485467	0.0602	0.9086	0.0311
k141_89604	0.5127	0.2725	0.2148
k141_287642	0.1407	0.7729	0.0864
k141_155629	0.1352	0.6197	0.2450
k141_485469	0.1404	0.5529	0.3067
k141_485470	0.9207	0.0630	0.0164
k141_353968	0.0359	0.0546	0.9095
k141_155634	0.4837	0.2857	0.2306
k141_485474	0.8027	0.0933	0.1040
k141_353972	0.3923	0.3116	0.2961
k141_155637	0.4677	0.2930	0.2393
k141_222267	0.1447	0.7945	0.0609
k141_353976	0.1941	0.6305	0.1754
k141_155643	0.1584	0.6938	0.1478
k141_155644	0.9216	0.0689	0.0095
k141_23508	0.0504	0.0471	0.9025
k141_287651	0.9192	0.0613	0.0194
k141_222272	0.1580	0.1766	0.6653
k141_419382	0.8950	0.0801	0.0249
k141_23513	0.6997	0.1693	0.1309
k141_287660	0.9656	0.0246	0.0098
k141_353988	0.8440	0.1150	0.0409
k141_419390	0.8929	0.0720	0.0351
k141_155656	0.0114	0.0243	0.9643
k141_222277	0.4650	0.4036	0.1314
k141_353991	0.5119	0.4131	0.0750
k141_155658	0.3269	0.4690	0.2041
k141_222282	0.5198	0.4032	0.0770
k141_23524	0.9118	0.0663	0.0219
k141_287674	0.5333	0.2821	0.1847
k141_419398	0.2916	0.2276	0.4807
k141_23526	0.8979	0.0739	0.0282
k141_419399	0.7809	0.1679	0.0512
k141_287675	0.1789	0.6315	0.1896
k141_354000	0.3078	0.2976	0.3946
k141_23529	0.9118	0.0534	0.0348
k141_485494	0.9617	0.0264	0.0120
k141_155671	0.5886	0.2965	0.1150
k141_89610	0.9312	0.0493	0.0195
k141_419402	0.5952	0.3374	0.0675
k141_155672	0.8867	0.0908	0.0224
k141_354006	0.8263	0.0963	0.0774
k141_419403	0.6886	0.2041	0.1073
k141_287679	0.6350	0.2922	0.0729
k141_155675	0.4651	0.4147	0.1203
k141_354010	0.3575	0.5501	0.0924
k141_89619	0.1091	0.0942	0.7967
k141_222289	0.9712	0.0199	0.0089
k141_419410	0.0582	0.1165	0.8253
k141_485508	0.7707	0.1668	0.0625
k141_222290	0.0103	0.0142	0.9756
k141_419411	0.5972	0.3398	0.0630
k141_155684	0.7421	0.1645	0.0933
k141_287692	0.0150	0.0163	0.9688
k141_485512	0.4327	0.3016	0.2657
k141_89626	0.9092	0.0554	0.0354
k141_287693	0.8883	0.0820	0.0297
k141_222291	0.7269	0.2018	0.0713
k141_89628	0.4592	0.1625	0.3783
k141_354024	0.1581	0.6969	0.1450
k141_287698	0.9292	0.0493	0.0215
k141_485519	0.0586	0.0564	0.8850
k141_354026	0.4655	0.3251	0.2094
k141_23564	0.6406	0.2874	0.0721
k141_419425	0.9576	0.0284	0.0140
k141_287703	0.0142	0.0175	0.9684
k141_222301	0.2439	0.4407	0.3154
k141_89632	0.8278	0.1403	0.0319
k141_419428	0.3453	0.3027	0.3520
k141_419429	0.8610	0.1000	0.0390
k141_354030	0.6678	0.2201	0.1121
k141_155702	0.5936	0.2038	0.2026
k141_354031	0.0112	0.0363	0.9525
k141_419432	0.4308	0.3407	0.2285
k141_23577	0.8146	0.1593	0.0261
k141_485531	0.0075	0.0156	0.9769
k141_354033	0.0080	0.0114	0.9807
k141_155706	0.4706	0.3322	0.1972
k141_23578	0.4869	0.3670	0.1461
k141_89642	0.1389	0.7444	0.1167
k141_354034	0.0075	0.0111	0.9814
k141_485535	0.0101	0.0153	0.9746
k141_89643	0.7276	0.1779	0.0945
k141_23580	0.4978	0.2919	0.2103
k141_485536	0.3775	0.5441	0.0784
k141_222319	0.8718	0.0957	0.0325
k141_89646	0.8511	0.1300	0.0189
k141_419434	0.1370	0.7844	0.0786
k141_23583	0.5692	0.1731	0.2576
k141_354038	0.6897	0.1722	0.1380
k141_89649	0.7857	0.1564	0.0578
k141_287704	0.0065	0.0111	0.9825
k141_222327	0.6844	0.1771	0.1385
k141_485538	0.0274	0.0395	0.9331
k141_155718	0.9162	0.0504	0.0334
k141_485539	0.2889	0.6382	0.0729
k141_354044	0.7484	0.1622	0.0894
k141_155719	0.9229	0.0572	0.0199
k141_287706	0.2327	0.5258	0.2414
k141_222328	0.1614	0.7368	0.1018
k141_287707	0.7194	0.2297	0.0510
k141_89656	0.1301	0.7843	0.0856
k141_23597	0.8254	0.1014	0.0732
k141_155725	0.7648	0.1498	0.0854
k141_222333	0.3556	0.5708	0.0736
k141_89662	0.0542	0.8078	0.1380
k141_23599	0.1284	0.7110	0.1607
k141_155727	0.1988	0.0585	0.7428
k141_222335	0.1111	0.1430	0.7459
k141_23600	0.6702	0.2746	0.0552
k141_287711	0.7405	0.1987	0.0608
k141_485550	0.7369	0.2280	0.0352
k141_419459	0.0207	0.0198	0.9595
k141_354048	0.0069	0.0112	0.9819
k141_23601	0.2572	0.5037	0.2390
k141_89666	0.5659	0.3464	0.0877
k141_485556	0.8453	0.0883	0.0664
k141_155736	0.3432	0.4871	0.1696
k141_23604	0.5940	0.2709	0.1351
k141_222346	0.4421	0.3788	0.1791
k141_354051	0.9287	0.0524	0.0190
k141_23605	0.4408	0.3476	0.2116
k141_89670	0.8761	0.0914	0.0326
k141_222348	0.4878	0.4517	0.0605
k141_23606	0.7060	0.1750	0.1190
k141_485560	0.8618	0.0976	0.0406
k141_89672	0.0092	0.0132	0.9777
k141_155738	0.9239	0.0552	0.0209
k141_23607	0.1127	0.4497	0.4376
k141_419461	0.5090	0.2963	0.1946
k141_485561	0.0119	0.0309	0.9572
k141_23608	0.1898	0.4531	0.3571
k141_354058	0.1336	0.1417	0.7247
k141_419462	0.8639	0.1241	0.0120
k141_485562	0.8096	0.1298	0.0606
k141_155742	0.9341	0.0458	0.0202
k141_222360	0.8818	0.0871	0.0310
k141_89680	0.8868	0.0782	0.0350
k141_419463	0.8955	0.0755	0.0290
k141_89682	0.6815	0.2415	0.0770
k141_419468	0.1617	0.0307	0.8075
k141_485569	0.0492	0.8503	0.1005
k141_23621	0.9141	0.0664	0.0195
k141_155753	0.9315	0.0511	0.0174
k141_222368	0.0231	0.8922	0.0847
k141_155754	0.7702	0.1044	0.1254
k141_89689	0.9416	0.0460	0.0124
k141_155756	0.1886	0.5466	0.2649
k141_23624	0.9095	0.0583	0.0322
k141_419469	0.7371	0.1649	0.0980
k141_222375	0.6561	0.2412	0.1027
k141_89692	0.8117	0.1450	0.0433
k141_485578	0.1311	0.1060	0.7628
k141_287716	0.8801	0.0858	0.0341
k141_23625	0.0777	0.6581	0.2642
k141_23626	0.8714	0.0865	0.0421
k141_419471	0.8066	0.1089	0.0845
k141_222380	0.2426	0.6869	0.0704
k141_287724	0.4928	0.3069	0.2002
k141_23627	0.0189	0.0805	0.9005
k141_485587	0.2185	0.5724	0.2091
k141_89703	0.0934	0.0746	0.8320
k141_155761	0.0066	0.0106	0.9828
k141_89705	0.3285	0.2014	0.4701
k141_287731	0.3308	0.1683	0.5009
k141_419478	0.6643	0.2297	0.1060
k141_222381	0.0099	0.9709	0.0192
k141_354087	0.1351	0.7997	0.0652
k141_23630	0.9209	0.0620	0.0171
k141_485589	0.1465	0.7862	0.0673
k141_354088	0.4493	0.2545	0.2961
k141_287732	0.9544	0.0322	0.0134
k141_155763	0.7269	0.2239	0.0491
k141_485590	0.8344	0.1144	0.0512
k141_485591	0.4030	0.5423	0.0547
k141_23633	0.8874	0.0806	0.0320
k141_419479	0.0240	0.9479	0.0281
k141_89707	0.6469	0.2961	0.0570
k141_485595	0.7828	0.1830	0.0342
k141_354098	0.9004	0.0704	0.0292
k141_155776	0.0102	0.0151	0.9747
k141_485598	0.4373	0.2914	0.2713
k141_287734	0.0485	0.9255	0.0260
k141_354100	0.8785	0.0956	0.0259
k141_155777	0.6082	0.3467	0.0451
k141_23639	0.9300	0.0519	0.0181
k141_89712	0.0889	0.2767	0.6344
k141_287737	0.5460	0.3014	0.1526
k141_419486	0.6628	0.2678	0.0694
k141_485602	0.9634	0.0249	0.0117
k141_354106	0.3152	0.3598	0.3250
k141_287741	0.5318	0.3347	0.1335
k141_155783	0.1921	0.1515	0.6565
k141_287742	0.8923	0.0721	0.0356
k141_222383	0.6936	0.2585	0.0479
k141_89715	0.2000	0.6127	0.1873
k141_354107	0.9038	0.0662	0.0300
k141_23649	0.0096	0.0251	0.9653
k141_419494	0.6261	0.2439	0.1300
k141_23650	0.2153	0.3732	0.4115
k141_354108	0.2372	0.2273	0.5355
k141_222386	0.1330	0.7197	0.1473
k141_23653	0.9640	0.0276	0.0084
k141_89724	0.4897	0.2323	0.2780
k141_23654	0.2242	0.6628	0.1129
k141_485606	0.0017	0.9931	0.0052
k141_287755	0.1885	0.1950	0.6165
k141_155799	0.5365	0.2455	0.2179
k141_23656	0.5500	0.2215	0.2285
k141_222387	0.1640	0.7223	0.1137
k141_354116	0.8095	0.1479	0.0425
k141_222388	0.5450	0.3480	0.1070
k141_89733	0.2461	0.2579	0.4960
k141_155801	0.5917	0.2405	0.1678
k141_23662	0.3911	0.1618	0.4471
k141_155802	0.3555	0.2490	0.3954
k141_419513	0.8330	0.1223	0.0447
k141_222395	0.2764	0.1920	0.5316
k141_485618	0.2506	0.4852	0.2643
k141_354127	0.2028	0.4410	0.3562
k141_155809	0.4785	0.3683	0.1532
k141_89741	0.0126	0.0255	0.9619
k141_23675	0.2206	0.2628	0.5166
k141_419521	0.4956	0.3581	0.1463
k141_222406	0.5921	0.1500	0.2579
k141_485625	0.3948	0.3776	0.2276
k141_23676	0.8138	0.1082	0.0779
k141_354135	0.5255	0.3320	0.1425
k141_155820	0.6877	0.1592	0.1530
k141_89745	0.3040	0.5719	0.1241
k141_419527	0.6980	0.2543	0.0476
k141_222407	0.3520	0.3858	0.2623
k141_23677	0.5114	0.3226	0.1660
k141_419529	0.5255	0.2708	0.2037
k141_23678	0.0792	0.0833	0.8375
k141_222412	0.5459	0.3318	0.1223
k141_485634	0.6442	0.2869	0.0689
k141_23682	0.0038	0.9761	0.0201
k141_354145	0.7705	0.1171	0.1125
k141_89755	0.1439	0.3344	0.5217
k141_222416	0.4267	0.2991	0.2742
k141_287760	0.9203	0.0575	0.0222
k141_155832	0.8293	0.1018	0.0688
k141_419541	0.4097	0.4515	0.1389
k141_485642	0.1681	0.1962	0.6356
k141_222417	0.0215	0.0411	0.9374
k141_155834	0.9388	0.0433	0.0180
k141_155835	0.4173	0.2536	0.3291
k141_485647	0.5158	0.3016	0.1826
k141_419548	0.6245	0.1737	0.2018
k141_155837	0.5182	0.2767	0.2051
k141_89771	0.9027	0.0644	0.0329
k141_354169	0.4725	0.3405	0.1870
k141_287761	0.1716	0.7588	0.0696
k141_485652	0.0361	0.1197	0.8442
k141_419554	0.6081	0.2349	0.1571
k141_155839	0.7725	0.1845	0.0430
k141_89773	0.4622	0.4034	0.1344
k141_419556	0.5781	0.2534	0.1685
k141_287763	0.4810	0.3617	0.1573
k141_155843	0.7518	0.1905	0.0577
k141_354176	0.6814	0.1741	0.1445
k141_23709	0.1865	0.2345	0.5791
k141_155845	0.2035	0.4017	0.3948
k141_23710	0.7784	0.1976	0.0240
k141_222423	0.7470	0.1942	0.0588
k141_89784	0.7387	0.1443	0.1169
k141_485655	0.9473	0.0378	0.0150
k141_155852	0.2324	0.5050	0.2626
k141_419570	0.6821	0.2760	0.0419
k141_287771	0.0428	0.8717	0.0854
k141_222425	0.9488	0.0386	0.0126
k141_23717	0.3692	0.2480	0.3829
k141_354177	0.0060	0.9839	0.0101
k141_89785	0.0060	0.9653	0.0287
k141_23718	0.1374	0.1122	0.7503
k141_23719	0.1745	0.5877	0.2378
k141_222426	0.0097	0.0143	0.9760
k141_354182	0.8516	0.0927	0.0557
k141_287776	0.2700	0.4414	0.2887
k141_222428	0.6674	0.2155	0.1171
k141_419578	0.1677	0.6389	0.1934
k141_89790	0.7522	0.1425	0.1052
k141_23721	0.2372	0.5456	0.2172
k141_354185	0.0665	0.8124	0.1210
k141_485658	0.8358	0.1406	0.0237
k141_287777	0.4251	0.4672	0.1076
k141_155856	0.5343	0.4137	0.0519
k141_23724	0.0771	0.8778	0.0451
k141_354187	0.7359	0.1832	0.0809
k141_419581	0.0484	0.4983	0.4533
k141_222435	0.1348	0.1677	0.6974
k141_287780	0.9790	0.0158	0.0052
k141_23725	0.3703	0.4167	0.2130
k141_89799	0.4528	0.4576	0.0896
k141_419584	0.5346	0.1710	0.2945
k141_89802	0.1784	0.6378	0.1838
k141_155858	0.9667	0.0245	0.0089
k141_222437	0.2845	0.4749	0.2406
k141_89803	0.4369	0.4094	0.1537
k141_354199	0.0191	0.0420	0.9389
k141_23734	0.9350	0.0501	0.0148
k141_485674	0.9497	0.0333	0.0170
k141_354200	0.2336	0.6411	0.1253
k141_287791	0.3027	0.3007	0.3966
k141_89808	0.4259	0.4995	0.0747
k141_485679	0.2459	0.4597	0.2944
k141_23741	0.0779	0.7751	0.1470
k141_419600	0.1456	0.1505	0.7039
k141_485682	0.1343	0.6046	0.2611
k141_287799	0.2588	0.2196	0.5217
k141_23744	0.9012	0.0720	0.0269
k141_155877	0.9373	0.0467	0.0160
k141_419605	0.0524	0.0621	0.8855
k141_485688	0.8061	0.1006	0.0933
k141_354213	0.1434	0.4444	0.4122
k141_89820	0.1418	0.1539	0.7043
k141_222442	0.9734	0.0190	0.0077
k141_354216	0.3384	0.4191	0.2425
k141_287800	0.4637	0.4763	0.0600
k141_155882	0.9389	0.0419	0.0192
k141_89824	0.1176	0.3638	0.5186
k141_419612	0.1281	0.7139	0.1580
k141_222446	0.6471	0.3227	0.0301
k141_23753	0.8581	0.0866	0.0554
k141_354217	0.8321	0.1206	0.0473
k141_155883	0.5324	0.1496	0.3179
k141_485699	0.9136	0.0738	0.0127
k141_354218	0.5775	0.2205	0.2021
k141_287802	0.9216	0.0574	0.0210
k141_89827	0.3102	0.3911	0.2988
k141_155884	0.0386	0.8711	0.0902
k141_222451	0.0849	0.0308	0.8843
k141_354222	0.9088	0.0616	0.0297
k141_485704	0.2696	0.3305	0.3999
k141_89828	0.0306	0.0341	0.9353
k141_419620	0.8687	0.1019	0.0294
k141_23761	0.0639	0.0962	0.8399
k141_287804	0.8844	0.0839	0.0317
k141_485707	0.1918	0.1592	0.6491
k141_89831	0.4408	0.2304	0.3288
k141_222454	0.8576	0.1081	0.0343
k141_155886	0.8302	0.1467	0.0231
k141_89833	0.4634	0.3220	0.2146
k141_485709	0.9406	0.0457	0.0138
k141_155887	0.3296	0.4709	0.1995
k141_485710	0.4126	0.4019	0.1855
k141_23768	0.7539	0.1246	0.1215
k141_354232	0.0077	0.0153	0.9769
k141_287813	0.0433	0.7906	0.1661
k141_89835	0.4098	0.4659	0.1243
k141_155892	0.2274	0.7586	0.0141
k141_354234	0.9603	0.0292	0.0105
k141_23775	0.1005	0.2197	0.6798
k141_222468	0.6997	0.1998	0.1005
k141_485722	0.0811	0.1798	0.7391
k141_419623	0.8622	0.1054	0.0324
k141_354245	0.9541	0.0340	0.0118
k141_155904	0.1100	0.0951	0.7949
k141_287833	0.3037	0.5820	0.1143
k141_89851	0.0257	0.0444	0.9300
k141_155906	0.1511	0.1240	0.7250
k141_89854	0.0380	0.9318	0.0301
k141_354248	0.9396	0.0495	0.0109
k141_89856	0.3561	0.2910	0.3529
k141_354249	0.1947	0.1436	0.6617
k141_485741	0.2623	0.4977	0.2400
k141_485743	0.1073	0.1475	0.7452
k141_485744	0.1550	0.1319	0.7132
k141_23785	0.2601	0.6581	0.0818
k141_89862	0.6340	0.2680	0.0980
k141_222491	0.0075	0.0129	0.9796
k141_23788	0.3289	0.1770	0.4941
k141_155907	0.3373	0.5943	0.0684
k141_354252	0.6752	0.2905	0.0344
k141_222494	0.2429	0.6513	0.1058
k141_155909	0.7196	0.1666	0.1138
k141_89868	0.8342	0.0864	0.0793
k141_222495	0.9025	0.0825	0.0150
k141_155910	0.7692	0.1736	0.0572
k141_287850	0.9561	0.0321	0.0118
k141_419650	0.1311	0.1689	0.7000
k141_354257	0.2254	0.4813	0.2932
k141_485745	0.3432	0.5831	0.0737
k141_89873	0.8842	0.0935	0.0222
k141_23800	0.7040	0.1376	0.1584
k141_354260	0.0418	0.0316	0.9265
k141_222497	0.6179	0.3329	0.0491
k141_485748	0.2375	0.5042	0.2583
k141_354264	0.8618	0.0916	0.0466
k141_89882	0.5884	0.2679	0.1437
k141_287859	0.2822	0.6602	0.0576
k141_222507	0.3066	0.4409	0.2525
k141_155927	0.5349	0.4319	0.0332
k141_419659	0.6516	0.2623	0.0861
k141_89884	0.0819	0.7657	0.1524
k141_222509	0.8505	0.1216	0.0279
k141_419662	0.9559	0.0298	0.0143
k141_485760	0.2734	0.2688	0.4578
k141_287861	0.9823	0.0132	0.0046
k141_419665	0.3758	0.2124	0.4118
k141_23816	0.7577	0.2080	0.0343
k141_354275	0.8624	0.0877	0.0500
k141_222514	0.5462	0.2595	0.1942
k141_89886	0.8915	0.0782	0.0303
k141_155937	0.8453	0.1102	0.0445
k141_155938	0.6689	0.2094	0.1217
k141_354278	0.8215	0.1231	0.0554
k141_23824	0.8796	0.0890	0.0314
k141_155940	0.7559	0.1554	0.0888
k141_419672	0.9569	0.0306	0.0125
k141_222521	0.0341	0.0215	0.9444
k141_89893	0.7814	0.1002	0.1184
k141_485763	0.9330	0.0476	0.0194
k141_419673	0.2788	0.3497	0.3715
k141_287881	0.3261	0.4785	0.1954
k141_354279	0.7951	0.1418	0.0631
k141_89896	0.2574	0.2412	0.5014
k141_485766	0.4695	0.2620	0.2684
k141_155949	0.4395	0.4155	0.1450
k141_222529	0.2695	0.4264	0.3041
k141_419680	0.7846	0.1387	0.0767
k141_89899	0.3842	0.4178	0.1980
k141_23840	0.4259	0.5196	0.0544
k141_485772	0.0162	0.0223	0.9615
k141_287883	0.8116	0.1658	0.0226
k141_23842	0.5798	0.1461	0.2741
k141_155955	0.1740	0.1868	0.6392
k141_222537	0.2930	0.4352	0.2718
k141_419683	0.8383	0.1048	0.0568
k141_89900	0.3467	0.6072	0.0460
k141_354290	0.9667	0.0266	0.0067
k141_419687	0.0902	0.0744	0.8354
k141_287892	0.0173	0.0213	0.9614
k141_222543	0.0138	0.0174	0.9687
k141_222545	0.8125	0.1298	0.0577
k141_23851	0.4116	0.3425	0.2460
k141_354291	0.9316	0.0502	0.0183
k141_155967	0.6627	0.2170	0.1203
k141_287893	0.8746	0.0908	0.0346
k141_419691	0.5708	0.3807	0.0485
k141_23855	0.5663	0.2332	0.2005
k141_155969	0.6997	0.2232	0.0770
k141_89912	0.2077	0.3738	0.4184
k141_419692	0.2770	0.3504	0.3726
k141_287895	0.9250	0.0544	0.0207
k141_155970	0.6659	0.2565	0.0776
k141_222554	0.1877	0.3745	0.4377
k141_485780	0.8777	0.0932	0.0291
k141_419693	0.8876	0.0815	0.0309
k141_89915	0.1852	0.1539	0.6609
k141_354300	0.7013	0.2037	0.0950
k141_222558	0.8950	0.0765	0.0285
k141_155974	0.1392	0.1216	0.7392
k141_419697	0.0259	0.0249	0.9492
k141_23859	0.4993	0.3944	0.1063
k141_354308	0.7684	0.1766	0.0550
k141_287899	0.4815	0.4632	0.0553
k141_155975	0.2333	0.6665	0.1003
k141_222567	0.9077	0.0631	0.0292
k141_155977	0.1542	0.4741	0.3717
k141_485792	0.6151	0.3368	0.0482
k141_419705	0.2478	0.5721	0.1801
k141_23866	0.4195	0.4235	0.1570
k141_485794	0.1904	0.7386	0.0710
k141_222572	0.5554	0.3454	0.0991
k141_89923	0.6391	0.2803	0.0806
k141_354319	0.2610	0.5298	0.2092
k141_287904	0.1726	0.7523	0.0751
k141_419710	0.8497	0.1282	0.0221
k141_23869	0.0252	0.1929	0.7819
k141_222576	0.8461	0.1041	0.0498
k141_155989	0.2416	0.2795	0.4789
k141_287907	0.0116	0.0157	0.9727
k141_23874	0.6170	0.2296	0.1534
k141_287908	0.9000	0.0717	0.0283
k141_419717	0.4103	0.4325	0.1572
k141_354331	0.2395	0.4571	0.3034
k141_23876	0.1683	0.4339	0.3979
k141_89935	0.6658	0.2515	0.0827
k141_155996	0.6399	0.1783	0.1817
k141_222589	0.8801	0.0927	0.0272
k141_287916	0.9744	0.0182	0.0074
k141_23884	0.0989	0.6659	0.2352
k141_222594	0.0333	0.0285	0.9383
k141_485816	0.3549	0.2965	0.3486
k141_354345	0.9385	0.0429	0.0186
k141_155999	0.9465	0.0385	0.0150
k141_419732	0.2456	0.3017	0.4527
k141_287922	0.7356	0.1883	0.0761
k141_156000	0.8718	0.0994	0.0289
k141_89948	0.1634	0.6814	0.1552
k141_23886	0.4500	0.3971	0.1529
k141_485818	0.9659	0.0222	0.0120
k141_156001	0.1481	0.4921	0.3598
k141_287924	0.9692	0.0220	0.0089
k141_222601	0.3255	0.3517	0.3228
k141_89951	0.5078	0.2689	0.2232
k141_354351	0.9233	0.0604	0.0163
k141_485821	0.7816	0.1932	0.0252
k141_419735	0.9589	0.0298	0.0113
k141_89956	0.4772	0.2112	0.3116
k141_23889	0.2082	0.6645	0.1274
k141_354352	0.7498	0.1812	0.0690
k141_222605	0.3106	0.1080	0.5814
k141_89957	0.2509	0.3526	0.3964
