seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_142930	2543	No terminal repeats	5	11	0.8947	NA	0	3.1925	NA	NA
k141_217354	3062	No terminal repeats	3	11	0.8945	NA	0	0.9943	NA	NA
k141_216789	5497	No terminal repeats	5	11	0.8935	NA	0	1.9182	NA	NA
k141_196756	4850	No terminal repeats	5	11	0.8934	NA	0	0.9604	NA	NA
k141_98568	3112	No terminal repeats	5	11	0.8929	NA	0	0.5998	NA	NA
k141_210121	2583	No terminal repeats	4	11	0.8929	NA	0	0.8525	NA	NA
k141_131187	4223	No terminal repeats	5	11	0.8920	NA	0	1.6787	NA	NA
k141_6916	2072	No terminal repeats	4	11	0.8919	NA	1	1.7894	NA	NA
k141_59604	2103	No terminal repeats	3	11	0.8917	NA	1	1.7114	NA	NA
k141_125492	4036	No terminal repeats	4	11	0.8917	NA	1	1.7484	F_traE	NA
k141_74096	3409	No terminal repeats	5	11	0.8917	NA	0	1.0198	NA	NA
k141_75427	3227	No terminal repeats	3	11	0.8910	NA	0	0.7816	NA	NA
k141_122839	3744	No terminal repeats	6	11	0.8895	NA	0	0.3629	NA	NA
k141_90896	2850	No terminal repeats	3	11	0.8891	NA	1	2.7122	F_traE	NA
k141_169397	1063	No terminal repeats	2	11	0.8887	NA	1	1.5301	NA	NA
k141_117848	2577	No terminal repeats	7	11	0.8881	NA	0	1.4599	NA	NA
k141_31848	1657	No terminal repeats	1	11	0.8878	NA	1	0.9724	virb4	NA
k141_219826	3512	No terminal repeats	7	11	0.8876	NA	0	2.0148	NA	NA
k141_167621	1065	No terminal repeats	2	11	0.8872	NA	2	2.2413	G_tfc15;virb4	NA
k141_105239	3702	No terminal repeats	3	11	0.8856	NA	0	0.5486	NA	NA
k141_2423	2708	No terminal repeats	4	11	0.8853	NA	0	0.8482	NA	NA
k141_47156	3750	No terminal repeats	5	11	0.8844	NA	0	2.4227	NA	NA
k141_10401	7588	No terminal repeats	8	11	0.8838	NA	0	1.3865	NA	NA
k141_211120	2923	No terminal repeats	3	11	0.8837	NA	0	0.7379	NA	NA
k141_171841	2525	No terminal repeats	4	11	0.8833	NA	1	1.9436	NA	NA
k141_219952	1685	No terminal repeats	1	11	0.8824	NA	1	1.7088	NA	NA
k141_56617	2171	No terminal repeats	3	11	0.8816	NA	1	2.3358	NA	NA
k141_95264	3768	No terminal repeats	3	11	0.8812	NA	0	0.8851	NA	NA
k141_1080	3765	No terminal repeats	6	11	0.8802	NA	1	1.8962	NA	NF033135
k141_38578	1159	No terminal repeats	2	11	0.8800	NA	1	1.2266	F_traF	NA
k141_28269	1290	No terminal repeats	4	11	0.8800	NA	1	0.3826	NA	NA
k141_229619	2587	No terminal repeats	2	11	0.8795	NA	0	1.7105	NA	NA
k141_93616	3979	No terminal repeats	8	11	0.8795	NA	0	0.5116	NA	NA
k141_43846	1049	No terminal repeats	1	11	0.8785	NA	1	1.1426	NA	NA
k141_195021	2036	No terminal repeats	4	11	0.8774	NA	1	1.4882	NA	NA
k141_5572	3835	No terminal repeats	5	11	0.8768	NA	0	1.3805	NA	NA
k141_207411	3247	No terminal repeats	5	11	0.8766	NA	0	0.9573	NA	NA
k141_202127	3192	No terminal repeats	3	11	0.8753	NA	0	1.9386	NA	NA
k141_213523	3150	No terminal repeats	4	11	0.8745	NA	0	0.2763	NA	NA
k141_108746	3806	No terminal repeats	4	11	0.8736	NA	0	0.6773	NA	NA
k141_165502	2977	No terminal repeats	4	11	0.8735	NA	1	1.4894	MOBQ	NA
k141_49897	3917	No terminal repeats	6	11	0.8704	NA	0	3.1215	NA	NA
k141_115617	7694	No terminal repeats	8	11	0.8698	NA	0	2.0996	NA	NA
k141_95439	8817	No terminal repeats	8	11	0.8687	NA	0	0.9955	NA	NA
k141_207028	3668	No terminal repeats	3	11	0.8681	NA	0	0.2791	NA	NA
k141_213863	1518	No terminal repeats	1	11	0.8681	NA	1	1.2032	NA	NA
k141_51961	1286	No terminal repeats	3	11	0.8675	NA	2	2.1023	G_tfc12;G_tfc13	NA
k141_29408	1230	No terminal repeats	2	11	0.8667	NA	1	1.9808	T_virB10	NA
k141_86958	12076	No terminal repeats	13	11	0.8664	NA	0	0.8456	NA	NA
k141_241255	3196	No terminal repeats	5	11	0.8663	NA	0	0.5053	NA	NA
k141_184757	1212	No terminal repeats	2	11	0.8657	NA	2	2.1023	G_tfc13;G_tfc12	NA
k141_160124	5242	No terminal repeats	4	11	0.8646	NA	0	0.2528	NA	NA
k141_125413	1815	No terminal repeats	2	11	0.8642	NA	1	1.4282	NA	NA
k141_132120	2604	No terminal repeats	5	11	0.8634	NA	0	0.5353	NA	NA
k141_225837	5356	No terminal repeats	5	11	0.8634	NA	0	0.5333	NA	NA
k141_79826	1856	No terminal repeats	3	11	0.8633	NA	1	0.8810	F_traE	NA
k141_24607	5535	No terminal repeats	6	11	0.8631	NA	0	0.2751	NA	NA
k141_207735	3665	No terminal repeats	5	11	0.8628	NA	0	0.2409	NA	NA
k141_96393	1062	No terminal repeats	2	11	0.8619	NA	1	2.1838	NA	NA
k141_29743	8876	No terminal repeats	7	11	0.8610	NA	0	0.9056	NA	NA
k141_143855	8544	No terminal repeats	11	11	0.8601	NA	0	0.8211	NA	NA
k141_193499	4745	No terminal repeats	5	11	0.8592	NA	0	0.1767	NA	NA
k141_153154	1023	No terminal repeats	2	11	0.8582	NA	1	1.2225	NA	NA
k141_190586	2686	No terminal repeats	4	11	0.8580	NA	0	2.3667	NA	NA
k141_218136	6865	No terminal repeats	7	11	0.8580	NA	0	1.4429	NA	NA
k141_123124	4042	No terminal repeats	7	11	0.8574	NA	0	3.9369	NA	NA
k141_90444	7494	No terminal repeats	7	11	0.8566	NA	0	1.6403	NA	NA
k141_124707	2658	No terminal repeats	5	11	0.8557	NA	0	0.5697	NA	NA
k141_171982	4671	No terminal repeats	5	11	0.8554	NA	0	0.7988	NA	NA
k141_95460	3401	No terminal repeats	4	11	0.8553	NA	0	1.0627	NA	NF012178
k141_124533	13368	No terminal repeats	12	11	0.8529	NA	0	1.4373	NA	NA
k141_146070	7222	No terminal repeats	8	11	0.8519	NA	0	2.5537	NA	NA
k141_215915	5224	No terminal repeats	6	11	0.8517	NA	0	2.4344	NA	NA
k141_11713	4606	No terminal repeats	5	11	0.8515	NA	0	0.8504	NA	NA
k141_208259	4591	No terminal repeats	8	11	0.8505	NA	0	2.1899	NA	NA
k141_119572	5071	No terminal repeats	4	11	0.8504	NA	0	1.1006	NA	NA
k141_183465	3748	No terminal repeats	4	11	0.8503	NA	0	0.2223	NA	NA
k141_165295	9635	No terminal repeats	14	11	0.8487	NA	0	1.5431	NA	NA
k141_106211	3142	No terminal repeats	4	11	0.8483	NA	0	0.5376	NA	NA
k141_141730	3403	No terminal repeats	4	11	0.8466	NA	0	0.6179	NA	NA
k141_72611	3470	No terminal repeats	6	11	0.8464	NA	0	0.6179	NA	NA
k141_142120	1421	No terminal repeats	2	11	0.8441	NA	1	1.1528	F_trbC	NA
k141_63429	6436	No terminal repeats	7	11	0.8440	NA	0	1.3107	NA	NA
k141_87711	2779	No terminal repeats	6	11	0.8432	NA	0	0.7294	NA	NA
k141_74192	2682	No terminal repeats	5	11	0.8428	NA	0	0.8535	NA	NA
k141_151491	2765	No terminal repeats	4	11	0.8424	NA	0	1.4684	NA	NA
k141_105081	2656	No terminal repeats	4	11	0.8424	NA	0	0.8454	NA	NA
k141_72583	1900	No terminal repeats	2	11	0.8417	NA	1	1.5023	NA	NA
k141_116221	1361	No terminal repeats	1	11	0.8414	NA	1	1.0311	NA	NA
k141_19984	2575	No terminal repeats	4	11	0.8410	NA	0	0.4665	NA	NA
k141_180865	4257	No terminal repeats	6	11	0.8382	NA	0	0.4942	NA	NA
k141_175991	3397	No terminal repeats	7	11	0.8381	NA	0	2.1134	NA	NA
k141_34059	2696	No terminal repeats	3	11	0.8364	NA	0	1.4910	NA	NA
k141_38150	3050	No terminal repeats	3	11	0.8361	NA	0	0.3177	NA	NA
k141_42738	3133	No terminal repeats	5	11	0.8361	NA	1	0.2748	NA	NA
k141_133802	2842	No terminal repeats	4	11	0.8356	NA	0	1.2486	NA	NA
k141_236665	8922	No terminal repeats	9	11	0.8355	NA	0	0.6357	NA	NA
k141_215687	7670	No terminal repeats	8	11	0.8352	NA	0	0.9881	NA	NA
k141_237090	2663	No terminal repeats	4	11	0.8348	NA	0	1.3719	NA	NA
k141_198259	3993	No terminal repeats	6	11	0.8348	NA	0	1.4064	NA	NA
k141_29399	5534	No terminal repeats	7	11	0.8342	NA	0	0.7723	NA	NA
k141_25524	2808	No terminal repeats	5	11	0.8339	NA	2	2.6995	T_virB5;T_virB6	NA
k141_160018	6786	No terminal repeats	8	11	0.8334	NA	0	1.1699	NA	NA
k141_228010	3331	No terminal repeats	4	11	0.8333	NA	0	0.8347	NA	NA
k141_28208	1372	No terminal repeats	2	11	0.8330	NA	1	1.3109	NA	NA
k141_241712	5769	No terminal repeats	8	11	0.8329	NA	0	1.1473	NA	NA
k141_9534	1130	No terminal repeats	1	11	0.8323	NA	1	1.2651	F_traG	NA
k141_16325	1402	No terminal repeats	3	11	0.8323	NA	1	0.6014	NA	NA
k141_233500	1317	No terminal repeats	4	11	0.8320	NA	1	1.5384	B_traF	NA
k141_85770	3041	No terminal repeats	4	11	0.8316	NA	0	2.1441	NA	NA
k141_40816	4187	No terminal repeats	7	11	0.8315	NA	0	0.1831	NA	NA
k141_49169	2791	No terminal repeats	4	11	0.8307	NA	1	2.3486	F_traE	NA
k141_143919	1167	No terminal repeats	1	11	0.8307	NA	1	1.3264	F_traG	NA
k141_34214	1299	No terminal repeats	2	11	0.8294	NA	1	1.0074	NA	NA
k141_98538	4761	No terminal repeats	6	11	0.8284	NA	0	0.3655	NA	NA
k141_2913	3053	No terminal repeats	4	11	0.8284	NA	0	0.5335	NA	NA
k141_110028	1108	No terminal repeats	3	11	0.8278	NA	1	0.9975	NA	NA
k141_77915	3947	No terminal repeats	4	11	0.8273	NA	0	1.9902	NA	NA
k141_37097	2795	No terminal repeats	5	11	0.8265	NA	0	1.1392	NA	NF000119
k141_51733	7172	No terminal repeats	2	11	0.8265	NA	0	0.3500	NA	NA
k141_133187	3714	No terminal repeats	4	11	0.8250	NA	0	0.4547	NA	NA
k141_894	1070	No terminal repeats	2	11	0.8232	NA	1	1.0670	t4cp1	NA
k141_92400	9568	No terminal repeats	9	11	0.8230	NA	0	0.6179	NA	NA
k141_122932	4065	No terminal repeats	5	11	0.8220	NA	0	0.2159	NA	NA
k141_11878	6483	No terminal repeats	9	11	0.8220	NA	0	1.0542	NA	NA
k141_163382	6004	No terminal repeats	6	11	0.8199	NA	0	0.5757	NA	NA
k141_171664	1039	No terminal repeats	2	11	0.8197	NA	1	1.4048	F_traL	NA
k141_38817	6433	No terminal repeats	6	11	0.8196	NA	0	0.5187	NA	NA
k141_4430	2967	No terminal repeats	3	11	0.8182	NA	0	0.9600	NA	NA
k141_189537	2861	No terminal repeats	4	11	0.8172	NA	0	0.3336	NA	NA
k141_114427	5617	No terminal repeats	8	11	0.8170	NA	0	1.5325	NA	NA
k141_216604	3373	No terminal repeats	4	11	0.8162	NA	0	1.4045	NA	NA
k141_175394	7924	No terminal repeats	9	11	0.8157	NA	0	0.6745	NA	NF000237
k141_72296	1426	No terminal repeats	2	11	0.8150	NA	2	2.1023	G_tfc12;G_tfc13	NA
k141_112101	4633	No terminal repeats	4	11	0.8141	NA	0	0.1811	NA	NA
k141_5773	9041	No terminal repeats	8	11	0.8138	NA	0	0.5088	NA	NA
k141_143252	1207	No terminal repeats	3	11	0.8130	NA	1	1.2265	T_virB5	NA
k141_195931	5096	No terminal repeats	4	11	0.8108	NA	0	0.6109	NA	NA
k141_107720	3375	No terminal repeats	2	11	0.8092	NA	0	0.4918	NA	NA
k141_102411	23360	No terminal repeats	28	11	0.8088	NA	0	0.6535	NA	NA
k141_105538	4264	No terminal repeats	5	11	0.8081	NA	0	0.7155	NA	NA
k141_103960	2605	No terminal repeats	4	11	0.8077	NA	0	1.1817	NA	NA
k141_11224	1130	No terminal repeats	2	11	0.8074	NA	1	1.3400	F_trbC	NA
k141_182673	2938	No terminal repeats	3	11	0.8072	NA	0	1.8832	NA	NA
k141_41073	14817	No terminal repeats	17	11	0.8067	NA	0	1.7459	NA	NA
k141_129099	3089	No terminal repeats	4	11	0.8064	NA	0	0.4976	NA	NA
k141_148042	7408	No terminal repeats	12	11	0.8061	NA	0	3.3511	NA	NA
k141_216534	4208	No terminal repeats	4	11	0.8050	NA	1	0.9502	NA	NA
k141_5135	3541	No terminal repeats	5	11	0.8048	NA	0	1.1114	NA	NA
k141_3611	3675	No terminal repeats	5	11	0.8031	NA	0	1.5504	NA	NA
k141_151591	6516	No terminal repeats	7	11	0.8030	NA	0	0.1042	NA	NA
k141_234434	8144	No terminal repeats	7	11	0.8028	NA	0	1.2084	NA	NA
k141_47336	1007	No terminal repeats	1	11	0.8027	NA	1	1.0541	virb4	NA
k141_24549	1038	No terminal repeats	2	11	0.8027	NA	1	0.9769	T_virB9	NA
k141_129213	4968	No terminal repeats	2	11	0.8023	NA	0	0.9053	NA	NA
k141_241181	5213	No terminal repeats	3	11	0.8003	NA	0	1.0930	NA	NA
k141_67464	4851	No terminal repeats	4	11	0.7990	NA	0	0.8311	NA	NA
k141_100513	3639	No terminal repeats	4	11	0.7976	NA	0	0.5515	NA	NA
k141_200840	4390	No terminal repeats	5	11	0.7976	NA	0	1.5348	NA	NA
k141_134623	3994	No terminal repeats	6	11	0.7969	NA	0	2.0897	NA	NA
k141_216893	10887	No terminal repeats	5	11	0.7966	NA	0	0.7741	NA	NA
k141_178172	3933	No terminal repeats	5	11	0.7959	NA	0	1.2240	NA	NA
k141_103526	1667	No terminal repeats	3	11	0.7951	NA	1	2.1107	G_tfc14;G_tfc13	NA
k141_9053	2961	No terminal repeats	4	11	0.7949	NA	0	1.2241	NA	NA
k141_180696	4746	No terminal repeats	6	11	0.7939	NA	0	0.1778	NA	NA
k141_50877	6255	No terminal repeats	7	11	0.7927	NA	0	0.1378	NA	NA
k141_55706	8554	No terminal repeats	7	11	0.7919	NA	0	1.7948	NA	NA
k141_188443	3260	No terminal repeats	4	11	0.7918	NA	0	0.3581	NA	NA
k141_73817	1028	No terminal repeats	3	4	0.7903	NA	1	0.9539	NA	NA
k141_151358	2983	No terminal repeats	4	11	0.7903	NA	0	0.8101	NA	NA
k141_57069	1950	No terminal repeats	2	11	0.7891	NA	1	1.0670	t4cp1	NA
k141_228251	3172	No terminal repeats	4	11	0.7870	NA	0	0.7105	NA	NA
k141_176306	6482	No terminal repeats	8	11	0.7868	NA	0	1.0486	NA	NA
k141_125993	1661	No terminal repeats	3	11	0.7863	NA	1	1.5023	NA	NA
k141_85688	1281	No terminal repeats	1	11	0.7859	NA	1	1.3264	F_traG	NA
k141_177238	3504	No terminal repeats	3	11	0.7852	NA	0	1.2005	NA	NA
k141_133684	4295	No terminal repeats	4	11	0.7829	NA	0	1.5504	NA	NA
k141_140933	10663	No terminal repeats	15	11	0.7823	NA	0	2.6177	NA	NA
k141_7601	4180	No terminal repeats	6	11	0.7818	NA	0	1.2662	NA	NA
k141_198200	2679	No terminal repeats	4	11	0.7809	NA	0	0.5207	NA	NA
k141_72376	5840	No terminal repeats	9	11	0.7807	NA	0	0.8652	NA	NA
k141_11624	4467	No terminal repeats	7	11	0.7801	NA	0	0.2116	NA	NA
k141_237092	3948	No terminal repeats	5	11	0.7801	NA	0	1.5356	NA	NA
k141_4929	5519	No terminal repeats	4	11	0.7784	NA	0	0.7512	NA	NA
k141_236175	2819	No terminal repeats	3	11	0.7781	NA	0	0.8202	NA	NA
k141_51278	1464	No terminal repeats	2	11	0.7777	NA	1	1.1426	NA	NA
k141_221802	4896	No terminal repeats	5	11	0.7775	NA	0	0.2712	NA	NF012174
k141_116421	2712	No terminal repeats	6	11	0.7774	NA	0	1.7464	NA	NA
k141_218937	3508	No terminal repeats	4	11	0.7770	NA	0	0.1512	NA	NA
k141_105326	3519	No terminal repeats	3	11	0.7770	NA	0	0.3386	NA	NA
k141_65672	1548	No terminal repeats	4	11	0.7762	NA	1	2.2753	NA	NA
k141_41377	19403	No terminal repeats	20	11	0.7757	NA	0	1.7066	NA	NA
k141_8383	7277	No terminal repeats	8	11	0.7754	NA	0	2.1042	NA	NA
k141_213693	5554	No terminal repeats	6	11	0.7740	NA	0	0.3575	NA	NA
k141_203061	3607	No terminal repeats	4	11	0.7737	NA	0	0.2520	NA	NA
k141_199479	6609	No terminal repeats	7	11	0.7730	NA	0	0.3727	NA	NA
k141_12249	4408	No terminal repeats	7	11	0.7729	NA	0	0.8734	NA	NA
k141_227069	3462	No terminal repeats	5	11	0.7721	NA	0	0.4812	NA	NA
k141_23116	4703	No terminal repeats	6	11	0.7701	NA	0	1.3953	NA	NA
k141_134124	2594	No terminal repeats	4	11	0.7695	NA	0	0.3218	NA	NA
k141_207782	9803	No terminal repeats	9	11	0.7691	NA	0	0.1504	NA	NA
k141_205768	1167	No terminal repeats	3	11	0.7685	NA	1	1.5477	T_virB5	NA
k141_96707	2563	No terminal repeats	4	11	0.7684	NA	0	0.5697	NA	NA
k141_67994	3216	No terminal repeats	4	11	0.7683	NA	0	0.3480	NA	NA
k141_148366	5031	No terminal repeats	5	11	0.7660	NA	0	0.4717	NA	NA
k141_80182	1726	No terminal repeats	3	11	0.7658	NA	1	1.4864	virb4	NA
k141_156636	6752	No terminal repeats	8	11	0.7656	NA	0	0.1455	NA	NA
k141_240652	2927	No terminal repeats	4	11	0.7651	NA	0	0.1815	NA	NA
k141_110710	5082	No terminal repeats	6	11	0.7650	NA	0	0.2056	NA	NA
k141_49059	1372	No terminal repeats	4	11	0.7645	NA	1	0.3826	NA	NA
k141_202139	2073	No terminal repeats	3	11	0.7643	NA	1	1.1968	NA	NA
k141_177440	5371	No terminal repeats	5	11	0.7625	NA	0	0.9170	NA	NA
k141_70594	7807	No terminal repeats	8	11	0.7623	NA	0	1.4125	NA	NF000469
k141_66881	3335	No terminal repeats	3	11	0.7617	NA	0	0.7862	NA	NA
k141_60587	2462	No terminal repeats	4	11	0.7615	NA	1	1.2017	F_traH	NA
k141_131594	4948	No terminal repeats	7	11	0.7614	NA	0	0.3300	NA	NA
k141_144450	6610	No terminal repeats	7	11	0.7613	NA	0	1.4792	NA	NA
k141_22834	3241	No terminal repeats	3	11	0.7606	NA	0	0.4785	NA	NF000272
k141_1002	2510	No terminal repeats	3	11	0.7601	NA	0	0.6234	NA	NA
k141_94107	3244	No terminal repeats	6	11	0.7597	NA	0	1.2890	NA	NA
k141_206227	2584	No terminal repeats	2	15	0.7591	NA	0	0.8273	NA	NA
k141_229411	2759	No terminal repeats	3	11	0.7582	NA	0	0.2635	NA	NA
k141_146918	10543	No terminal repeats	10	11	0.7580	NA	0	0.8145	NA	NA
k141_133675	2722	No terminal repeats	4	11	0.7579	NA	0	1.9716	NA	NF012174
k141_148542	1208	No terminal repeats	2	11	0.7571	NA	1	1.1702	G_tfc7	NA
k141_123353	6422	No terminal repeats	7	11	0.7569	NA	0	1.1399	NA	NA
k141_70651	1132	No terminal repeats	2	11	0.7567	NA	1	1.6654	MOBP2	NA
k141_101477	5023	No terminal repeats	6	11	0.7551	NA	0	0.1789	NA	NA
k141_52340	1159	No terminal repeats	2	11	0.7539	NA	1	1.1702	G_tfc7	NA
k141_122519	3499	No terminal repeats	5	11	0.7531	NA	0	0.8013	NA	NA
k141_238561	5650	No terminal repeats	6	11	0.7528	NA	0	1.0785	NA	NA
k141_165014	2621	No terminal repeats	4	11	0.7513	NA	0	0.8535	NA	NA
k141_182504	4442	No terminal repeats	6	11	0.7502	NA	0	0.1078	NA	NA
k141_174010	4816	No terminal repeats	6	11	0.7498	NA	0	1.1482	NA	NA
k141_142509	1399	No terminal repeats	4	11	0.7490	NA	1	0.9395	NA	NA
k141_163372	10243	No terminal repeats	12	11	0.7478	NA	0	1.8570	NA	NA
k141_85113	2819	No terminal repeats	4	11	0.7472	NA	0	1.3257	NA	NA
k141_186173	2510	No terminal repeats	2	11	0.7465	NA	0	0.8581	NA	NA
k141_32215	1623	No terminal repeats	3	11	0.7454	NA	1	1.1508	I_traI	NA
k141_133393	1102	No terminal repeats	1	11	0.7449	NA	1	1.0541	virb4	NA
k141_132377	1788	No terminal repeats	1	11	0.7444	NA	1	1.0670	t4cp1	NA
k141_24242	1182	No terminal repeats	3	11	0.7443	NA	1	1.4303	F_traL	NA
k141_1545	5780	No terminal repeats	5	11	0.7433	NA	0	0.8726	NA	NA
k141_57956	3367	No terminal repeats	3	11	0.7432	NA	0	0.2520	NA	NA
k141_142814	5411	No terminal repeats	4	11	0.7427	NA	0	1.2582	NA	NA
k141_158587	4373	No terminal repeats	5	11	0.7403	NA	0	0.2301	NA	NA
k141_36461	5549	No terminal repeats	5	11	0.7387	NA	0	0.2241	NA	NF000272
k141_58669	1071	No terminal repeats	3	11	0.7383	NA	1	1.0656	NA	NA
k141_67138	1983	No terminal repeats	3	11	0.7382	NA	1	1.4636	F_traE	NA
k141_13450	6992	No terminal repeats	7	11	0.7381	NA	0	1.8948	NA	NA
k141_78818	3523	No terminal repeats	5	11	0.7377	NA	0	0.6057	NA	NA
k141_67112	1312	No terminal repeats	2	11	0.7377	NA	1	0.9553	NA	NA
k141_12323	6469	No terminal repeats	10	11	0.7370	NA	1	0.1851	NA	NA
k141_143669	2738	No terminal repeats	4	11	0.7366	NA	0	1.4057	NA	NA
k141_201209	3640	No terminal repeats	2	11	0.7349	NA	0	0.5351	NA	NA
k141_146827	1193	No terminal repeats	3	11	0.7348	NA	2	1.9556	G_tfc5;T_virB1	NA
k141_228329	4778	No terminal repeats	6	11	0.7326	NA	0	0.3300	NA	NA
k141_84831	1412	No terminal repeats	2	11	0.7318	NA	1	1.0670	t4cp1	NA
k141_103139	4824	No terminal repeats	5	11	0.7297	NA	0	0.6421	NA	NA
k141_142485	5909	No terminal repeats	7	11	0.7281	NA	0	0.4349	NA	NA
k141_19761	2805	No terminal repeats	4	11	0.7260	NA	0	0.1520	NA	NA
k141_26584	2988	No terminal repeats	5	11	0.7236	NA	0	0.8923	NA	NA
k141_35072	5658	No terminal repeats	6	11	0.7220	NA	0	1.1399	NA	NA
k141_39572	2870	No terminal repeats	4	11	0.7200	NA	0	0.3596	NA	NA
k141_162336	2876	No terminal repeats	2	11	0.7191	NA	0	0.2241	NA	NF000272
k141_102018	4678	No terminal repeats	7	11	0.7186	NA	0	0.5357	NA	NA
k141_32321	14332	No terminal repeats	15	11	0.7185	NA	0	0.5238	NA	NA
k141_124285	5271	No terminal repeats	5	11	0.7179	NA	0	0.3801	NA	NA
k141_13254	3543	No terminal repeats	4	11	0.7172	NA	0	0.3145	NA	NA
k141_98429	5092	No terminal repeats	6	11	0.7170	NA	0	0.4227	NA	NF000402
k141_20847	6120	No terminal repeats	7	11	0.7167	NA	0	0.4858	NA	NA
k141_189260	3362	No terminal repeats	5	11	0.7163	NA	0	0.3117	NA	NA
k141_147619	4126	No terminal repeats	6	11	0.7157	NA	0	0.2471	NA	NA
k141_918	5312	No terminal repeats	7	11	0.7156	NA	0	1.1715	NA	NA
k141_89123	10170	No terminal repeats	6	11	0.7155	NA	0	1.2533	NA	NA
k141_93090	3269	No terminal repeats	3	11	0.7152	NA	0	1.5788	NA	NA
k141_2414	5332	No terminal repeats	8	11	0.7147	NA	0	1.8255	NA	NA
k141_67501	3909	No terminal repeats	6	11	0.7142	NA	0	0.9041	NA	NF000005
k141_137718	4855	No terminal repeats	5	11	0.7117	NA	0	0.5425	NA	NA
k141_152414	3930	No terminal repeats	4	11	0.7110	NA	0	0.7549	NA	NA
k141_63390	2726	No terminal repeats	4	11	0.7100	NA	0	0.4258	NA	NA
k141_164211	2510	No terminal repeats	4	11	0.7089	NA	0	0.7591	NA	NA
k141_183215	1010	No terminal repeats	2	11	0.7089	NA	1	1.2286	G_tfc2	NA
k141_40650	3929	No terminal repeats	7	11	0.7082	NA	0	1.0200	NA	NA
k141_145111	4426	No terminal repeats	6	11	0.7076	NA	0	1.3498	NA	NA
k141_105960	2834	No terminal repeats	4	11	0.7074	NA	0	0.6645	NA	NA
k141_121579	21314	No terminal repeats	21	11	0.7032	NA	0	0.8711	NA	NF000272
k141_214863	3407	No terminal repeats	3	11	0.7030	NA	0	0.7124	NA	NA
k141_93583	6436	No terminal repeats	8	11	0.7019	NA	0	0.9205	NA	NA
k141_47722	4558	No terminal repeats	4	11	0.7003	NA	0	0.1815	NA	NA
