set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
RM2016_USA_crossstudy_additional8	ERR1713398	k141_307963	k141_307963_2 # 382 # 1320 # 1 # ID=95878_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.515	vanW gene in vanI cluster	3003724	Strict	28.12	83.91	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_452863	k141_452863_3 # 800 # 1945 # -1 # ID=96880_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.447	vanT gene in vanG cluster	3002972	Strict	34.6	53.51	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_221956	k141_221956_2 # 905 # 1744 # -1 # ID=97412_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.383	OXA-669	3005880	Strict	99.28	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	True	plasmid_like		0.7908	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_224671	k141_224671_4 # 1850 # 3046 # 1 # ID=98789_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.647	vanT gene in vanG cluster	3002972	Strict	34.04	55.9	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_226260	k141_226260_4 # 2664 # 2975 # -1 # ID=99526_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.372	qacG	3007015	Strict	38.38	96.26	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	True	plasmid_like		0.7085	
RM2016_USA_crossstudy_additional8	ERR1713398	k141_226328	k141_226328_1 # 2 # 370 # -1 # ID=99572_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.596	vanW gene in vanB cluster	3002964	Strict	34.34	44.73	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_226667	k141_226667_1 # 403 # 1323 # -1 # ID=99732_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.541	aadA11	3002611	Strict	96.09	108.9	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_227215	k141_227215_1 # 3 # 1901 # -1 # ID=100006_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.400	tet(Q)	3000191	Strict	96.52	96.35	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_230109	k141_230109_2 # 1141 # 1473 # 1 # ID=100958_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.580	qacG	3007015	Strict	47.12	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_421574	k141_421574_1 # 2 # 1474 # 1 # ID=54092_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.646	Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid	3004157	Strict	67.98	100.62	salicylic acid antibiotic	antibiotic target alteration	aminosalicylate resistant dihydrofolate synthase	para-aminosalicylic acid	False	chromosome_like	1		
RM2016_USA_crossstudy_additional8	ERR1713398	k141_424038	k141_424038_1 # 171 # 1355 # -1 # ID=57842_1;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.512	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	3003369	Strict	96.44	96.33	elfamycin antibiotic	antibiotic target alteration	elfamycin resistant EF-Tu	pulvomycin	False	chromosome_like	1		
